date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2023-01-01,1109,Taiwan,516142000,12,2022,
2023-02-01,1109,Taiwan,298010000,1,2023,
2023-03-01,1109,Taiwan,410951000,2,2023,
2023-04-01,1109,Taiwan,625197000,3,2023,
2023-05-01,1109,Taiwan,552377000,4,2023,
2023-06-01,1109,Taiwan,627486000,5,2023,
2023-07-01,1109,Taiwan,516592000,6,2023,
2023-08-01,1109,Taiwan,562522000,7,2023,
2023-09-01,1109,Taiwan,541722000,8,2023,
2023-10-01,1109,Taiwan,490929000,9,2023,
2023-11-01,1109,Taiwan,531941000,10,2023,
2023-12-01,1109,Taiwan,532975000,11,2023,
2024-01-01,1109,Taiwan,569161000,12,2023,
2024-02-01,1109,Taiwan,466562000,1,2024,
2024-03-01,1109,Taiwan,226768000,2,2024,
2024-04-01,1109,Taiwan,403740000,3,2024,
2024-05-01,1109,Taiwan,441921000,4,2024,
2024-06-01,1109,Taiwan,516800000,5,2024,
2024-07-01,1109,Taiwan,417314000,6,2024,
2024-08-01,1109,Taiwan,382035000,7,2024,
2024-09-01,1109,Taiwan,359275000,8,2024,
2024-10-01,1109,Taiwan,317761000,9,2024,
2024-11-01,1109,Taiwan,348562000,10,2024,
2024-12-01,1109,Taiwan,378299000,11,2024,
2025-01-01,1109,Taiwan,397254000,12,2024,
2025-02-01,1109,Taiwan,304555000,1,2025,
2025-03-01,1109,Taiwan,238647000,2,2025,
2025-04-01,1109,Taiwan,446709000,3,2025,
2025-05-01,1109,Taiwan,434011000,4,2025,
2025-06-01,1109,Taiwan,407283000,5,2025,
2025-07-01,1109,Taiwan,390871000,6,2025,
2025-08-01,1109,Taiwan,367999000,7,2025,
2025-09-01,1109,Taiwan,365337000,8,2025,
2025-10-01,1109,Taiwan,379708000,9,2025,
2025-11-01,1109,Taiwan,325978000,10,2025,
2025-12-01,1109,Taiwan,354802000,11,2025,
2026-01-01,1109,Taiwan,415638000,12,2025,
2026-02-01,1109,Taiwan,373777000,1,2026,
2026-03-01,1109,Taiwan,167550000,2,2026,2026-04-21
2026-04-01,1109,Taiwan,314014000,3,2026,2026-04-21
2026-05-01,1109,Taiwan,340192000,4,2026,2026-05-09
2026-06-01,1109,Taiwan,348178000,5,2026,
2026-07-01,1109,Taiwan,314135000,6,2026,
2026-08-01,1109,Taiwan,292047000,7,2026,
