date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2023-01-01,5903,Taiwan,7821626000,12,2022,
2023-02-01,5903,Taiwan,8178583000,1,2023,
2023-03-01,5903,Taiwan,6935645000,2,2023,
2023-04-01,5903,Taiwan,8012019000,3,2023,
2023-05-01,5903,Taiwan,7927683000,4,2023,
2023-06-01,5903,Taiwan,8361325000,5,2023,
2023-07-01,5903,Taiwan,8429197000,6,2023,
2023-08-01,5903,Taiwan,8909048000,7,2023,
2023-09-01,5903,Taiwan,8893314000,8,2023,
2023-10-01,5903,Taiwan,8479103000,9,2023,
2023-11-01,5903,Taiwan,8617374000,10,2023,
2023-12-01,5903,Taiwan,8314930000,11,2023,
2024-01-01,5903,Taiwan,8551990000,12,2023,
2024-02-01,5903,Taiwan,8339245000,1,2024,
2024-03-01,5903,Taiwan,7995632000,2,2024,
2024-04-01,5903,Taiwan,8541522000,3,2024,
2024-05-01,5903,Taiwan,8513238000,4,2024,
2024-06-01,5903,Taiwan,8835974000,5,2024,
2024-07-01,5903,Taiwan,8796584000,6,2024,
2024-08-01,5903,Taiwan,9208139000,7,2024,
2024-09-01,5903,Taiwan,9240912000,8,2024,
2024-10-01,5903,Taiwan,8978036000,9,2024,
2024-11-01,5903,Taiwan,9086954000,10,2024,
2024-12-01,5903,Taiwan,8767805000,11,2024,
2025-01-01,5903,Taiwan,8800249000,12,2024,
2025-02-01,5903,Taiwan,8867118000,1,2025,
2025-03-01,5903,Taiwan,7714281000,2,2025,
2025-04-01,5903,Taiwan,8702462000,3,2025,
2025-05-01,5903,Taiwan,8780773000,4,2025,
2025-06-01,5903,Taiwan,9369212000,5,2025,
2025-07-01,5903,Taiwan,9288588000,6,2025,
2025-08-01,5903,Taiwan,9696385000,7,2025,
2025-09-01,5903,Taiwan,9602109000,8,2025,
2025-10-01,5903,Taiwan,9201153000,9,2025,
2025-11-01,5903,Taiwan,9714838000,10,2025,
2025-12-01,5903,Taiwan,9434831000,11,2025,
2026-01-01,5903,Taiwan,9670404000,12,2025,
2026-02-01,5903,Taiwan,9376217000,1,2026,
2026-03-01,5903,Taiwan,8812725000,2,2026,2026-04-21
2026-04-01,5903,Taiwan,9568800000,3,2026,2026-04-20
2026-05-01,5903,Taiwan,9576329000,4,2026,2026-05-09
2026-06-01,5903,Taiwan,10061567000,5,2026,
2026-07-01,5903,Taiwan,9590492000,6,2026,
2026-08-01,5903,Taiwan,10173000000,7,2026,
