date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2023-01-01,4556,Taiwan,52348000,12,2022,
2023-02-01,4556,Taiwan,39509000,1,2023,
2023-03-01,4556,Taiwan,40019000,2,2023,
2023-04-01,4556,Taiwan,54970000,3,2023,
2023-05-01,4556,Taiwan,48135000,4,2023,
2023-06-01,4556,Taiwan,57095000,5,2023,
2023-07-01,4556,Taiwan,51989000,6,2023,
2023-08-01,4556,Taiwan,52204000,7,2023,
2023-09-01,4556,Taiwan,57498000,8,2023,
2023-10-01,4556,Taiwan,49487000,9,2023,
2023-11-01,4556,Taiwan,45421000,10,2023,
2023-12-01,4556,Taiwan,51915000,11,2023,
2024-01-01,4556,Taiwan,54653000,12,2023,
2024-02-01,4556,Taiwan,73259000,1,2024,
2024-03-01,4556,Taiwan,40365000,2,2024,
2024-04-01,4556,Taiwan,48951000,3,2024,
2024-05-01,4556,Taiwan,66442000,4,2024,
2024-06-01,4556,Taiwan,65950000,5,2024,
2024-07-01,4556,Taiwan,55551000,6,2024,
2024-08-01,4556,Taiwan,56050000,7,2024,
2024-09-01,4556,Taiwan,54829000,8,2024,
2024-10-01,4556,Taiwan,61315000,9,2024,
2024-11-01,4556,Taiwan,61000000,10,2024,
2024-12-01,4556,Taiwan,54324000,11,2024,
2025-01-01,4556,Taiwan,61297000,12,2024,
2025-02-01,4556,Taiwan,46160000,1,2025,
2025-03-01,4556,Taiwan,39428000,2,2025,
2025-04-01,4556,Taiwan,56032000,3,2025,
2025-05-01,4556,Taiwan,66073000,4,2025,
2025-06-01,4556,Taiwan,54775000,5,2025,
2025-07-01,4556,Taiwan,53575000,6,2025,
2025-08-01,4556,Taiwan,50790000,7,2025,
2025-09-01,4556,Taiwan,54284000,8,2025,
2025-10-01,4556,Taiwan,53743000,9,2025,
2025-11-01,4556,Taiwan,77089000,10,2025,
2025-12-01,4556,Taiwan,61081000,11,2025,
2026-01-01,4556,Taiwan,61849000,12,2025,
2026-02-01,4556,Taiwan,60478000,1,2026,
2026-03-01,4556,Taiwan,49907000,2,2026,2026-04-21
2026-04-01,4556,Taiwan,57893000,3,2026,2026-04-20
2026-05-01,4556,Taiwan,59240000,4,2026,2026-05-08
2026-06-01,4556,Taiwan,55630000,5,2026,
2026-07-01,4556,Taiwan,61317000,6,2026,
2026-08-01,4556,Taiwan,85038000,7,2026,
