date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2023-01-01,4534,Taiwan,74033000,12,2022,
2023-02-01,4534,Taiwan,40612000,1,2023,
2023-03-01,4534,Taiwan,53524000,2,2023,
2023-04-01,4534,Taiwan,76857000,3,2023,
2023-05-01,4534,Taiwan,63634000,4,2023,
2023-06-01,4534,Taiwan,63744000,5,2023,
2023-07-01,4534,Taiwan,45021000,6,2023,
2023-08-01,4534,Taiwan,48681000,7,2023,
2023-09-01,4534,Taiwan,59009000,8,2023,
2023-10-01,4534,Taiwan,62458000,9,2023,
2023-11-01,4534,Taiwan,58577000,10,2023,
2023-12-01,4534,Taiwan,64542000,11,2023,
2024-01-01,4534,Taiwan,59600000,12,2023,
2024-02-01,4534,Taiwan,89244000,1,2024,
2024-03-01,4534,Taiwan,39295000,2,2024,
2024-04-01,4534,Taiwan,63787000,3,2024,
2024-05-01,4534,Taiwan,77107000,4,2024,
2024-06-01,4534,Taiwan,73243000,5,2024,
2024-07-01,4534,Taiwan,62425000,6,2024,
2024-08-01,4534,Taiwan,79401000,7,2024,
2024-09-01,4534,Taiwan,62709000,8,2024,
2024-10-01,4534,Taiwan,69686000,9,2024,
2024-11-01,4534,Taiwan,69850000,10,2024,
2024-12-01,4534,Taiwan,73868000,11,2024,
2025-01-01,4534,Taiwan,81545000,12,2024,
2025-02-01,4534,Taiwan,74184000,1,2025,
2025-03-01,4534,Taiwan,54527000,2,2025,
2025-04-01,4534,Taiwan,70641000,3,2025,
2025-05-01,4534,Taiwan,67667000,4,2025,
2025-06-01,4534,Taiwan,58565000,5,2025,
2025-07-01,4534,Taiwan,49792000,6,2025,
2025-08-01,4534,Taiwan,81743000,7,2025,
2025-09-01,4534,Taiwan,67604000,8,2025,
2025-10-01,4534,Taiwan,68785000,9,2025,
2025-11-01,4534,Taiwan,64568000,10,2025,
2025-12-01,4534,Taiwan,62204000,11,2025,
2026-01-01,4534,Taiwan,99101000,12,2025,
2026-02-01,4534,Taiwan,88015000,1,2026,
2026-03-01,4534,Taiwan,39481000,2,2026,2026-04-21
2026-04-01,4534,Taiwan,89778000,3,2026,2026-04-20
2026-05-01,4534,Taiwan,87446000,4,2026,2026-05-08
2026-06-01,4534,Taiwan,79920000,5,2026,
2026-07-01,4534,Taiwan,105581000,6,2026,
2026-08-01,4534,Taiwan,116476000,7,2026,
