date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2023-01-01,8255,Taiwan,375663000,12,2022,
2023-02-01,8255,Taiwan,353266000,1,2023,
2023-03-01,8255,Taiwan,337806000,2,2023,
2023-04-01,8255,Taiwan,436830000,3,2023,
2023-05-01,8255,Taiwan,334247000,4,2023,
2023-06-01,8255,Taiwan,407394000,5,2023,
2023-07-01,8255,Taiwan,538769000,6,2023,
2023-08-01,8255,Taiwan,568482000,7,2023,
2023-09-01,8255,Taiwan,513052000,8,2023,
2023-10-01,8255,Taiwan,531782000,9,2023,
2023-11-01,8255,Taiwan,500912000,10,2023,
2023-12-01,8255,Taiwan,577259000,11,2023,
2024-01-01,8255,Taiwan,548892000,12,2023,
2024-02-01,8255,Taiwan,532576000,1,2024,
2024-03-01,8255,Taiwan,539398000,2,2024,
2024-04-01,8255,Taiwan,688144000,3,2024,
2024-05-01,8255,Taiwan,592676000,4,2024,
2024-06-01,8255,Taiwan,712173000,5,2024,
2024-07-01,8255,Taiwan,619408000,6,2024,
2024-08-01,8255,Taiwan,666678000,7,2024,
2024-09-01,8255,Taiwan,671448000,8,2024,
2024-10-01,8255,Taiwan,638678000,9,2024,
2024-11-01,8255,Taiwan,640825000,10,2024,
2024-12-01,8255,Taiwan,683231000,11,2024,
2025-01-01,8255,Taiwan,596951000,12,2024,
2025-02-01,8255,Taiwan,634760000,1,2025,
2025-03-01,8255,Taiwan,740842000,2,2025,
2025-04-01,8255,Taiwan,740730000,3,2025,
2025-05-01,8255,Taiwan,768905000,4,2025,
2025-06-01,8255,Taiwan,699976000,5,2025,
2025-07-01,8255,Taiwan,694589000,6,2025,
2025-08-01,8255,Taiwan,658057000,7,2025,
2025-09-01,8255,Taiwan,614720000,8,2025,
2025-10-01,8255,Taiwan,714403000,9,2025,
2025-11-01,8255,Taiwan,682882000,10,2025,
2025-12-01,8255,Taiwan,550409000,11,2025,
2026-01-01,8255,Taiwan,605692000,12,2025,
2026-02-01,8255,Taiwan,649711000,1,2026,
2026-03-01,8255,Taiwan,661449000,2,2026,2026-04-21
2026-04-01,8255,Taiwan,725959000,3,2026,2026-04-20
2026-05-01,8255,Taiwan,678296000,4,2026,2026-05-09
2026-06-01,8255,Taiwan,618616000,5,2026,
2026-07-01,8255,Taiwan,734714000,6,2026,
2026-08-01,8255,Taiwan,666048000,7,2026,
