date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2023-01-01,3130,Taiwan,165816000,12,2022,
2023-02-01,3130,Taiwan,145337000,1,2023,
2023-03-01,3130,Taiwan,179151000,2,2023,
2023-04-01,3130,Taiwan,206073000,3,2023,
2023-05-01,3130,Taiwan,184144000,4,2023,
2023-06-01,3130,Taiwan,210451000,5,2023,
2023-07-01,3130,Taiwan,205767000,6,2023,
2023-08-01,3130,Taiwan,225568000,7,2023,
2023-09-01,3130,Taiwan,205445000,8,2023,
2023-10-01,3130,Taiwan,197766000,9,2023,
2023-11-01,3130,Taiwan,198921000,10,2023,
2023-12-01,3130,Taiwan,185471000,11,2023,
2024-01-01,3130,Taiwan,185312000,12,2023,
2024-02-01,3130,Taiwan,173429000,1,2024,
2024-03-01,3130,Taiwan,171115000,2,2024,
2024-04-01,3130,Taiwan,218207000,3,2024,
2024-05-01,3130,Taiwan,214451000,4,2024,
2024-06-01,3130,Taiwan,223569000,5,2024,
2024-07-01,3130,Taiwan,213799000,6,2024,
2024-08-01,3130,Taiwan,229752000,7,2024,
2024-09-01,3130,Taiwan,220797000,8,2024,
2024-10-01,3130,Taiwan,214498000,9,2024,
2024-11-01,3130,Taiwan,214105000,10,2024,
2024-12-01,3130,Taiwan,200033000,11,2024,
2025-01-01,3130,Taiwan,205232000,12,2024,
2025-02-01,3130,Taiwan,178621000,1,2025,
2025-03-01,3130,Taiwan,200063000,2,2025,
2025-04-01,3130,Taiwan,238080000,3,2025,
2025-05-01,3130,Taiwan,224215000,4,2025,
2025-06-01,3130,Taiwan,232802000,5,2025,
2025-07-01,3130,Taiwan,244055000,6,2025,
2025-08-01,3130,Taiwan,244305000,7,2025,
2025-09-01,3130,Taiwan,230215000,8,2025,
2025-10-01,3130,Taiwan,219966000,9,2025,
2025-11-01,3130,Taiwan,224757000,10,2025,
2025-12-01,3130,Taiwan,215681000,11,2025,
2026-01-01,3130,Taiwan,221677000,12,2025,
2026-02-01,3130,Taiwan,206985000,1,2026,
2026-03-01,3130,Taiwan,175079000,2,2026,2026-04-21
2026-04-01,3130,Taiwan,261639000,3,2026,2026-04-21
2026-05-01,3130,Taiwan,245030000,4,2026,2026-05-08
2026-06-01,3130,Taiwan,257163000,5,2026,
2026-07-01,3130,Taiwan,263272000,6,2026,
2026-08-01,3130,Taiwan,274714000,7,2026,
