date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2023-01-01,1537,Taiwan,538718000,12,2022,
2023-02-01,1537,Taiwan,489898000,1,2023,
2023-03-01,1537,Taiwan,362038000,2,2023,
2023-04-01,1537,Taiwan,577154000,3,2023,
2023-05-01,1537,Taiwan,456636000,4,2023,
2023-06-01,1537,Taiwan,621738000,5,2023,
2023-07-01,1537,Taiwan,531517000,6,2023,
2023-08-01,1537,Taiwan,515802000,7,2023,
2023-09-01,1537,Taiwan,574790000,8,2023,
2023-10-01,1537,Taiwan,534044000,9,2023,
2023-11-01,1537,Taiwan,636835000,10,2023,
2023-12-01,1537,Taiwan,556521000,11,2023,
2024-01-01,1537,Taiwan,561480000,12,2023,
2024-02-01,1537,Taiwan,630244000,1,2024,
2024-03-01,1537,Taiwan,519706000,2,2024,
2024-04-01,1537,Taiwan,591722000,3,2024,
2024-05-01,1537,Taiwan,678482000,4,2024,
2024-06-01,1537,Taiwan,719497000,5,2024,
2024-07-01,1537,Taiwan,715556000,6,2024,
2024-08-01,1537,Taiwan,725054000,7,2024,
2024-09-01,1537,Taiwan,772132000,8,2024,
2024-10-01,1537,Taiwan,706926000,9,2024,
2024-11-01,1537,Taiwan,738980000,10,2024,
2024-12-01,1537,Taiwan,670081000,11,2024,
2025-01-01,1537,Taiwan,669801000,12,2024,
2025-02-01,1537,Taiwan,649163000,1,2025,
2025-03-01,1537,Taiwan,501917000,2,2025,
2025-04-01,1537,Taiwan,598654000,3,2025,
2025-05-01,1537,Taiwan,632178000,4,2025,
2025-06-01,1537,Taiwan,530854000,5,2025,
2025-07-01,1537,Taiwan,500269000,6,2025,
2025-08-01,1537,Taiwan,566123000,7,2025,
2025-09-01,1537,Taiwan,546155000,8,2025,
2025-10-01,1537,Taiwan,492993000,9,2025,
2025-11-01,1537,Taiwan,513543000,10,2025,
2025-12-01,1537,Taiwan,543153000,11,2025,
2026-01-01,1537,Taiwan,557114000,12,2025,
2026-02-01,1537,Taiwan,618676000,1,2026,
2026-03-01,1537,Taiwan,546743000,2,2026,2026-04-21
2026-04-01,1537,Taiwan,548412000,3,2026,2026-04-21
2026-05-01,1537,Taiwan,575529000,4,2026,2026-05-08
2026-06-01,1537,Taiwan,577620000,5,2026,
2026-07-01,1537,Taiwan,570579000,6,2026,
2026-08-01,1537,Taiwan,606200000,7,2026,
