date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2023-01-01,3085,Taiwan,19880000,12,2022,
2023-02-01,3085,Taiwan,6310000,1,2023,
2023-03-01,3085,Taiwan,6762000,2,2023,
2023-04-01,3085,Taiwan,7154000,3,2023,
2023-05-01,3085,Taiwan,12489000,4,2023,
2023-06-01,3085,Taiwan,13245000,5,2023,
2023-07-01,3085,Taiwan,2291000,6,2023,
2023-08-01,3085,Taiwan,2624000,7,2023,
2023-09-01,3085,Taiwan,4321000,8,2023,
2023-10-01,3085,Taiwan,4738000,9,2023,
2023-11-01,3085,Taiwan,3618000,10,2023,
2023-12-01,3085,Taiwan,6358000,11,2023,
2024-01-01,3085,Taiwan,3346000,12,2023,
2024-02-01,3085,Taiwan,3091000,1,2024,
2024-03-01,3085,Taiwan,2006000,2,2024,
2024-04-01,3085,Taiwan,13515000,3,2024,
2024-05-01,3085,Taiwan,5165000,4,2024,
2024-06-01,3085,Taiwan,2986000,5,2024,
2024-07-01,3085,Taiwan,2627000,6,2024,
2024-08-01,3085,Taiwan,2432000,7,2024,
2024-09-01,3085,Taiwan,5296000,8,2024,
2024-10-01,3085,Taiwan,2984000,9,2024,
2024-11-01,3085,Taiwan,3099000,10,2024,
2024-12-01,3085,Taiwan,3056000,11,2024,
2025-01-01,3085,Taiwan,5460000,12,2024,
2025-02-01,3085,Taiwan,2972000,1,2025,
2025-03-01,3085,Taiwan,4257000,2,2025,
2025-04-01,3085,Taiwan,5406000,3,2025,
2025-05-01,3085,Taiwan,3979000,4,2025,
2025-06-01,3085,Taiwan,4293000,5,2025,
2025-07-01,3085,Taiwan,5256000,6,2025,
2025-08-01,3085,Taiwan,4119000,7,2025,
2025-09-01,3085,Taiwan,8172000,8,2025,
2025-10-01,3085,Taiwan,3225000,9,2025,
2025-11-01,3085,Taiwan,4768000,10,2025,
2025-12-01,3085,Taiwan,4659000,11,2025,
2026-01-01,3085,Taiwan,3497000,12,2025,
2026-02-01,3085,Taiwan,3525000,1,2026,
2026-03-01,3085,Taiwan,3303000,2,2026,2026-04-21
2026-04-01,3085,Taiwan,4993000,3,2026,2026-04-20
2026-05-01,3085,Taiwan,7831000,4,2026,2026-05-08
2026-06-01,3085,Taiwan,7764000,5,2026,
2026-07-01,3085,Taiwan,7141000,6,2026,
2026-08-01,3085,Taiwan,5353000,7,2026,
