date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2023-01-01,4979,Taiwan,200101000,12,2022,
2023-02-01,4979,Taiwan,168181000,1,2023,
2023-03-01,4979,Taiwan,160804000,2,2023,
2023-04-01,4979,Taiwan,157935000,3,2023,
2023-05-01,4979,Taiwan,130907000,4,2023,
2023-06-01,4979,Taiwan,198955000,5,2023,
2023-07-01,4979,Taiwan,248061000,6,2023,
2023-08-01,4979,Taiwan,276270000,7,2023,
2023-09-01,4979,Taiwan,304248000,8,2023,
2023-10-01,4979,Taiwan,299362000,9,2023,
2023-11-01,4979,Taiwan,327755000,10,2023,
2023-12-01,4979,Taiwan,390314000,11,2023,
2024-01-01,4979,Taiwan,293695000,12,2023,
2024-02-01,4979,Taiwan,214785000,1,2024,
2024-03-01,4979,Taiwan,178135000,2,2024,
2024-04-01,4979,Taiwan,263114000,3,2024,
2024-05-01,4979,Taiwan,269469000,4,2024,
2024-06-01,4979,Taiwan,264096000,5,2024,
2024-07-01,4979,Taiwan,267703000,6,2024,
2024-08-01,4979,Taiwan,302044000,7,2024,
2024-09-01,4979,Taiwan,319033000,8,2024,
2024-10-01,4979,Taiwan,324554000,9,2024,
2024-11-01,4979,Taiwan,329524000,10,2024,
2024-12-01,4979,Taiwan,366735000,11,2024,
2025-01-01,4979,Taiwan,351851000,12,2024,
2025-02-01,4979,Taiwan,325106000,1,2025,
2025-03-01,4979,Taiwan,366068000,2,2025,
2025-04-01,4979,Taiwan,375732000,3,2025,
2025-05-01,4979,Taiwan,383150000,4,2025,
2025-06-01,4979,Taiwan,347922000,5,2025,
2025-07-01,4979,Taiwan,356414000,6,2025,
2025-08-01,4979,Taiwan,388346000,7,2025,
2025-09-01,4979,Taiwan,397141000,8,2025,
2025-10-01,4979,Taiwan,290607000,9,2025,
2025-11-01,4979,Taiwan,318369000,10,2025,
2025-12-01,4979,Taiwan,414874000,11,2025,
2026-01-01,4979,Taiwan,421117000,12,2025,
2026-02-01,4979,Taiwan,412324000,1,2026,
2026-03-01,4979,Taiwan,329586000,2,2026,2026-04-21
2026-04-01,4979,Taiwan,451568000,3,2026,2026-04-20
2026-05-01,4979,Taiwan,412778000,4,2026,2026-05-09
2026-06-01,4979,Taiwan,421247000,5,2026,
2026-07-01,4979,Taiwan,455083000,6,2026,
2026-08-01,4979,Taiwan,508777000,7,2026,
