date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2023-01-01,6499,Taiwan,15712000,12,2022,
2023-02-01,6499,Taiwan,8932000,1,2023,
2023-03-01,6499,Taiwan,14627000,2,2023,
2023-04-01,6499,Taiwan,19778000,3,2023,
2023-05-01,6499,Taiwan,19752000,4,2023,
2023-06-01,6499,Taiwan,17398000,5,2023,
2023-07-01,6499,Taiwan,14579000,6,2023,
2023-08-01,6499,Taiwan,11147000,7,2023,
2023-09-01,6499,Taiwan,18958000,8,2023,
2023-10-01,6499,Taiwan,15619000,9,2023,
2023-11-01,6499,Taiwan,18256000,10,2023,
2023-12-01,6499,Taiwan,15364000,11,2023,
2024-01-01,6499,Taiwan,21854000,12,2023,
2024-02-01,6499,Taiwan,14173000,1,2024,
2024-03-01,6499,Taiwan,14273000,2,2024,
2024-04-01,6499,Taiwan,18695000,3,2024,
2024-05-01,6499,Taiwan,20738000,4,2024,
2024-06-01,6499,Taiwan,20691000,5,2024,
2024-07-01,6499,Taiwan,22097000,6,2024,
2024-08-01,6499,Taiwan,17637000,7,2024,
2024-09-01,6499,Taiwan,63318000,8,2024,
2024-10-01,6499,Taiwan,23838000,9,2024,
2024-11-01,6499,Taiwan,28477000,10,2024,
2024-12-01,6499,Taiwan,24640000,11,2024,
2025-01-01,6499,Taiwan,24230000,12,2024,
2025-02-01,6499,Taiwan,26957000,1,2025,
2025-03-01,6499,Taiwan,36210000,2,2025,
2025-04-01,6499,Taiwan,38712000,3,2025,
2025-05-01,6499,Taiwan,35914000,4,2025,
2025-06-01,6499,Taiwan,35221000,5,2025,
2025-07-01,6499,Taiwan,39246000,6,2025,
2025-08-01,6499,Taiwan,25140000,7,2025,
2025-09-01,6499,Taiwan,29395000,8,2025,
2025-10-01,6499,Taiwan,37760000,9,2025,
2025-11-01,6499,Taiwan,36966000,10,2025,
2025-12-01,6499,Taiwan,41666000,11,2025,
2026-01-01,6499,Taiwan,36238000,12,2025,
2026-02-01,6499,Taiwan,30268000,1,2026,
2026-03-01,6499,Taiwan,47907000,2,2026,2026-04-21
2026-04-01,6499,Taiwan,36113000,3,2026,2026-04-20
2026-05-01,6499,Taiwan,37139000,4,2026,2026-05-12
2026-06-01,6499,Taiwan,33001000,5,2026,
2026-07-01,6499,Taiwan,36472000,6,2026,
2026-08-01,6499,Taiwan,42424000,7,2026,
