date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2023-01-01,3221,Taiwan,211595000,12,2022,
2023-02-01,3221,Taiwan,167422000,1,2023,
2023-03-01,3221,Taiwan,156110000,2,2023,
2023-04-01,3221,Taiwan,192704000,3,2023,
2023-05-01,3221,Taiwan,171849000,4,2023,
2023-06-01,3221,Taiwan,180005000,5,2023,
2023-07-01,3221,Taiwan,176001000,6,2023,
2023-08-01,3221,Taiwan,176826000,7,2023,
2023-09-01,3221,Taiwan,185405000,8,2023,
2023-10-01,3221,Taiwan,197093000,9,2023,
2023-11-01,3221,Taiwan,187975000,10,2023,
2023-12-01,3221,Taiwan,179775000,11,2023,
2024-01-01,3221,Taiwan,163784000,12,2023,
2024-02-01,3221,Taiwan,189149000,1,2024,
2024-03-01,3221,Taiwan,160888000,2,2024,
2024-04-01,3221,Taiwan,180213000,3,2024,
2024-05-01,3221,Taiwan,184629000,4,2024,
2024-06-01,3221,Taiwan,188378000,5,2024,
2024-07-01,3221,Taiwan,182612000,6,2024,
2024-08-01,3221,Taiwan,194034000,7,2024,
2024-09-01,3221,Taiwan,186992000,8,2024,
2024-10-01,3221,Taiwan,184786000,9,2024,
2024-11-01,3221,Taiwan,174948000,10,2024,
2024-12-01,3221,Taiwan,180615000,11,2024,
2025-01-01,3221,Taiwan,172266000,12,2024,
2025-02-01,3221,Taiwan,178087000,1,2025,
2025-03-01,3221,Taiwan,175640000,2,2025,
2025-04-01,3221,Taiwan,195861000,3,2025,
2025-05-01,3221,Taiwan,193586000,4,2025,
2025-06-01,3221,Taiwan,185501000,5,2025,
2025-07-01,3221,Taiwan,178616000,6,2025,
2025-08-01,3221,Taiwan,179475000,7,2025,
2025-09-01,3221,Taiwan,175988000,8,2025,
2025-10-01,3221,Taiwan,197874000,9,2025,
2025-11-01,3221,Taiwan,182463000,10,2025,
2025-12-01,3221,Taiwan,185901000,11,2025,
2026-01-01,3221,Taiwan,201963000,12,2025,
2026-02-01,3221,Taiwan,190604000,1,2026,
2026-03-01,3221,Taiwan,168919000,2,2026,2026-04-21
2026-04-01,3221,Taiwan,187056000,3,2026,2026-04-20
2026-05-01,3221,Taiwan,220010000,4,2026,2026-05-09
2026-06-01,3221,Taiwan,212744000,5,2026,
2026-07-01,3221,Taiwan,226134000,6,2026,
2026-08-01,3221,Taiwan,250686000,7,2026,
