date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2024-01-01,6844,Taiwan,298283000,12,2023,
2024-02-01,6844,Taiwan,279705000,1,2024,
2024-03-01,6844,Taiwan,291411000,2,2024,
2024-04-01,6844,Taiwan,271963000,3,2024,
2024-05-01,6844,Taiwan,271892000,4,2024,
2024-06-01,6844,Taiwan,306411000,5,2024,
2024-07-01,6844,Taiwan,277010000,6,2024,
2024-08-01,6844,Taiwan,279366000,7,2024,
2024-09-01,6844,Taiwan,287824000,8,2024,
2024-10-01,6844,Taiwan,278712000,9,2024,
2024-11-01,6844,Taiwan,275788000,10,2024,
2024-12-01,6844,Taiwan,278748000,11,2024,
2025-01-01,6844,Taiwan,300985000,12,2024,
2025-02-01,6844,Taiwan,311493000,1,2025,
2025-03-01,6844,Taiwan,277288000,2,2025,
2025-04-01,6844,Taiwan,281934000,3,2025,
2025-05-01,6844,Taiwan,273539000,4,2025,
2025-06-01,6844,Taiwan,309249000,5,2025,
2025-07-01,6844,Taiwan,279294000,6,2025,
2025-08-01,6844,Taiwan,279400000,7,2025,
2025-09-01,6844,Taiwan,301210000,8,2025,
2025-10-01,6844,Taiwan,268662000,9,2025,
2025-11-01,6844,Taiwan,281363000,10,2025,
2025-12-01,6844,Taiwan,280827000,11,2025,
2026-01-01,6844,Taiwan,301938000,12,2025,
2026-02-01,6844,Taiwan,280741000,1,2026,
2026-03-01,6844,Taiwan,284452000,2,2026,2026-04-21
2026-04-01,6844,Taiwan,283355000,3,2026,2026-04-20
2026-05-01,6844,Taiwan,273163000,4,2026,2026-05-06
2026-06-01,6844,Taiwan,309678000,5,2026,
2026-07-01,6844,Taiwan,273999000,6,2026,
2026-08-01,6844,Taiwan,307947000,7,2026,
2026-09-01,6844,Taiwan,331966000,8,2026,
