date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2023-01-01,8227,Taiwan,42847000,12,2022,
2023-02-01,8227,Taiwan,54832000,1,2023,
2023-03-01,8227,Taiwan,84680000,2,2023,
2023-04-01,8227,Taiwan,63864000,3,2023,
2023-05-01,8227,Taiwan,80998000,4,2023,
2023-06-01,8227,Taiwan,106028000,5,2023,
2023-07-01,8227,Taiwan,66933000,6,2023,
2023-08-01,8227,Taiwan,96469000,7,2023,
2023-09-01,8227,Taiwan,104062000,8,2023,
2023-10-01,8227,Taiwan,75269000,9,2023,
2023-11-01,8227,Taiwan,90123000,10,2023,
2023-12-01,8227,Taiwan,92317000,11,2023,
2024-01-01,8227,Taiwan,189162000,12,2023,
2024-02-01,8227,Taiwan,69990000,1,2024,
2024-03-01,8227,Taiwan,39721000,2,2024,
2024-04-01,8227,Taiwan,50581000,3,2024,
2024-05-01,8227,Taiwan,67927000,4,2024,
2024-06-01,8227,Taiwan,41486000,5,2024,
2024-07-01,8227,Taiwan,63427000,6,2024,
2024-08-01,8227,Taiwan,49347000,7,2024,
2024-09-01,8227,Taiwan,49133000,8,2024,
2024-10-01,8227,Taiwan,50292000,9,2024,
2024-11-01,8227,Taiwan,69283000,10,2024,
2024-12-01,8227,Taiwan,62582000,11,2024,
2025-01-01,8227,Taiwan,68466000,12,2024,
2025-02-01,8227,Taiwan,44176000,1,2025,
2025-03-01,8227,Taiwan,53574000,2,2025,
2025-04-01,8227,Taiwan,98422000,3,2025,
2025-05-01,8227,Taiwan,88765000,4,2025,
2025-06-01,8227,Taiwan,103291000,5,2025,
2025-07-01,8227,Taiwan,84433000,6,2025,
2025-08-01,8227,Taiwan,151674000,7,2025,
2025-09-01,8227,Taiwan,105274000,8,2025,
2025-10-01,8227,Taiwan,204819000,9,2025,
2025-11-01,8227,Taiwan,85690000,10,2025,
2025-12-01,8227,Taiwan,214541000,11,2025,
2026-01-01,8227,Taiwan,114606000,12,2025,
2026-02-01,8227,Taiwan,120470000,1,2026,
2026-03-01,8227,Taiwan,97485000,2,2026,2026-04-21
2026-04-01,8227,Taiwan,151624000,3,2026,2026-04-20
2026-05-01,8227,Taiwan,272523000,4,2026,2026-05-07
2026-06-01,8227,Taiwan,181394000,5,2026,
2026-07-01,8227,Taiwan,159105000,6,2026,
2026-08-01,8227,Taiwan,131133000,7,2026,
