date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2023-01-01,2612,Taiwan,345528000,12,2022,
2023-02-01,2612,Taiwan,318084000,1,2023,
2023-03-01,2612,Taiwan,281291000,2,2023,
2023-04-01,2612,Taiwan,328961000,3,2023,
2023-05-01,2612,Taiwan,315126000,4,2023,
2023-06-01,2612,Taiwan,351925000,5,2023,
2023-07-01,2612,Taiwan,317692000,6,2023,
2023-08-01,2612,Taiwan,365136000,7,2023,
2023-09-01,2612,Taiwan,341309000,8,2023,
2023-10-01,2612,Taiwan,341986000,9,2023,
2023-11-01,2612,Taiwan,349787000,10,2023,
2023-12-01,2612,Taiwan,340006000,11,2023,
2024-01-01,2612,Taiwan,363544000,12,2023,
2024-02-01,2612,Taiwan,338683000,1,2024,
2024-03-01,2612,Taiwan,307534000,2,2024,
2024-04-01,2612,Taiwan,373323000,3,2024,
2024-05-01,2612,Taiwan,362365000,4,2024,
2024-06-01,2612,Taiwan,371626000,5,2024,
2024-07-01,2612,Taiwan,397013000,6,2024,
2024-08-01,2612,Taiwan,428301000,7,2024,
2024-09-01,2612,Taiwan,409008000,8,2024,
2024-10-01,2612,Taiwan,381290000,9,2024,
2024-11-01,2612,Taiwan,417788000,10,2024,
2024-12-01,2612,Taiwan,425343000,11,2024,
2025-01-01,2612,Taiwan,433391000,12,2024,
2025-02-01,2612,Taiwan,425758000,1,2025,
2025-03-01,2612,Taiwan,366310000,2,2025,
2025-04-01,2612,Taiwan,436846000,3,2025,
2025-05-01,2612,Taiwan,398861000,4,2025,
2025-06-01,2612,Taiwan,409353000,5,2025,
2025-07-01,2612,Taiwan,400633000,6,2025,
2025-08-01,2612,Taiwan,406391000,7,2025,
2025-09-01,2612,Taiwan,403375000,8,2025,
2025-10-01,2612,Taiwan,387807000,9,2025,
2025-11-01,2612,Taiwan,390604000,10,2025,
2025-12-01,2612,Taiwan,405194000,11,2025,
2026-01-01,2612,Taiwan,462331000,12,2025,
2026-02-01,2612,Taiwan,420444000,1,2026,
2026-03-01,2612,Taiwan,353018000,2,2026,2026-04-21
2026-04-01,2612,Taiwan,464771000,3,2026,2026-04-21
2026-05-01,2612,Taiwan,434939000,4,2026,2026-05-09
2026-06-01,2612,Taiwan,458530000,5,2026,
2026-07-01,2612,Taiwan,447497000,6,2026,
2026-08-01,2612,Taiwan,480742000,7,2026,
