date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2023-01-01,1419,Taiwan,271690000,12,2022,
2023-02-01,1419,Taiwan,264387000,1,2023,
2023-03-01,1419,Taiwan,256959000,2,2023,
2023-04-01,1419,Taiwan,307556000,3,2023,
2023-05-01,1419,Taiwan,239631000,4,2023,
2023-06-01,1419,Taiwan,216761000,5,2023,
2023-07-01,1419,Taiwan,226608000,6,2023,
2023-08-01,1419,Taiwan,216163000,7,2023,
2023-09-01,1419,Taiwan,266298000,8,2023,
2023-10-01,1419,Taiwan,334093000,9,2023,
2023-11-01,1419,Taiwan,327793000,10,2023,
2023-12-01,1419,Taiwan,429749000,11,2023,
2024-01-01,1419,Taiwan,296946000,12,2023,
2024-02-01,1419,Taiwan,262255000,1,2024,
2024-03-01,1419,Taiwan,275048000,2,2024,
2024-04-01,1419,Taiwan,324322000,3,2024,
2024-05-01,1419,Taiwan,300444000,4,2024,
2024-06-01,1419,Taiwan,355089000,5,2024,
2024-07-01,1419,Taiwan,232638000,6,2024,
2024-08-01,1419,Taiwan,263356000,7,2024,
2024-09-01,1419,Taiwan,476876000,8,2024,
2024-10-01,1419,Taiwan,395516000,9,2024,
2024-11-01,1419,Taiwan,374628000,10,2024,
2024-12-01,1419,Taiwan,387105000,11,2024,
2025-01-01,1419,Taiwan,567211000,12,2024,
2025-02-01,1419,Taiwan,337096000,1,2025,
2025-03-01,1419,Taiwan,330627000,2,2025,
2025-04-01,1419,Taiwan,396037000,3,2025,
2025-05-01,1419,Taiwan,287707000,4,2025,
2025-06-01,1419,Taiwan,375079000,5,2025,
2025-07-01,1419,Taiwan,273993000,6,2025,
2025-08-01,1419,Taiwan,328379000,7,2025,
2025-09-01,1419,Taiwan,481661000,8,2025,
2025-10-01,1419,Taiwan,443311000,9,2025,
2025-11-01,1419,Taiwan,425805000,10,2025,
2025-12-01,1419,Taiwan,467734000,11,2025,
2026-01-01,1419,Taiwan,585763000,12,2025,
2026-02-01,1419,Taiwan,509836000,1,2026,
2026-03-01,1419,Taiwan,379790000,2,2026,2026-04-21
2026-04-01,1419,Taiwan,563421000,3,2026,2026-04-21
2026-05-01,1419,Taiwan,402039000,4,2026,2026-05-11
2026-06-01,1419,Taiwan,383133000,5,2026,
2026-07-01,1419,Taiwan,323245000,6,2026,
2026-08-01,1419,Taiwan,429159000,7,2026,
