date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2023-01-01,2388,Taiwan,639862000,12,2022,
2023-02-01,2388,Taiwan,548280000,1,2023,
2023-03-01,2388,Taiwan,726952000,2,2023,
2023-04-01,2388,Taiwan,768643000,3,2023,
2023-05-01,2388,Taiwan,1006574000,4,2023,
2023-06-01,2388,Taiwan,864708000,5,2023,
2023-07-01,2388,Taiwan,1267388000,6,2023,
2023-08-01,2388,Taiwan,1178232000,7,2023,
2023-09-01,2388,Taiwan,1079957000,8,2023,
2023-10-01,2388,Taiwan,992850000,9,2023,
2023-11-01,2388,Taiwan,1023680000,10,2023,
2023-12-01,2388,Taiwan,1788791000,11,2023,
2024-01-01,2388,Taiwan,1400823000,12,2023,
2024-02-01,2388,Taiwan,783623000,1,2024,
2024-03-01,2388,Taiwan,578600000,2,2024,
2024-04-01,2388,Taiwan,800357000,3,2024,
2024-05-01,2388,Taiwan,1217990000,4,2024,
2024-06-01,2388,Taiwan,717417000,5,2024,
2024-07-01,2388,Taiwan,1021761000,6,2024,
2024-08-01,2388,Taiwan,802695000,7,2024,
2024-09-01,2388,Taiwan,1835800000,8,2024,
2024-10-01,2388,Taiwan,2649497000,9,2024,
2024-11-01,2388,Taiwan,1634881000,10,2024,
2024-12-01,2388,Taiwan,2301813000,11,2024,
2025-01-01,2388,Taiwan,1566252000,12,2024,
2025-02-01,2388,Taiwan,766499000,1,2025,
2025-03-01,2388,Taiwan,619721000,2,2025,
2025-04-01,2388,Taiwan,666133000,3,2025,
2025-05-01,2388,Taiwan,602924000,4,2025,
2025-06-01,2388,Taiwan,590410000,5,2025,
2025-07-01,2388,Taiwan,931278000,6,2025,
2025-08-01,2388,Taiwan,792725000,7,2025,
2025-09-01,2388,Taiwan,520600000,8,2025,
2025-10-01,2388,Taiwan,1007630000,9,2025,
2025-11-01,2388,Taiwan,1263316000,10,2025,
2025-12-01,2388,Taiwan,788873000,11,2025,
2026-01-01,2388,Taiwan,996987000,12,2025,
2026-02-01,2388,Taiwan,410053000,1,2026,
2026-03-01,2388,Taiwan,596423000,2,2026,2026-04-21
2026-04-01,2388,Taiwan,1128407000,3,2026,2026-04-21
2026-05-01,2388,Taiwan,1114119000,4,2026,2026-05-09
2026-06-01,2388,Taiwan,1110333000,5,2026,
2026-07-01,2388,Taiwan,1248016000,6,2026,
2026-08-01,2388,Taiwan,1135921000,7,2026,
