date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2023-01-01,4956,Taiwan,104576000,12,2022,
2023-02-01,4956,Taiwan,91215000,1,2023,
2023-03-01,4956,Taiwan,94454000,2,2023,
2023-04-01,4956,Taiwan,114265000,3,2023,
2023-05-01,4956,Taiwan,95614000,4,2023,
2023-06-01,4956,Taiwan,102330000,5,2023,
2023-07-01,4956,Taiwan,95195000,6,2023,
2023-08-01,4956,Taiwan,95613000,7,2023,
2023-09-01,4956,Taiwan,96519000,8,2023,
2023-10-01,4956,Taiwan,88188000,9,2023,
2023-11-01,4956,Taiwan,90201000,10,2023,
2023-12-01,4956,Taiwan,80852000,11,2023,
2024-01-01,4956,Taiwan,88013000,12,2023,
2024-02-01,4956,Taiwan,96928000,1,2024,
2024-03-01,4956,Taiwan,72376000,2,2024,
2024-04-01,4956,Taiwan,100690000,3,2024,
2024-05-01,4956,Taiwan,103991000,4,2024,
2024-06-01,4956,Taiwan,127775000,5,2024,
2024-07-01,4956,Taiwan,105147000,6,2024,
2024-08-01,4956,Taiwan,124089000,7,2024,
2024-09-01,4956,Taiwan,110387000,8,2024,
2024-10-01,4956,Taiwan,124338000,9,2024,
2024-11-01,4956,Taiwan,101633000,10,2024,
2024-12-01,4956,Taiwan,114062000,11,2024,
2025-01-01,4956,Taiwan,113333000,12,2024,
2025-02-01,4956,Taiwan,86271000,1,2025,
2025-03-01,4956,Taiwan,101527000,2,2025,
2025-04-01,4956,Taiwan,125167000,3,2025,
2025-05-01,4956,Taiwan,107437000,4,2025,
2025-06-01,4956,Taiwan,125256000,5,2025,
2025-07-01,4956,Taiwan,114530000,6,2025,
2025-08-01,4956,Taiwan,119271000,7,2025,
2025-09-01,4956,Taiwan,126393000,8,2025,
2025-10-01,4956,Taiwan,122200000,9,2025,
2025-11-01,4956,Taiwan,106837000,10,2025,
2025-12-01,4956,Taiwan,110929000,11,2025,
2026-01-01,4956,Taiwan,103205000,12,2025,
2026-02-01,4956,Taiwan,124577000,1,2026,
2026-03-01,4956,Taiwan,95245000,2,2026,2026-04-21
2026-04-01,4956,Taiwan,140934000,3,2026,2026-04-21
2026-05-01,4956,Taiwan,125114000,4,2026,2026-05-06
2026-06-01,4956,Taiwan,124094000,5,2026,
2026-07-01,4956,Taiwan,113578000,6,2026,
2026-08-01,4956,Taiwan,120161000,7,2026,
