date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2023-01-01,5306,Taiwan,377577000,12,2022,
2023-02-01,5306,Taiwan,388594000,1,2023,
2023-03-01,5306,Taiwan,425000000,2,2023,
2023-04-01,5306,Taiwan,491992000,3,2023,
2023-05-01,5306,Taiwan,400083000,4,2023,
2023-06-01,5306,Taiwan,399368000,5,2023,
2023-07-01,5306,Taiwan,421011000,6,2023,
2023-08-01,5306,Taiwan,405342000,7,2023,
2023-09-01,5306,Taiwan,400008000,8,2023,
2023-10-01,5306,Taiwan,352499000,9,2023,
2023-11-01,5306,Taiwan,354450000,10,2023,
2023-12-01,5306,Taiwan,342309000,11,2023,
2024-01-01,5306,Taiwan,318016000,12,2023,
2024-02-01,5306,Taiwan,463743000,1,2024,
2024-03-01,5306,Taiwan,249583000,2,2024,
2024-04-01,5306,Taiwan,380509000,3,2024,
2024-05-01,5306,Taiwan,446178000,4,2024,
2024-06-01,5306,Taiwan,448062000,5,2024,
2024-07-01,5306,Taiwan,465992000,6,2024,
2024-08-01,5306,Taiwan,471781000,7,2024,
2024-09-01,5306,Taiwan,453772000,8,2024,
2024-10-01,5306,Taiwan,442098000,9,2024,
2024-11-01,5306,Taiwan,365999000,10,2024,
2024-12-01,5306,Taiwan,382244000,11,2024,
2025-01-01,5306,Taiwan,414186000,12,2024,
2025-02-01,5306,Taiwan,429862000,1,2025,
2025-03-01,5306,Taiwan,375291000,2,2025,
2025-04-01,5306,Taiwan,473596000,3,2025,
2025-05-01,5306,Taiwan,463724000,4,2025,
2025-06-01,5306,Taiwan,411606000,5,2025,
2025-07-01,5306,Taiwan,379965000,6,2025,
2025-08-01,5306,Taiwan,387764000,7,2025,
2025-09-01,5306,Taiwan,355529000,8,2025,
2025-10-01,5306,Taiwan,368091000,9,2025,
2025-11-01,5306,Taiwan,339666000,10,2025,
2025-12-01,5306,Taiwan,330070000,11,2025,
2026-01-01,5306,Taiwan,370480000,12,2025,
2026-02-01,5306,Taiwan,503699000,1,2026,
2026-03-01,5306,Taiwan,320186000,2,2026,2026-04-21
2026-04-01,5306,Taiwan,478273000,3,2026,2026-04-21
2026-05-01,5306,Taiwan,497012000,4,2026,2026-05-11
2026-06-01,5306,Taiwan,447549000,5,2026,
2026-07-01,5306,Taiwan,500315000,6,2026,
2026-08-01,5306,Taiwan,492714000,7,2026,
