date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2023-01-01,3297,Taiwan,10554000,12,2022,
2023-02-01,3297,Taiwan,8648000,1,2023,
2023-03-01,3297,Taiwan,10267000,2,2023,
2023-04-01,3297,Taiwan,10815000,3,2023,
2023-05-01,3297,Taiwan,11583000,4,2023,
2023-06-01,3297,Taiwan,12483000,5,2023,
2023-07-01,3297,Taiwan,13506000,6,2023,
2023-08-01,3297,Taiwan,10683000,7,2023,
2023-09-01,3297,Taiwan,15469000,8,2023,
2023-10-01,3297,Taiwan,20211000,9,2023,
2023-11-01,3297,Taiwan,17727000,10,2023,
2023-12-01,3297,Taiwan,16317000,11,2023,
2024-01-01,3297,Taiwan,14481000,12,2023,
2024-02-01,3297,Taiwan,14654000,1,2024,
2024-03-01,3297,Taiwan,11474000,2,2024,
2024-04-01,3297,Taiwan,12709000,3,2024,
2024-05-01,3297,Taiwan,10888000,4,2024,
2024-06-01,3297,Taiwan,19046000,5,2024,
2024-07-01,3297,Taiwan,13092000,6,2024,
2024-08-01,3297,Taiwan,14465000,7,2024,
2024-09-01,3297,Taiwan,18624000,8,2024,
2024-10-01,3297,Taiwan,11134000,9,2024,
2024-11-01,3297,Taiwan,14699000,10,2024,
2024-12-01,3297,Taiwan,14789000,11,2024,
2025-01-01,3297,Taiwan,11543000,12,2024,
2025-02-01,3297,Taiwan,15581000,1,2025,
2025-03-01,3297,Taiwan,13869000,2,2025,
2025-04-01,3297,Taiwan,15819000,3,2025,
2025-05-01,3297,Taiwan,14183000,4,2025,
2025-06-01,3297,Taiwan,17388000,5,2025,
2025-07-01,3297,Taiwan,17415000,6,2025,
2025-08-01,3297,Taiwan,20758000,7,2025,
2025-09-01,3297,Taiwan,23059000,8,2025,
2025-10-01,3297,Taiwan,11645000,9,2025,
2025-11-01,3297,Taiwan,16642000,10,2025,
2025-12-01,3297,Taiwan,18089000,11,2025,
2026-01-01,3297,Taiwan,17073000,12,2025,
2026-02-01,3297,Taiwan,10972000,1,2026,
2026-03-01,3297,Taiwan,11847000,2,2026,2026-04-21
2026-04-01,3297,Taiwan,27393000,3,2026,2026-04-20
2026-05-01,3297,Taiwan,21799000,4,2026,2026-05-08
2026-06-01,3297,Taiwan,18932000,5,2026,
2026-07-01,3297,Taiwan,24626000,6,2026,
2026-08-01,3297,Taiwan,25485000,7,2026,
