date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2023-01-01,2752,Taiwan,251368000,12,2022,
2023-02-01,2752,Taiwan,293366000,1,2023,
2023-03-01,2752,Taiwan,238879000,2,2023,
2023-04-01,2752,Taiwan,216319000,3,2023,
2023-05-01,2752,Taiwan,252471000,4,2023,
2023-06-01,2752,Taiwan,243980000,5,2023,
2023-07-01,2752,Taiwan,252949000,6,2023,
2023-08-01,2752,Taiwan,289484000,7,2023,
2023-09-01,2752,Taiwan,276811000,8,2023,
2023-10-01,2752,Taiwan,249162000,9,2023,
2023-11-01,2752,Taiwan,265061000,10,2023,
2023-12-01,2752,Taiwan,237848000,11,2023,
2024-01-01,2752,Taiwan,282738000,12,2023,
2024-02-01,2752,Taiwan,273380000,1,2024,
2024-03-01,2752,Taiwan,309930000,2,2024,
2024-04-01,2752,Taiwan,276255000,3,2024,
2024-05-01,2752,Taiwan,269688000,4,2024,
2024-06-01,2752,Taiwan,281500000,5,2024,
2024-07-01,2752,Taiwan,306145000,6,2024,
2024-08-01,2752,Taiwan,309337000,7,2024,
2024-09-01,2752,Taiwan,340324000,8,2024,
2024-10-01,2752,Taiwan,311771000,9,2024,
2024-11-01,2752,Taiwan,307053000,10,2024,
2024-12-01,2752,Taiwan,317273000,11,2024,
2025-01-01,2752,Taiwan,347215000,12,2024,
2025-02-01,2752,Taiwan,377014000,1,2025,
2025-03-01,2752,Taiwan,314240000,2,2025,
2025-04-01,2752,Taiwan,310195000,3,2025,
2025-05-01,2752,Taiwan,303424000,4,2025,
2025-06-01,2752,Taiwan,335950000,5,2025,
2025-07-01,2752,Taiwan,318271000,6,2025,
2025-08-01,2752,Taiwan,349029000,7,2025,
2025-09-01,2752,Taiwan,371903000,8,2025,
2025-10-01,2752,Taiwan,324550000,9,2025,
2025-11-01,2752,Taiwan,354826000,10,2025,
2025-12-01,2752,Taiwan,345017000,11,2025,
2026-01-01,2752,Taiwan,367938000,12,2025,
2026-02-01,2752,Taiwan,372804000,1,2026,
2026-03-01,2752,Taiwan,390505000,2,2026,2026-04-21
2026-04-01,2752,Taiwan,332818000,3,2026,2026-04-20
2026-05-01,2752,Taiwan,344560000,4,2026,2026-05-12
2026-06-01,2752,Taiwan,386402000,5,2026,
2026-07-01,2752,Taiwan,363090000,6,2026,
2026-08-01,2752,Taiwan,363362000,7,2026,
