date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2023-01-01,2387,Taiwan,1921741000,12,2022,
2023-02-01,2387,Taiwan,1214056000,1,2023,
2023-03-01,2387,Taiwan,1331019000,2,2023,
2023-04-01,2387,Taiwan,1785243000,3,2023,
2023-05-01,2387,Taiwan,1884974000,4,2023,
2023-06-01,2387,Taiwan,2105452000,5,2023,
2023-07-01,2387,Taiwan,1892991000,6,2023,
2023-08-01,2387,Taiwan,1913778000,7,2023,
2023-09-01,2387,Taiwan,2059706000,8,2023,
2023-10-01,2387,Taiwan,1979193000,9,2023,
2023-11-01,2387,Taiwan,1883926000,10,2023,
2023-12-01,2387,Taiwan,1846538000,11,2023,
2024-01-01,2387,Taiwan,1678108000,12,2023,
2024-02-01,2387,Taiwan,1873945000,1,2024,
2024-03-01,2387,Taiwan,1216897000,2,2024,
2024-04-01,2387,Taiwan,1896196000,3,2024,
2024-05-01,2387,Taiwan,2028200000,4,2024,
2024-06-01,2387,Taiwan,1930644000,5,2024,
2024-07-01,2387,Taiwan,2014071000,6,2024,
2024-08-01,2387,Taiwan,2256455000,7,2024,
2024-09-01,2387,Taiwan,2245683000,8,2024,
2024-10-01,2387,Taiwan,2135139000,9,2024,
2024-11-01,2387,Taiwan,1914108000,10,2024,
2024-12-01,2387,Taiwan,1930346000,11,2024,
2025-01-01,2387,Taiwan,1903041000,12,2024,
2025-02-01,2387,Taiwan,1638639000,1,2025,
2025-03-01,2387,Taiwan,1515223000,2,2025,
2025-04-01,2387,Taiwan,1513710000,3,2025,
2025-05-01,2387,Taiwan,1471092000,4,2025,
2025-06-01,2387,Taiwan,1543009000,5,2025,
2025-07-01,2387,Taiwan,1703936000,6,2025,
2025-08-01,2387,Taiwan,1710880000,7,2025,
2025-09-01,2387,Taiwan,1726366000,8,2025,
2025-10-01,2387,Taiwan,1748411000,9,2025,
2025-11-01,2387,Taiwan,1355579000,10,2025,
2025-12-01,2387,Taiwan,1402595000,11,2025,
2026-01-01,2387,Taiwan,1543198000,12,2025,
2026-02-01,2387,Taiwan,1638894000,1,2026,
2026-03-01,2387,Taiwan,1019898000,2,2026,2026-04-21
2026-04-01,2387,Taiwan,1707044000,3,2026,2026-04-21
2026-05-01,2387,Taiwan,1337703000,4,2026,2026-05-09
2026-06-01,2387,Taiwan,1349182000,5,2026,
2026-07-01,2387,Taiwan,1404511000,6,2026,
2026-08-01,2387,Taiwan,1246972000,7,2026,
