date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2023-01-01,6684,Taiwan,19626000,12,2022,
2023-02-01,6684,Taiwan,21311000,1,2023,
2023-03-01,6684,Taiwan,15045000,2,2023,
2023-04-01,6684,Taiwan,18997000,3,2023,
2023-05-01,6684,Taiwan,27646000,4,2023,
2023-06-01,6684,Taiwan,28321000,5,2023,
2023-07-01,6684,Taiwan,31293000,6,2023,
2023-08-01,6684,Taiwan,32292000,7,2023,
2023-09-01,6684,Taiwan,35634000,8,2023,
2023-10-01,6684,Taiwan,38447000,9,2023,
2023-11-01,6684,Taiwan,39253000,10,2023,
2023-12-01,6684,Taiwan,43973000,11,2023,
2024-01-01,6684,Taiwan,43976000,12,2023,
2024-02-01,6684,Taiwan,33542000,1,2024,
2024-03-01,6684,Taiwan,26061000,2,2024,
2024-04-01,6684,Taiwan,31161000,3,2024,
2024-05-01,6684,Taiwan,31846000,4,2024,
2024-06-01,6684,Taiwan,36127000,5,2024,
2024-07-01,6684,Taiwan,32414000,6,2024,
2024-08-01,6684,Taiwan,26392000,7,2024,
2024-09-01,6684,Taiwan,32816000,8,2024,
2024-10-01,6684,Taiwan,33063000,9,2024,
2024-11-01,6684,Taiwan,33394000,10,2024,
2024-12-01,6684,Taiwan,28495000,11,2024,
2025-01-01,6684,Taiwan,29226000,12,2024,
2025-02-01,6684,Taiwan,25549000,1,2025,
2025-03-01,6684,Taiwan,22944000,2,2025,
2025-04-01,6684,Taiwan,31031000,3,2025,
2025-05-01,6684,Taiwan,30796000,4,2025,
2025-06-01,6684,Taiwan,27577000,5,2025,
2025-07-01,6684,Taiwan,22942000,6,2025,
2025-08-01,6684,Taiwan,24917000,7,2025,
2025-09-01,6684,Taiwan,24647000,8,2025,
2025-10-01,6684,Taiwan,28630000,9,2025,
2025-11-01,6684,Taiwan,24887000,10,2025,
2025-12-01,6684,Taiwan,22163000,11,2025,
2026-01-01,6684,Taiwan,30924000,12,2025,
2026-02-01,6684,Taiwan,26477000,1,2026,
2026-03-01,6684,Taiwan,13822000,2,2026,2026-04-21
2026-04-01,6684,Taiwan,33824000,3,2026,2026-04-20
2026-05-01,6684,Taiwan,26086000,4,2026,2026-05-07
2026-06-01,6684,Taiwan,38966000,5,2026,
2026-07-01,6684,Taiwan,18613000,6,2026,
2026-08-01,6684,Taiwan,27024000,7,2026,
