date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2023-01-01,2109,Taiwan,424490000,12,2022,
2023-02-01,2109,Taiwan,317200000,1,2023,
2023-03-01,2109,Taiwan,338703000,2,2023,
2023-04-01,2109,Taiwan,420620000,3,2023,
2023-05-01,2109,Taiwan,374733000,4,2023,
2023-06-01,2109,Taiwan,429927000,5,2023,
2023-07-01,2109,Taiwan,401550000,6,2023,
2023-08-01,2109,Taiwan,412868000,7,2023,
2023-09-01,2109,Taiwan,407247000,8,2023,
2023-10-01,2109,Taiwan,343215000,9,2023,
2023-11-01,2109,Taiwan,396864000,10,2023,
2023-12-01,2109,Taiwan,380184000,11,2023,
2024-01-01,2109,Taiwan,389484000,12,2023,
2024-02-01,2109,Taiwan,422690000,1,2024,
2024-03-01,2109,Taiwan,318281000,2,2024,
2024-04-01,2109,Taiwan,379124000,3,2024,
2024-05-01,2109,Taiwan,426936000,4,2024,
2024-06-01,2109,Taiwan,442751000,5,2024,
2024-07-01,2109,Taiwan,329508000,6,2024,
2024-08-01,2109,Taiwan,481342000,7,2024,
2024-09-01,2109,Taiwan,427438000,8,2024,
2024-10-01,2109,Taiwan,329846000,9,2024,
2024-11-01,2109,Taiwan,462318000,10,2024,
2024-12-01,2109,Taiwan,441122000,11,2024,
2025-01-01,2109,Taiwan,447614000,12,2024,
2025-02-01,2109,Taiwan,401695000,1,2025,
2025-03-01,2109,Taiwan,414677000,2,2025,
2025-04-01,2109,Taiwan,385058000,3,2025,
2025-05-01,2109,Taiwan,380562000,4,2025,
2025-06-01,2109,Taiwan,417863000,5,2025,
2025-07-01,2109,Taiwan,380940000,6,2025,
2025-08-01,2109,Taiwan,365481000,7,2025,
2025-09-01,2109,Taiwan,321035000,8,2025,
2025-10-01,2109,Taiwan,265901000,9,2025,
2025-11-01,2109,Taiwan,399133000,10,2025,
2025-12-01,2109,Taiwan,391117000,11,2025,
2026-01-01,2109,Taiwan,366590000,12,2025,
2026-02-01,2109,Taiwan,390915000,1,2026,
2026-03-01,2109,Taiwan,334942000,2,2026,2026-04-21
2026-04-01,2109,Taiwan,368540000,3,2026,2026-04-21
2026-05-01,2109,Taiwan,408821000,4,2026,2026-05-12
2026-06-01,2109,Taiwan,434108000,5,2026,
2026-07-01,2109,Taiwan,347217000,6,2026,
2026-08-01,2109,Taiwan,454629000,7,2026,
