date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2023-01-01,6523,Taiwan,73089000,12,2022,
2023-02-01,6523,Taiwan,81458000,1,2023,
2023-03-01,6523,Taiwan,66252000,2,2023,
2023-04-01,6523,Taiwan,127379000,3,2023,
2023-05-01,6523,Taiwan,45730000,4,2023,
2023-06-01,6523,Taiwan,78245000,5,2023,
2023-07-01,6523,Taiwan,112465000,6,2023,
2023-08-01,6523,Taiwan,95835000,7,2023,
2023-09-01,6523,Taiwan,125502000,8,2023,
2023-10-01,6523,Taiwan,76381000,9,2023,
2023-11-01,6523,Taiwan,95428000,10,2023,
2023-12-01,6523,Taiwan,133275000,11,2023,
2024-01-01,6523,Taiwan,99195000,12,2023,
2024-02-01,6523,Taiwan,115882000,1,2024,
2024-03-01,6523,Taiwan,92993000,2,2024,
2024-04-01,6523,Taiwan,140352000,3,2024,
2024-05-01,6523,Taiwan,71157000,4,2024,
2024-06-01,6523,Taiwan,72444000,5,2024,
2024-07-01,6523,Taiwan,102234000,6,2024,
2024-08-01,6523,Taiwan,96022000,7,2024,
2024-09-01,6523,Taiwan,129011000,8,2024,
2024-10-01,6523,Taiwan,79126000,9,2024,
2024-11-01,6523,Taiwan,127790000,10,2024,
2024-12-01,6523,Taiwan,139927000,11,2024,
2025-01-01,6523,Taiwan,74817000,12,2024,
2025-02-01,6523,Taiwan,121926000,1,2025,
2025-03-01,6523,Taiwan,78379000,2,2025,
2025-04-01,6523,Taiwan,146715000,3,2025,
2025-05-01,6523,Taiwan,66472000,4,2025,
2025-06-01,6523,Taiwan,65836000,5,2025,
2025-07-01,6523,Taiwan,93341000,6,2025,
2025-08-01,6523,Taiwan,89390000,7,2025,
2025-09-01,6523,Taiwan,150485000,8,2025,
2025-10-01,6523,Taiwan,80884000,9,2025,
2025-11-01,6523,Taiwan,73345000,10,2025,
2025-12-01,6523,Taiwan,114019000,11,2025,
2026-01-01,6523,Taiwan,87470000,12,2025,
2026-02-01,6523,Taiwan,89883000,1,2026,
2026-03-01,6523,Taiwan,106684000,2,2026,2026-04-21
2026-04-01,6523,Taiwan,79781000,3,2026,2026-04-20
2026-05-01,6523,Taiwan,61055000,4,2026,2026-05-08
2026-06-01,6523,Taiwan,54800000,5,2026,
2026-07-01,6523,Taiwan,87015000,6,2026,
2026-08-01,6523,Taiwan,82967000,7,2026,
