date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2023-01-01,2543,Taiwan,817367000,12,2022,
2023-02-01,2543,Taiwan,492713000,1,2023,
2023-03-01,2543,Taiwan,727179000,2,2023,
2023-04-01,2543,Taiwan,876646000,3,2023,
2023-05-01,2543,Taiwan,874926000,4,2023,
2023-06-01,2543,Taiwan,871146000,5,2023,
2023-07-01,2543,Taiwan,949804000,6,2023,
2023-08-01,2543,Taiwan,980518000,7,2023,
2023-09-01,2543,Taiwan,972293000,8,2023,
2023-10-01,2543,Taiwan,1106017000,9,2023,
2023-11-01,2543,Taiwan,1124276000,10,2023,
2023-12-01,2543,Taiwan,1119419000,11,2023,
2024-01-01,2543,Taiwan,1231874000,12,2023,
2024-02-01,2543,Taiwan,803526000,1,2024,
2024-03-01,2543,Taiwan,586420000,2,2024,
2024-04-01,2543,Taiwan,948941000,3,2024,
2024-05-01,2543,Taiwan,911493000,4,2024,
2024-06-01,2543,Taiwan,1426507000,5,2024,
2024-07-01,2543,Taiwan,1613950000,6,2024,
2024-08-01,2543,Taiwan,1015010000,7,2024,
2024-09-01,2543,Taiwan,903191000,8,2024,
2024-10-01,2543,Taiwan,1016528000,9,2024,
2024-11-01,2543,Taiwan,1013752000,10,2024,
2024-12-01,2543,Taiwan,1124428000,11,2024,
2025-01-01,2543,Taiwan,1067393000,12,2024,
2025-02-01,2543,Taiwan,771861000,1,2025,
2025-03-01,2543,Taiwan,633338000,2,2025,
2025-04-01,2543,Taiwan,987017000,3,2025,
2025-05-01,2543,Taiwan,826290000,4,2025,
2025-06-01,2543,Taiwan,831866000,5,2025,
2025-07-01,2543,Taiwan,951740000,6,2025,
2025-08-01,2543,Taiwan,911475000,7,2025,
2025-09-01,2543,Taiwan,1057104000,8,2025,
2025-10-01,2543,Taiwan,1215133000,9,2025,
2025-11-01,2543,Taiwan,1210614000,10,2025,
2025-12-01,2543,Taiwan,1136983000,11,2025,
2026-01-01,2543,Taiwan,1304565000,12,2025,
2026-02-01,2543,Taiwan,1041817000,1,2026,
2026-03-01,2543,Taiwan,670644000,2,2026,2026-04-21
2026-04-01,2543,Taiwan,1188640000,3,2026,2026-04-21
2026-05-01,2543,Taiwan,1339818000,4,2026,2026-05-09
2026-06-01,2543,Taiwan,1548459000,5,2026,
2026-07-01,2543,Taiwan,1954215000,6,2026,
2026-08-01,2543,Taiwan,1766665000,7,2026,
