date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2023-01-01,3711,Taiwan,53138889000,12,2022,
2023-02-01,3711,Taiwan,45131358000,1,2023,
2023-03-01,3711,Taiwan,39984571000,2,2023,
2023-04-01,3711,Taiwan,45775144000,3,2023,
2023-05-01,3711,Taiwan,43314938000,4,2023,
2023-06-01,3711,Taiwan,46238791000,5,2023,
2023-07-01,3711,Taiwan,46721623000,6,2023,
2023-08-01,3711,Taiwan,48353336000,7,2023,
2023-09-01,3711,Taiwan,52278801000,8,2023,
2023-10-01,3711,Taiwan,53534708000,9,2023,
2023-11-01,3711,Taiwan,56166613000,10,2023,
2023-12-01,3711,Taiwan,54509085000,11,2023,
2024-01-01,3711,Taiwan,49905503000,12,2023,
2024-02-01,3711,Taiwan,47390354000,1,2024,
2024-03-01,3711,Taiwan,39751076000,2,2024,
2024-04-01,3711,Taiwan,45661425000,3,2024,
2024-05-01,3711,Taiwan,45819887000,4,2024,
2024-06-01,3711,Taiwan,47492772000,5,2024,
2024-07-01,3711,Taiwan,46925404000,6,2024,
2024-08-01,3711,Taiwan,51595954000,7,2024,
2024-09-01,3711,Taiwan,52929761000,8,2024,
2024-10-01,3711,Taiwan,55579391000,9,2024,
2024-11-01,3711,Taiwan,56425583000,10,2024,
2024-12-01,3711,Taiwan,52933333000,11,2024,
2025-01-01,3711,Taiwan,52904645000,12,2024,
2025-02-01,3711,Taiwan,49444261000,1,2025,
2025-03-01,3711,Taiwan,44960788000,2,2025,
2025-04-01,3711,Taiwan,53748213000,3,2025,
2025-05-01,3711,Taiwan,52210767000,4,2025,
2025-06-01,3711,Taiwan,49026935000,5,2025,
2025-07-01,3711,Taiwan,49512621000,6,2025,
2025-08-01,3711,Taiwan,51542033000,7,2025,
2025-09-01,3711,Taiwan,56465628000,8,2025,
2025-10-01,3711,Taiwan,60561227000,9,2025,
2025-11-01,3711,Taiwan,60231106000,10,2025,
2025-12-01,3711,Taiwan,58819584000,11,2025,
2026-01-01,3711,Taiwan,58864547000,12,2025,
2026-02-01,3711,Taiwan,59988631000,1,2026,
2026-03-01,3711,Taiwan,52096847000,2,2026,2026-04-21
2026-04-01,3711,Taiwan,61576674000,3,2026,2026-04-21
2026-05-01,3711,Taiwan,62247107000,4,2026,2026-05-09
2026-06-01,3711,Taiwan,63033313000,5,2026,
2026-07-01,3711,Taiwan,65783102000,6,2026,
2026-08-01,3711,Taiwan,73783701000,7,2026,
