date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2023-01-01,8476,Taiwan,285534000,12,2022,
2023-02-01,8476,Taiwan,77307000,1,2023,
2023-03-01,8476,Taiwan,48666000,2,2023,
2023-04-01,8476,Taiwan,109864000,3,2023,
2023-05-01,8476,Taiwan,74924000,4,2023,
2023-06-01,8476,Taiwan,101989000,5,2023,
2023-07-01,8476,Taiwan,489377000,6,2023,
2023-08-01,8476,Taiwan,111191000,7,2023,
2023-09-01,8476,Taiwan,102122000,8,2023,
2023-10-01,8476,Taiwan,154348000,9,2023,
2023-11-01,8476,Taiwan,46783000,10,2023,
2023-12-01,8476,Taiwan,105214000,11,2023,
2024-01-01,8476,Taiwan,121711000,12,2023,
2024-02-01,8476,Taiwan,96829000,1,2024,
2024-03-01,8476,Taiwan,71626000,2,2024,
2024-04-01,8476,Taiwan,151968000,3,2024,
2024-05-01,8476,Taiwan,129135000,4,2024,
2024-06-01,8476,Taiwan,141478000,5,2024,
2024-07-01,8476,Taiwan,323506000,6,2024,
2024-08-01,8476,Taiwan,133992000,7,2024,
2024-09-01,8476,Taiwan,148139000,8,2024,
2024-10-01,8476,Taiwan,102082000,9,2024,
2024-11-01,8476,Taiwan,87620000,10,2024,
2024-12-01,8476,Taiwan,83063000,11,2024,
2025-01-01,8476,Taiwan,51161000,12,2024,
2025-02-01,8476,Taiwan,52310000,1,2025,
2025-03-01,8476,Taiwan,76538000,2,2025,
2025-04-01,8476,Taiwan,110296000,3,2025,
2025-05-01,8476,Taiwan,154560000,4,2025,
2025-06-01,8476,Taiwan,149660000,5,2025,
2025-07-01,8476,Taiwan,103665000,6,2025,
2025-08-01,8476,Taiwan,75906000,7,2025,
2025-09-01,8476,Taiwan,103072000,8,2025,
2025-10-01,8476,Taiwan,101129000,9,2025,
2025-11-01,8476,Taiwan,88515000,10,2025,
2025-12-01,8476,Taiwan,67130000,11,2025,
2026-01-01,8476,Taiwan,136865000,12,2025,
2026-02-01,8476,Taiwan,118478000,1,2026,
2026-03-01,8476,Taiwan,109781000,2,2026,2026-04-21
2026-04-01,8476,Taiwan,97976000,3,2026,2026-04-21
2026-05-01,8476,Taiwan,96686000,4,2026,2026-05-08
2026-06-01,8476,Taiwan,69016000,5,2026,
2026-07-01,8476,Taiwan,172137000,6,2026,
2026-08-01,8476,Taiwan,3007000,7,2026,
