date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2024-12-01,4749,Taiwan,316475000,11,2024,
2025-01-01,4749,Taiwan,324886000,12,2024,
2025-02-01,4749,Taiwan,315982000,1,2025,
2025-03-01,4749,Taiwan,316978000,2,2025,
2025-04-01,4749,Taiwan,326356000,3,2025,
2025-05-01,4749,Taiwan,402516000,4,2025,
2025-06-01,4749,Taiwan,385455000,5,2025,
2025-07-01,4749,Taiwan,364727000,6,2025,
2025-08-01,4749,Taiwan,338679000,7,2025,
2025-09-01,4749,Taiwan,341633000,8,2025,
2025-10-01,4749,Taiwan,385192000,9,2025,
2025-11-01,4749,Taiwan,358263000,10,2025,
2025-12-01,4749,Taiwan,365501000,11,2025,
2026-01-01,4749,Taiwan,360554000,12,2025,
2026-02-01,4749,Taiwan,366958000,1,2026,
2026-03-01,4749,Taiwan,445762000,2,2026,2026-04-21
2026-04-01,4749,Taiwan,432973000,3,2026,2026-04-20
2026-05-01,4749,Taiwan,352635000,4,2026,2026-05-05
2026-06-01,4749,Taiwan,425602000,5,2026,
2026-07-01,4749,Taiwan,454490000,6,2026,
2026-08-01,4749,Taiwan,414991000,7,2026,
