date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2023-01-01,2397,Taiwan,1499864000,12,2022,
2023-02-01,2397,Taiwan,1210756000,1,2023,
2023-03-01,2397,Taiwan,1148717000,2,2023,
2023-04-01,2397,Taiwan,1460568000,3,2023,
2023-05-01,2397,Taiwan,1185466000,4,2023,
2023-06-01,2397,Taiwan,1206039000,5,2023,
2023-07-01,2397,Taiwan,1369647000,6,2023,
2023-08-01,2397,Taiwan,1189723000,7,2023,
2023-09-01,2397,Taiwan,1420393000,8,2023,
2023-10-01,2397,Taiwan,1311308000,9,2023,
2023-11-01,2397,Taiwan,692963000,10,2023,
2023-12-01,2397,Taiwan,831162000,11,2023,
2024-01-01,2397,Taiwan,658621000,12,2023,
2024-02-01,2397,Taiwan,691655000,1,2024,
2024-03-01,2397,Taiwan,551679000,2,2024,
2024-04-01,2397,Taiwan,662852000,3,2024,
2024-05-01,2397,Taiwan,642987000,4,2024,
2024-06-01,2397,Taiwan,784293000,5,2024,
2024-07-01,2397,Taiwan,740496000,6,2024,
2024-08-01,2397,Taiwan,719128000,7,2024,
2024-09-01,2397,Taiwan,924943000,8,2024,
2024-10-01,2397,Taiwan,880733000,9,2024,
2024-11-01,2397,Taiwan,968421000,10,2024,
2024-12-01,2397,Taiwan,1020800000,11,2024,
2025-01-01,2397,Taiwan,998013000,12,2024,
2025-02-01,2397,Taiwan,925773000,1,2025,
2025-03-01,2397,Taiwan,789480000,2,2025,
2025-04-01,2397,Taiwan,883647000,3,2025,
2025-05-01,2397,Taiwan,935877000,4,2025,
2025-06-01,2397,Taiwan,954137000,5,2025,
2025-07-01,2397,Taiwan,1010310000,6,2025,
2025-08-01,2397,Taiwan,884243000,7,2025,
2025-09-01,2397,Taiwan,884124000,8,2025,
2025-10-01,2397,Taiwan,1004091000,9,2025,
2025-11-01,2397,Taiwan,969561000,10,2025,
2025-12-01,2397,Taiwan,908732000,11,2025,
2026-01-01,2397,Taiwan,1010121000,12,2025,
2026-02-01,2397,Taiwan,1093921000,1,2026,
2026-03-01,2397,Taiwan,793317000,2,2026,2026-04-21
2026-04-01,2397,Taiwan,1143374000,3,2026,2026-04-21
2026-05-01,2397,Taiwan,1235401000,4,2026,2026-05-06
2026-06-01,2397,Taiwan,1187620000,5,2026,
2026-07-01,2397,Taiwan,1284742000,6,2026,
2026-08-01,2397,Taiwan,1284852000,7,2026,
