date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2023-01-01,1470,Taiwan,30482000,12,2022,
2023-02-01,1470,Taiwan,57982000,1,2023,
2023-03-01,1470,Taiwan,87006000,2,2023,
2023-04-01,1470,Taiwan,87019000,3,2023,
2023-05-01,1470,Taiwan,44690000,4,2023,
2023-06-01,1470,Taiwan,56795000,5,2023,
2023-07-01,1470,Taiwan,47978000,6,2023,
2023-08-01,1470,Taiwan,51323000,7,2023,
2023-09-01,1470,Taiwan,51791000,8,2023,
2023-10-01,1470,Taiwan,42437000,9,2023,
2023-11-01,1470,Taiwan,44711000,10,2023,
2023-12-01,1470,Taiwan,30896000,11,2023,
2024-01-01,1470,Taiwan,52591000,12,2023,
2024-02-01,1470,Taiwan,71331000,1,2024,
2024-03-01,1470,Taiwan,54376000,2,2024,
2024-04-01,1470,Taiwan,64543000,3,2024,
2024-05-01,1470,Taiwan,56036000,4,2024,
2024-06-01,1470,Taiwan,74660000,5,2024,
2024-07-01,1470,Taiwan,55960000,6,2024,
2024-08-01,1470,Taiwan,57859000,7,2024,
2024-09-01,1470,Taiwan,71268000,8,2024,
2024-10-01,1470,Taiwan,67423000,9,2024,
2024-11-01,1470,Taiwan,72495000,10,2024,
2024-12-01,1470,Taiwan,67126000,11,2024,
2025-01-01,1470,Taiwan,74962000,12,2024,
2025-02-01,1470,Taiwan,67897000,1,2025,
2025-03-01,1470,Taiwan,55157000,2,2025,
2025-04-01,1470,Taiwan,90888000,3,2025,
2025-05-01,1470,Taiwan,64041000,4,2025,
2025-06-01,1470,Taiwan,67788000,5,2025,
2025-07-01,1470,Taiwan,66860000,6,2025,
2025-08-01,1470,Taiwan,60175000,7,2025,
2025-09-01,1470,Taiwan,61110000,8,2025,
2025-10-01,1470,Taiwan,58473000,9,2025,
2025-11-01,1470,Taiwan,65208000,10,2025,
2025-12-01,1470,Taiwan,59006000,11,2025,
2026-01-01,1470,Taiwan,87108000,12,2025,
2026-02-01,1470,Taiwan,73862000,1,2026,
2026-03-01,1470,Taiwan,48383000,2,2026,2026-04-21
2026-04-01,1470,Taiwan,69060000,3,2026,2026-04-21
2026-05-01,1470,Taiwan,50899000,4,2026,2026-05-08
2026-06-01,1470,Taiwan,55312000,5,2026,
2026-07-01,1470,Taiwan,74110000,6,2026,
2026-08-01,1470,Taiwan,56595000,7,2026,
