date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2024-10-01,6962,Taiwan,1752304000,9,2024,
2024-11-01,6962,Taiwan,1915980000,10,2024,
2024-12-01,6962,Taiwan,1817281000,11,2024,
2025-01-01,6962,Taiwan,1609036000,12,2024,
2025-02-01,6962,Taiwan,1522749000,1,2025,
2025-03-01,6962,Taiwan,1464794000,2,2025,
2025-04-01,6962,Taiwan,1587705000,3,2025,
2025-05-01,6962,Taiwan,1727711000,4,2025,
2025-06-01,6962,Taiwan,1428428000,5,2025,
2025-07-01,6962,Taiwan,1516189000,6,2025,
2025-08-01,6962,Taiwan,1558273000,7,2025,
2025-09-01,6962,Taiwan,1785854000,8,2025,
2025-10-01,6962,Taiwan,1763523000,9,2025,
2025-11-01,6962,Taiwan,1514515000,10,2025,
2025-12-01,6962,Taiwan,1629536000,11,2025,
2026-01-01,6962,Taiwan,1585793000,12,2025,
2026-02-01,6962,Taiwan,1464428000,1,2026,
2026-03-01,6962,Taiwan,1074970000,2,2026,2026-04-21
2026-04-01,6962,Taiwan,1378305000,3,2026,2026-04-20
2026-05-01,6962,Taiwan,1660220000,4,2026,2026-05-09
2026-06-01,6962,Taiwan,1631488000,5,2026,2026-06-06
2026-07-01,6962,Taiwan,1511201000,6,2026,2026-07-09
