date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2023-01-01,2454,Taiwan,38685212000,12,2022,
2023-02-01,2454,Taiwan,22383397000,1,2023,
2023-03-01,2454,Taiwan,30309642000,2,2023,
2023-04-01,2454,Taiwan,42958473000,3,2023,
2023-05-01,2454,Taiwan,28349722000,4,2023,
2023-06-01,2454,Taiwan,31566805000,5,2023,
2023-07-01,2454,Taiwan,38218758000,6,2023,
2023-08-01,2454,Taiwan,31763135000,7,2023,
2023-09-01,2454,Taiwan,42256360000,8,2023,
2023-10-01,2454,Taiwan,36078033000,9,2023,
2023-11-01,2454,Taiwan,42810847000,10,2023,
2023-12-01,2454,Taiwan,43071172000,11,2023,
2024-01-01,2454,Taiwan,43679986000,12,2023,
2024-02-01,2454,Taiwan,44496290000,1,2024,
2024-03-01,2454,Taiwan,38481870000,2,2024,
2024-04-01,2454,Taiwan,50479987000,3,2024,
2024-05-01,2454,Taiwan,42027887000,4,2024,
2024-06-01,2454,Taiwan,42151178000,5,2024,
2024-07-01,2454,Taiwan,43092056000,6,2024,
2024-08-01,2454,Taiwan,45609723000,7,2024,
2024-09-01,2454,Taiwan,41527835000,8,2024,
2024-10-01,2454,Taiwan,44675936000,9,2024,
2024-11-01,2454,Taiwan,51117348000,10,2024,
2024-12-01,2454,Taiwan,45242346000,11,2024,
2025-01-01,2454,Taiwan,41683430000,12,2024,
2025-02-01,2454,Taiwan,51144288000,1,2025,
2025-03-01,2454,Taiwan,46171723000,2,2025,
2025-04-01,2454,Taiwan,55996226000,3,2025,
2025-05-01,2454,Taiwan,48754424000,4,2025,
2025-06-01,2454,Taiwan,45180526000,5,2025,
2025-07-01,2454,Taiwan,56433621000,6,2025,
2025-08-01,2454,Taiwan,43220164000,7,2025,
2025-09-01,2454,Taiwan,44546643000,8,2025,
2025-10-01,2454,Taiwan,54330057000,9,2025,
2025-11-01,2454,Taiwan,52026251000,10,2025,
2025-12-01,2454,Taiwan,46895680000,11,2025,
2026-01-01,2454,Taiwan,51266079000,12,2025,
2026-02-01,2454,Taiwan,46977055000,1,2026,
2026-03-01,2454,Taiwan,38954271000,2,2026,2026-04-21
2026-04-01,2454,Taiwan,63219184000,3,2026,2026-04-21
2026-05-01,2454,Taiwan,46736664000,4,2026,2026-05-09
2026-06-01,2454,Taiwan,47434191000,5,2026,
2026-07-01,2454,Taiwan,58011756000,6,2026,
2026-08-01,2454,Taiwan,48474930000,7,2026,
