date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2023-01-01,6616,Taiwan,61931000,12,2022,
2023-02-01,6616,Taiwan,68392000,1,2023,
2023-03-01,6616,Taiwan,73287000,2,2023,
2023-04-01,6616,Taiwan,66830000,3,2023,
2023-05-01,6616,Taiwan,72168000,4,2023,
2023-06-01,6616,Taiwan,95802000,5,2023,
2023-07-01,6616,Taiwan,80458000,6,2023,
2023-08-01,6616,Taiwan,89652000,7,2023,
2023-09-01,6616,Taiwan,89552000,8,2023,
2023-10-01,6616,Taiwan,84979000,9,2023,
2023-11-01,6616,Taiwan,97092000,10,2023,
2023-12-01,6616,Taiwan,88679000,11,2023,
2024-01-01,6616,Taiwan,102907000,12,2023,
2024-02-01,6616,Taiwan,114670000,1,2024,
2024-03-01,6616,Taiwan,82635000,2,2024,
2024-04-01,6616,Taiwan,112760000,3,2024,
2024-05-01,6616,Taiwan,117405000,4,2024,
2024-06-01,6616,Taiwan,88279000,5,2024,
2024-07-01,6616,Taiwan,90652000,6,2024,
2024-08-01,6616,Taiwan,72741000,7,2024,
2024-09-01,6616,Taiwan,86540000,8,2024,
2024-10-01,6616,Taiwan,104425000,9,2024,
2024-11-01,6616,Taiwan,90146000,10,2024,
2024-12-01,6616,Taiwan,83845000,11,2024,
2025-01-01,6616,Taiwan,120266000,12,2024,
2025-02-01,6616,Taiwan,103607000,1,2025,
2025-03-01,6616,Taiwan,86576000,2,2025,
2025-04-01,6616,Taiwan,108746000,3,2025,
2025-05-01,6616,Taiwan,71794000,4,2025,
2025-06-01,6616,Taiwan,55920000,5,2025,
2025-07-01,6616,Taiwan,81584000,6,2025,
2025-08-01,6616,Taiwan,93065000,7,2025,
2025-09-01,6616,Taiwan,80324000,8,2025,
2025-10-01,6616,Taiwan,76573000,9,2025,
2025-11-01,6616,Taiwan,104290000,10,2025,
2025-12-01,6616,Taiwan,80642000,11,2025,
2026-01-01,6616,Taiwan,84654000,12,2025,
2026-02-01,6616,Taiwan,72769000,1,2026,
2026-03-01,6616,Taiwan,74993000,2,2026,2026-04-21
2026-04-01,6616,Taiwan,63746000,3,2026,2026-04-21
2026-05-01,6616,Taiwan,44859000,4,2026,2026-05-11
2026-06-01,6616,Taiwan,71529000,5,2026,2026-06-11
2026-07-01,6616,Taiwan,65454000,6,2026,2026-07-10
