date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2023-01-01,3652,Taiwan,188538000,12,2022,
2023-02-01,3652,Taiwan,156015000,1,2023,
2023-03-01,3652,Taiwan,155256000,2,2023,
2023-04-01,3652,Taiwan,185153000,3,2023,
2023-05-01,3652,Taiwan,175095000,4,2023,
2023-06-01,3652,Taiwan,311567000,5,2023,
2023-07-01,3652,Taiwan,190332000,6,2023,
2023-08-01,3652,Taiwan,151465000,7,2023,
2023-09-01,3652,Taiwan,160957000,8,2023,
2023-10-01,3652,Taiwan,205684000,9,2023,
2023-11-01,3652,Taiwan,160403000,10,2023,
2023-12-01,3652,Taiwan,200145000,11,2023,
2024-01-01,3652,Taiwan,190370000,12,2023,
2024-02-01,3652,Taiwan,201803000,1,2024,
2024-03-01,3652,Taiwan,140329000,2,2024,
2024-04-01,3652,Taiwan,184708000,3,2024,
2024-05-01,3652,Taiwan,161362000,4,2024,
2024-06-01,3652,Taiwan,344386000,5,2024,
2024-07-01,3652,Taiwan,195362000,6,2024,
2024-08-01,3652,Taiwan,186464000,7,2024,
2024-09-01,3652,Taiwan,194490000,8,2024,
2024-10-01,3652,Taiwan,208713000,9,2024,
2024-11-01,3652,Taiwan,185924000,10,2024,
2024-12-01,3652,Taiwan,196144000,11,2024,
2025-01-01,3652,Taiwan,238484000,12,2024,
2025-02-01,3652,Taiwan,174815000,1,2025,
2025-03-01,3652,Taiwan,172095000,2,2025,
2025-04-01,3652,Taiwan,216812000,3,2025,
2025-05-01,3652,Taiwan,191430000,4,2025,
2025-06-01,3652,Taiwan,175185000,5,2025,
2025-07-01,3652,Taiwan,256956000,6,2025,
2025-08-01,3652,Taiwan,219631000,7,2025,
2025-09-01,3652,Taiwan,196006000,8,2025,
2025-10-01,3652,Taiwan,223331000,9,2025,
2025-11-01,3652,Taiwan,234690000,10,2025,
2025-12-01,3652,Taiwan,179674000,11,2025,
2026-01-01,3652,Taiwan,211911000,12,2025,
2026-02-01,3652,Taiwan,208608000,1,2026,
2026-03-01,3652,Taiwan,176134000,2,2026,2026-04-21
2026-04-01,3652,Taiwan,236040000,3,2026,2026-04-21
2026-05-01,3652,Taiwan,257582000,4,2026,2026-05-08
2026-06-01,3652,Taiwan,249438000,5,2026,
2026-07-01,3652,Taiwan,253854000,6,2026,
2026-08-01,3652,Taiwan,253924000,7,2026,
