date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2025-09-01,7791,Taiwan,287953000,8,2025,
2025-10-01,7791,Taiwan,239334000,9,2025,
2025-11-01,7791,Taiwan,197947000,10,2025,
2025-12-01,7791,Taiwan,160914000,11,2025,
2026-01-01,7791,Taiwan,148596000,12,2025,
2026-02-01,7791,Taiwan,139787000,1,2026,
2026-03-01,7791,Taiwan,176173000,2,2026,2026-04-21
2026-04-01,7791,Taiwan,170346000,3,2026,2026-04-21
2026-05-01,7791,Taiwan,210283000,4,2026,2026-05-12
2026-06-01,7791,Taiwan,218370000,5,2026,
2026-07-01,7791,Taiwan,245172000,6,2026,
2026-08-01,7791,Taiwan,265715000,7,2026,
