date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2023-01-01,3040,Taiwan,13785000,12,2022,
2023-02-01,3040,Taiwan,13590000,1,2023,
2023-03-01,3040,Taiwan,11883000,2,2023,
2023-04-01,3040,Taiwan,11852000,3,2023,
2023-05-01,3040,Taiwan,11860000,4,2023,
2023-06-01,3040,Taiwan,12755000,5,2023,
2023-07-01,3040,Taiwan,12319000,6,2023,
2023-08-01,3040,Taiwan,14308000,7,2023,
2023-09-01,3040,Taiwan,13095000,8,2023,
2023-10-01,3040,Taiwan,14717000,9,2023,
2023-11-01,3040,Taiwan,13127000,10,2023,
2023-12-01,3040,Taiwan,16342000,11,2023,
2024-01-01,3040,Taiwan,12796000,12,2023,
2024-02-01,3040,Taiwan,11177000,1,2024,
2024-03-01,3040,Taiwan,9503000,2,2024,
2024-04-01,3040,Taiwan,11386000,3,2024,
2024-05-01,3040,Taiwan,10775000,4,2024,
2024-06-01,3040,Taiwan,12216000,5,2024,
2024-07-01,3040,Taiwan,9275000,6,2024,
2024-08-01,3040,Taiwan,8813000,7,2024,
2024-09-01,3040,Taiwan,13219000,8,2024,
2024-10-01,3040,Taiwan,13180000,9,2024,
2024-11-01,3040,Taiwan,11649000,10,2024,
2024-12-01,3040,Taiwan,15056000,11,2024,
2025-01-01,3040,Taiwan,11969000,12,2024,
2025-02-01,3040,Taiwan,10299000,1,2025,
2025-03-01,3040,Taiwan,10174000,2,2025,
2025-04-01,3040,Taiwan,11743000,3,2025,
2025-05-01,3040,Taiwan,10518000,4,2025,
2025-06-01,3040,Taiwan,12122000,5,2025,
2025-07-01,3040,Taiwan,9045000,6,2025,
2025-08-01,3040,Taiwan,9898000,7,2025,
2025-09-01,3040,Taiwan,9916000,8,2025,
2025-10-01,3040,Taiwan,11400000,9,2025,
2025-11-01,3040,Taiwan,10901000,10,2025,
2025-12-01,3040,Taiwan,14242000,11,2025,
2026-01-01,3040,Taiwan,11690000,12,2025,
2026-02-01,3040,Taiwan,10443000,1,2026,
2026-03-01,3040,Taiwan,12417000,2,2026,2026-04-21
2026-04-01,3040,Taiwan,12329000,3,2026,2026-04-21
2026-05-01,3040,Taiwan,10384000,4,2026,2026-05-07
2026-06-01,3040,Taiwan,10376000,5,2026,
2026-07-01,3040,Taiwan,9834000,6,2026,
2026-08-01,3040,Taiwan,10652000,7,2026,
