date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2023-01-01,1304,Taiwan,5385876000,12,2022,
2023-02-01,1304,Taiwan,3931572000,1,2023,
2023-03-01,1304,Taiwan,4507156000,2,2023,
2023-04-01,1304,Taiwan,4735505000,3,2023,
2023-05-01,1304,Taiwan,4274766000,4,2023,
2023-06-01,1304,Taiwan,4495696000,5,2023,
2023-07-01,1304,Taiwan,3989480000,6,2023,
2023-08-01,1304,Taiwan,3963359000,7,2023,
2023-09-01,1304,Taiwan,5032636000,8,2023,
2023-10-01,1304,Taiwan,4506836000,9,2023,
2023-11-01,1304,Taiwan,4296205000,10,2023,
2023-12-01,1304,Taiwan,4180619000,11,2023,
2024-01-01,1304,Taiwan,4372440000,12,2023,
2024-02-01,1304,Taiwan,4365601000,1,2024,
2024-03-01,1304,Taiwan,3572913000,2,2024,
2024-04-01,1304,Taiwan,4086049000,3,2024,
2024-05-01,1304,Taiwan,4378948000,4,2024,
2024-06-01,1304,Taiwan,4542986000,5,2024,
2024-07-01,1304,Taiwan,4537323000,6,2024,
2024-08-01,1304,Taiwan,4531832000,7,2024,
2024-09-01,1304,Taiwan,4233703000,8,2024,
2024-10-01,1304,Taiwan,4138650000,9,2024,
2024-11-01,1304,Taiwan,3957696000,10,2024,
2024-12-01,1304,Taiwan,4496431000,11,2024,
2025-01-01,1304,Taiwan,4172565000,12,2024,
2025-02-01,1304,Taiwan,3685781000,1,2025,
2025-03-01,1304,Taiwan,4165011000,2,2025,
2025-04-01,1304,Taiwan,4296504000,3,2025,
2025-05-01,1304,Taiwan,3891027000,4,2025,
2025-06-01,1304,Taiwan,3774657000,5,2025,
2025-07-01,1304,Taiwan,3908637000,6,2025,
2025-08-01,1304,Taiwan,3514742000,7,2025,
2025-09-01,1304,Taiwan,3376784000,8,2025,
2025-10-01,1304,Taiwan,3613952000,9,2025,
2025-11-01,1304,Taiwan,3264816000,10,2025,
2025-12-01,1304,Taiwan,3258556000,11,2025,
2026-01-01,1304,Taiwan,3416559000,12,2025,
2026-02-01,1304,Taiwan,3583459000,1,2026,
2026-03-01,1304,Taiwan,2843587000,2,2026,2026-04-21
2026-04-01,1304,Taiwan,4320562000,3,2026,2026-04-21
2026-05-01,1304,Taiwan,4412977000,4,2026,2026-05-09
2026-06-01,1304,Taiwan,3720859000,5,2026,
2026-07-01,1304,Taiwan,2879163000,6,2026,
2026-08-01,1304,Taiwan,3340929000,7,2026,
