date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2023-01-01,8234,Taiwan,653324000,12,2022,
2023-02-01,8234,Taiwan,544771000,1,2023,
2023-03-01,8234,Taiwan,536986000,2,2023,
2023-04-01,8234,Taiwan,582033000,3,2023,
2023-05-01,8234,Taiwan,427505000,4,2023,
2023-06-01,8234,Taiwan,555209000,5,2023,
2023-07-01,8234,Taiwan,476112000,6,2023,
2023-08-01,8234,Taiwan,428803000,7,2023,
2023-09-01,8234,Taiwan,430300000,8,2023,
2023-10-01,8234,Taiwan,541217000,9,2023,
2023-11-01,8234,Taiwan,348826000,10,2023,
2023-12-01,8234,Taiwan,431970000,11,2023,
2024-01-01,8234,Taiwan,461777000,12,2023,
2024-02-01,8234,Taiwan,449964000,1,2024,
2024-03-01,8234,Taiwan,302892000,2,2024,
2024-04-01,8234,Taiwan,411922000,3,2024,
2024-05-01,8234,Taiwan,307509000,4,2024,
2024-06-01,8234,Taiwan,452978000,5,2024,
2024-07-01,8234,Taiwan,400579000,6,2024,
2024-08-01,8234,Taiwan,522230000,7,2024,
2024-09-01,8234,Taiwan,503039000,8,2024,
2024-10-01,8234,Taiwan,476149000,9,2024,
2024-11-01,8234,Taiwan,497340000,10,2024,
2024-12-01,8234,Taiwan,566180000,11,2024,
2025-01-01,8234,Taiwan,530283000,12,2024,
2025-02-01,8234,Taiwan,610281000,1,2025,
2025-03-01,8234,Taiwan,428429000,2,2025,
2025-04-01,8234,Taiwan,611046000,3,2025,
2025-05-01,8234,Taiwan,463303000,4,2025,
2025-06-01,8234,Taiwan,529704000,5,2025,
2025-07-01,8234,Taiwan,490738000,6,2025,
2025-08-01,8234,Taiwan,430769000,7,2025,
2025-09-01,8234,Taiwan,413798000,8,2025,
2025-10-01,8234,Taiwan,401526000,9,2025,
2025-11-01,8234,Taiwan,488744000,10,2025,
2025-12-01,8234,Taiwan,379467000,11,2025,
2026-01-01,8234,Taiwan,454348000,12,2025,
2026-02-01,8234,Taiwan,447406000,1,2026,
2026-03-01,8234,Taiwan,285869000,2,2026,2026-04-21
2026-04-01,8234,Taiwan,413456000,3,2026,2026-04-20
2026-05-01,8234,Taiwan,474454000,4,2026,2026-05-08
2026-06-01,8234,Taiwan,521897000,5,2026,
2026-07-01,8234,Taiwan,680208000,6,2026,
2026-08-01,8234,Taiwan,751899000,7,2026,
