date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2023-01-01,3715,Taiwan,1234937000,12,2022,
2023-02-01,3715,Taiwan,1145150000,1,2023,
2023-03-01,3715,Taiwan,1137991000,2,2023,
2023-04-01,3715,Taiwan,1401588000,3,2023,
2023-05-01,3715,Taiwan,1210436000,4,2023,
2023-06-01,3715,Taiwan,1154350000,5,2023,
2023-07-01,3715,Taiwan,1289295000,6,2023,
2023-08-01,3715,Taiwan,1290570000,7,2023,
2023-09-01,3715,Taiwan,1433416000,8,2023,
2023-10-01,3715,Taiwan,1502664000,9,2023,
2023-11-01,3715,Taiwan,1389986000,10,2023,
2023-12-01,3715,Taiwan,1427677000,11,2023,
2024-01-01,3715,Taiwan,1362146000,12,2023,
2024-02-01,3715,Taiwan,1458571000,1,2024,
2024-03-01,3715,Taiwan,1244994000,2,2024,
2024-04-01,3715,Taiwan,1470218000,3,2024,
2024-05-01,3715,Taiwan,1440071000,4,2024,
2024-06-01,3715,Taiwan,1463922000,5,2024,
2024-07-01,3715,Taiwan,1322143000,6,2024,
2024-08-01,3715,Taiwan,1540270000,7,2024,
2024-09-01,3715,Taiwan,1620419000,8,2024,
2024-10-01,3715,Taiwan,1589090000,9,2024,
2024-11-01,3715,Taiwan,1407088000,10,2024,
2024-12-01,3715,Taiwan,1622907000,11,2024,
2025-01-01,3715,Taiwan,1548061000,12,2024,
2025-02-01,3715,Taiwan,1710666000,1,2025,
2025-03-01,3715,Taiwan,1316587000,2,2025,
2025-04-01,3715,Taiwan,1518153000,3,2025,
2025-05-01,3715,Taiwan,1574254000,4,2025,
2025-06-01,3715,Taiwan,1487887000,5,2025,
2025-07-01,3715,Taiwan,1573915000,6,2025,
2025-08-01,3715,Taiwan,1492035000,7,2025,
2025-09-01,3715,Taiwan,1593853000,8,2025,
2025-10-01,3715,Taiwan,1746919000,9,2025,
2025-11-01,3715,Taiwan,1709953000,10,2025,
2025-12-01,3715,Taiwan,1811028000,11,2025,
2026-01-01,3715,Taiwan,1969194000,12,2025,
2026-02-01,3715,Taiwan,1861523000,1,2026,
2026-03-01,3715,Taiwan,1620477000,2,2026,2026-04-21
2026-04-01,3715,Taiwan,2154370000,3,2026,2026-04-21
2026-05-01,3715,Taiwan,2065738000,4,2026,2026-05-08
2026-06-01,3715,Taiwan,2516224000,5,2026,
2026-07-01,3715,Taiwan,2289779000,6,2026,
2026-08-01,3715,Taiwan,2531248000,7,2026,
