date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2023-01-01,6560,Taiwan,12265000,12,2022,
2023-02-01,6560,Taiwan,10557000,1,2023,
2023-03-01,6560,Taiwan,12925000,2,2023,
2023-04-01,6560,Taiwan,14352000,3,2023,
2023-05-01,6560,Taiwan,4294000,4,2023,
2023-06-01,6560,Taiwan,11587000,5,2023,
2023-07-01,6560,Taiwan,10021000,6,2023,
2023-08-01,6560,Taiwan,10762000,7,2023,
2023-09-01,6560,Taiwan,15447000,8,2023,
2023-10-01,6560,Taiwan,12069000,9,2023,
2023-11-01,6560,Taiwan,4939000,10,2023,
2023-12-01,6560,Taiwan,6069000,11,2023,
2024-01-01,6560,Taiwan,3934000,12,2023,
2024-02-01,6560,Taiwan,6352000,1,2024,
2024-03-01,6560,Taiwan,2416000,2,2024,
2024-04-01,6560,Taiwan,3304000,3,2024,
2024-05-01,6560,Taiwan,1921000,4,2024,
2024-06-01,6560,Taiwan,5020000,5,2024,
2024-07-01,6560,Taiwan,3073000,6,2024,
2024-08-01,6560,Taiwan,802000,7,2024,
2024-09-01,6560,Taiwan,17506000,8,2024,
2024-10-01,6560,Taiwan,5997000,9,2024,
2024-11-01,6560,Taiwan,4021000,10,2024,
2024-12-01,6560,Taiwan,10777000,11,2024,
2025-01-01,6560,Taiwan,15959000,12,2024,
2025-02-01,6560,Taiwan,8343000,1,2025,
2025-03-01,6560,Taiwan,11317000,2,2025,
2025-04-01,6560,Taiwan,25162000,3,2025,
2025-05-01,6560,Taiwan,13554000,4,2025,
2025-06-01,6560,Taiwan,15280000,5,2025,
2025-07-01,6560,Taiwan,10223000,6,2025,
2025-08-01,6560,Taiwan,13744000,7,2025,
2025-09-01,6560,Taiwan,1978000,8,2025,
2025-10-01,6560,Taiwan,10385000,9,2025,
2025-11-01,6560,Taiwan,15605000,10,2025,
2025-12-01,6560,Taiwan,19881000,11,2025,
2026-01-01,6560,Taiwan,27148000,12,2025,
2026-02-01,6560,Taiwan,36899000,1,2026,
2026-03-01,6560,Taiwan,17651000,2,2026,2026-04-21
2026-04-01,6560,Taiwan,24708000,3,2026,2026-04-20
2026-05-01,6560,Taiwan,26562000,4,2026,2026-05-08
2026-06-01,6560,Taiwan,15511000,5,2026,
2026-07-01,6560,Taiwan,15557000,6,2026,
2026-08-01,6560,Taiwan,15504000,7,2026,
