date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2023-01-01,2383,Taiwan,2716460000,12,2022,
2023-02-01,2383,Taiwan,2197369000,1,2023,
2023-03-01,2383,Taiwan,2365259000,2,2023,
2023-04-01,2383,Taiwan,2796687000,3,2023,
2023-05-01,2383,Taiwan,2803603000,4,2023,
2023-06-01,2383,Taiwan,3150805000,5,2023,
2023-07-01,2383,Taiwan,3225606000,6,2023,
2023-08-01,2383,Taiwan,3645947000,7,2023,
2023-09-01,2383,Taiwan,3891346000,8,2023,
2023-10-01,2383,Taiwan,4337243000,9,2023,
2023-11-01,2383,Taiwan,4348694000,10,2023,
2023-12-01,2383,Taiwan,4224837000,11,2023,
2024-01-01,2383,Taiwan,4307784000,12,2023,
2024-02-01,2383,Taiwan,4484687000,1,2024,
2024-03-01,2383,Taiwan,3764058000,2,2024,
2024-04-01,2383,Taiwan,4653730000,3,2024,
2024-05-01,2383,Taiwan,5060127000,4,2024,
2024-06-01,2383,Taiwan,5141963000,5,2024,
2024-07-01,2383,Taiwan,5246479000,6,2024,
2024-08-01,2383,Taiwan,5781766000,7,2024,
2024-09-01,2383,Taiwan,5741209000,8,2024,
2024-10-01,2383,Taiwan,5940565000,9,2024,
2024-11-01,2383,Taiwan,5817800000,10,2024,
2024-12-01,2383,Taiwan,6336270000,11,2024,
2025-01-01,2383,Taiwan,6410246000,12,2024,
2025-02-01,2383,Taiwan,6986221000,1,2025,
2025-03-01,2383,Taiwan,7029925000,2,2025,
2025-04-01,2383,Taiwan,7668109000,3,2025,
2025-05-01,2383,Taiwan,7191345000,4,2025,
2025-06-01,2383,Taiwan,7277046000,5,2025,
2025-07-01,2383,Taiwan,8035115000,6,2025,
2025-08-01,2383,Taiwan,8372495000,7,2025,
2025-09-01,2383,Taiwan,8764793000,8,2025,
2025-10-01,2383,Taiwan,8008332000,9,2025,
2025-11-01,2383,Taiwan,8074815000,10,2025,
2025-12-01,2383,Taiwan,8129128000,11,2025,
2026-01-01,2383,Taiwan,8704662000,12,2025,
2026-02-01,2383,Taiwan,10862602000,1,2026,
2026-03-01,2383,Taiwan,10193772000,2,2026,2026-04-21
2026-04-01,2383,Taiwan,12010861000,3,2026,2026-04-21
2026-05-01,2383,Taiwan,13923687000,4,2026,2026-05-05
2026-06-01,2383,Taiwan,15618565000,5,2026,
2026-07-01,2383,Taiwan,17732956000,6,2026,
2026-08-01,2383,Taiwan,19206698000,7,2026,
