date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2023-01-01,8011,Taiwan,128115000,12,2022,
2023-02-01,8011,Taiwan,128853000,1,2023,
2023-03-01,8011,Taiwan,125383000,2,2023,
2023-04-01,8011,Taiwan,153171000,3,2023,
2023-05-01,8011,Taiwan,170871000,4,2023,
2023-06-01,8011,Taiwan,110785000,5,2023,
2023-07-01,8011,Taiwan,131695000,6,2023,
2023-08-01,8011,Taiwan,174635000,7,2023,
2023-09-01,8011,Taiwan,183419000,8,2023,
2023-10-01,8011,Taiwan,174953000,9,2023,
2023-11-01,8011,Taiwan,205775000,10,2023,
2023-12-01,8011,Taiwan,292204000,11,2023,
2024-01-01,8011,Taiwan,187751000,12,2023,
2024-02-01,8011,Taiwan,181922000,1,2024,
2024-03-01,8011,Taiwan,227815000,2,2024,
2024-04-01,8011,Taiwan,344178000,3,2024,
2024-05-01,8011,Taiwan,174780000,4,2024,
2024-06-01,8011,Taiwan,317716000,5,2024,
2024-07-01,8011,Taiwan,275264000,6,2024,
2024-08-01,8011,Taiwan,153361000,7,2024,
2024-09-01,8011,Taiwan,167249000,8,2024,
2024-10-01,8011,Taiwan,160811000,9,2024,
2024-11-01,8011,Taiwan,148465000,10,2024,
2024-12-01,8011,Taiwan,141894000,11,2024,
2025-01-01,8011,Taiwan,206742000,12,2024,
2025-02-01,8011,Taiwan,110294000,1,2025,
2025-03-01,8011,Taiwan,166752000,2,2025,
2025-04-01,8011,Taiwan,207416000,3,2025,
2025-05-01,8011,Taiwan,122233000,4,2025,
2025-06-01,8011,Taiwan,204674000,5,2025,
2025-07-01,8011,Taiwan,214494000,6,2025,
2025-08-01,8011,Taiwan,185613000,7,2025,
2025-09-01,8011,Taiwan,155746000,8,2025,
2025-10-01,8011,Taiwan,190689000,9,2025,
2025-11-01,8011,Taiwan,155356000,10,2025,
2025-12-01,8011,Taiwan,177088000,11,2025,
2026-01-01,8011,Taiwan,185072000,12,2025,
2026-02-01,8011,Taiwan,156018000,1,2026,
2026-03-01,8011,Taiwan,132308000,2,2026,2026-04-21
2026-04-01,8011,Taiwan,150033000,3,2026,2026-04-21
2026-05-01,8011,Taiwan,103254000,4,2026,2026-05-09
2026-06-01,8011,Taiwan,145992000,5,2026,
2026-07-01,8011,Taiwan,147233000,6,2026,
2026-08-01,8011,Taiwan,127460000,7,2026,
