date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2023-01-01,6285,Taiwan,9405143000,12,2022,
2023-02-01,6285,Taiwan,7638241000,1,2023,
2023-03-01,6285,Taiwan,8261707000,2,2023,
2023-04-01,6285,Taiwan,9366525000,3,2023,
2023-05-01,6285,Taiwan,7730256000,4,2023,
2023-06-01,6285,Taiwan,9223519000,5,2023,
2023-07-01,6285,Taiwan,9673362000,6,2023,
2023-08-01,6285,Taiwan,9416592000,7,2023,
2023-09-01,6285,Taiwan,10515144000,8,2023,
2023-10-01,6285,Taiwan,9277841000,9,2023,
2023-11-01,6285,Taiwan,9817624000,10,2023,
2023-12-01,6285,Taiwan,10156426000,11,2023,
2024-01-01,6285,Taiwan,9710680000,12,2023,
2024-02-01,6285,Taiwan,8406283000,1,2024,
2024-03-01,6285,Taiwan,7481276000,2,2024,
2024-04-01,6285,Taiwan,9697020000,3,2024,
2024-05-01,6285,Taiwan,10003217000,4,2024,
2024-06-01,6285,Taiwan,10332377000,5,2024,
2024-07-01,6285,Taiwan,10377040000,6,2024,
2024-08-01,6285,Taiwan,8707258000,7,2024,
2024-09-01,6285,Taiwan,8887551000,8,2024,
2024-10-01,6285,Taiwan,8372199000,9,2024,
2024-11-01,6285,Taiwan,9160937000,10,2024,
2024-12-01,6285,Taiwan,9299778000,11,2024,
2025-01-01,6285,Taiwan,9488518000,12,2024,
2025-02-01,6285,Taiwan,9135377000,1,2025,
2025-03-01,6285,Taiwan,8781787000,2,2025,
2025-04-01,6285,Taiwan,10449304000,3,2025,
2025-05-01,6285,Taiwan,9858602000,4,2025,
2025-06-01,6285,Taiwan,9024989000,5,2025,
2025-07-01,6285,Taiwan,8607467000,6,2025,
2025-08-01,6285,Taiwan,8910024000,7,2025,
2025-09-01,6285,Taiwan,8666065000,8,2025,
2025-10-01,6285,Taiwan,9801672000,9,2025,
2025-11-01,6285,Taiwan,9482548000,10,2025,
2025-12-01,6285,Taiwan,8302363000,11,2025,
2026-01-01,6285,Taiwan,9230566000,12,2025,
2026-02-01,6285,Taiwan,10135784000,1,2026,
2026-03-01,6285,Taiwan,8173548000,2,2026,2026-04-21
2026-04-01,6285,Taiwan,10846849000,3,2026,2026-04-21
2026-05-01,6285,Taiwan,11401006000,4,2026,2026-05-09
2026-06-01,6285,Taiwan,12167707000,5,2026,
2026-07-01,6285,Taiwan,15869573000,6,2026,
2026-08-01,6285,Taiwan,16912812000,7,2026,
