date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2023-01-01,4175,Taiwan,735692000,12,2022,
2023-02-01,4175,Taiwan,567491000,1,2023,
2023-03-01,4175,Taiwan,540045000,2,2023,
2023-04-01,4175,Taiwan,647020000,3,2023,
2023-05-01,4175,Taiwan,554920000,4,2023,
2023-06-01,4175,Taiwan,618141000,5,2023,
2023-07-01,4175,Taiwan,666901000,6,2023,
2023-08-01,4175,Taiwan,616545000,7,2023,
2023-09-01,4175,Taiwan,631061000,8,2023,
2023-10-01,4175,Taiwan,604414000,9,2023,
2023-11-01,4175,Taiwan,642541000,10,2023,
2023-12-01,4175,Taiwan,617663000,11,2023,
2024-01-01,4175,Taiwan,740174000,12,2023,
2024-02-01,4175,Taiwan,636900000,1,2024,
2024-03-01,4175,Taiwan,557209000,2,2024,
2024-04-01,4175,Taiwan,641826000,3,2024,
2024-05-01,4175,Taiwan,594708000,4,2024,
2024-06-01,4175,Taiwan,630135000,5,2024,
2024-07-01,4175,Taiwan,714627000,6,2024,
2024-08-01,4175,Taiwan,621971000,7,2024,
2024-09-01,4175,Taiwan,648651000,8,2024,
2024-10-01,4175,Taiwan,649891000,9,2024,
2024-11-01,4175,Taiwan,642038000,10,2024,
2024-12-01,4175,Taiwan,605365000,11,2024,
2025-01-01,4175,Taiwan,802650000,12,2024,
2025-02-01,4175,Taiwan,629888000,1,2025,
2025-03-01,4175,Taiwan,589680000,2,2025,
2025-04-01,4175,Taiwan,683782000,3,2025,
2025-05-01,4175,Taiwan,622161000,4,2025,
2025-06-01,4175,Taiwan,690310000,5,2025,
2025-07-01,4175,Taiwan,698149000,6,2025,
2025-08-01,4175,Taiwan,655849000,7,2025,
2025-09-01,4175,Taiwan,668285000,8,2025,
2025-10-01,4175,Taiwan,660624000,9,2025,
2025-11-01,4175,Taiwan,675500000,10,2025,
2025-12-01,4175,Taiwan,621581000,11,2025,
2026-01-01,4175,Taiwan,817331000,12,2025,
2026-02-01,4175,Taiwan,644494000,1,2026,
2026-03-01,4175,Taiwan,560739000,2,2026,2026-04-21
2026-04-01,4175,Taiwan,682116000,3,2026,2026-04-20
2026-05-01,4175,Taiwan,644402000,4,2026,2026-05-12
2026-06-01,4175,Taiwan,656243000,5,2026,
2026-07-01,4175,Taiwan,775016000,6,2026,
2026-08-01,4175,Taiwan,659023000,7,2026,
