date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2023-01-01,3171,Taiwan,128489000,12,2022,
2023-02-01,3171,Taiwan,107739000,1,2023,
2023-03-01,3171,Taiwan,117118000,2,2023,
2023-04-01,3171,Taiwan,122804000,3,2023,
2023-05-01,3171,Taiwan,112689000,4,2023,
2023-06-01,3171,Taiwan,117919000,5,2023,
2023-07-01,3171,Taiwan,113796000,6,2023,
2023-08-01,3171,Taiwan,117575000,7,2023,
2023-09-01,3171,Taiwan,120582000,8,2023,
2023-10-01,3171,Taiwan,118724000,9,2023,
2023-11-01,3171,Taiwan,113977000,10,2023,
2023-12-01,3171,Taiwan,123352000,11,2023,
2024-01-01,3171,Taiwan,119222000,12,2023,
2024-02-01,3171,Taiwan,129189000,1,2024,
2024-03-01,3171,Taiwan,94095000,2,2024,
2024-04-01,3171,Taiwan,115370000,3,2024,
2024-05-01,3171,Taiwan,125372000,4,2024,
2024-06-01,3171,Taiwan,124628000,5,2024,
2024-07-01,3171,Taiwan,124523000,6,2024,
2024-08-01,3171,Taiwan,117462000,7,2024,
2024-09-01,3171,Taiwan,116332000,8,2024,
2024-10-01,3171,Taiwan,121000000,9,2024,
2024-11-01,3171,Taiwan,122730000,10,2024,
2024-12-01,3171,Taiwan,123660000,11,2024,
2025-01-01,3171,Taiwan,128961000,12,2024,
2025-02-01,3171,Taiwan,119536000,1,2025,
2025-03-01,3171,Taiwan,106130000,2,2025,
2025-04-01,3171,Taiwan,119594000,3,2025,
2025-05-01,3171,Taiwan,126204000,4,2025,
2025-06-01,3171,Taiwan,126148000,5,2025,
2025-07-01,3171,Taiwan,133858000,6,2025,
2025-08-01,3171,Taiwan,192574000,7,2025,
2025-09-01,3171,Taiwan,193443000,8,2025,
2025-10-01,3171,Taiwan,204814000,9,2025,
2025-11-01,3171,Taiwan,187756000,10,2025,
2025-12-01,3171,Taiwan,204241000,11,2025,
2026-01-01,3171,Taiwan,197095000,12,2025,
2026-02-01,3171,Taiwan,214262000,1,2026,
2026-03-01,3171,Taiwan,163216000,2,2026,2026-04-21
2026-04-01,3171,Taiwan,235762000,3,2026,2026-04-20
2026-05-01,3171,Taiwan,285660000,4,2026,2026-05-09
2026-06-01,3171,Taiwan,264634000,5,2026,
2026-07-01,3171,Taiwan,249523000,6,2026,
2026-08-01,3171,Taiwan,218169000,7,2026,
