date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2023-01-01,1597,Taiwan,110690000,12,2022,
2023-02-01,1597,Taiwan,103999000,1,2023,
2023-03-01,1597,Taiwan,99783000,2,2023,
2023-04-01,1597,Taiwan,103481000,3,2023,
2023-05-01,1597,Taiwan,105357000,4,2023,
2023-06-01,1597,Taiwan,101660000,5,2023,
2023-07-01,1597,Taiwan,78961000,6,2023,
2023-08-01,1597,Taiwan,80224000,7,2023,
2023-09-01,1597,Taiwan,82382000,8,2023,
2023-10-01,1597,Taiwan,82550000,9,2023,
2023-11-01,1597,Taiwan,80316000,10,2023,
2023-12-01,1597,Taiwan,64486000,11,2023,
2024-01-01,1597,Taiwan,91555000,12,2023,
2024-02-01,1597,Taiwan,81027000,1,2024,
2024-03-01,1597,Taiwan,66811000,2,2024,
2024-04-01,1597,Taiwan,106201000,3,2024,
2024-05-01,1597,Taiwan,74472000,4,2024,
2024-06-01,1597,Taiwan,84829000,5,2024,
2024-07-01,1597,Taiwan,90657000,6,2024,
2024-08-01,1597,Taiwan,84938000,7,2024,
2024-09-01,1597,Taiwan,110720000,8,2024,
2024-10-01,1597,Taiwan,84718000,9,2024,
2024-11-01,1597,Taiwan,82287000,10,2024,
2024-12-01,1597,Taiwan,88312000,11,2024,
2025-01-01,1597,Taiwan,81609000,12,2024,
2025-02-01,1597,Taiwan,76931000,1,2025,
2025-03-01,1597,Taiwan,89452000,2,2025,
2025-04-01,1597,Taiwan,86976000,3,2025,
2025-05-01,1597,Taiwan,90019000,4,2025,
2025-06-01,1597,Taiwan,90861000,5,2025,
2025-07-01,1597,Taiwan,90746000,6,2025,
2025-08-01,1597,Taiwan,92443000,7,2025,
2025-09-01,1597,Taiwan,91642000,8,2025,
2025-10-01,1597,Taiwan,95653000,9,2025,
2025-11-01,1597,Taiwan,104299000,10,2025,
2025-12-01,1597,Taiwan,109568000,11,2025,
2026-01-01,1597,Taiwan,119726000,12,2025,
2026-02-01,1597,Taiwan,107622000,1,2026,
2026-03-01,1597,Taiwan,106281000,2,2026,2026-04-21
2026-04-01,1597,Taiwan,120499000,3,2026,2026-04-21
2026-05-01,1597,Taiwan,153903000,4,2026,2026-05-09
2026-06-01,1597,Taiwan,137546000,5,2026,
2026-07-01,1597,Taiwan,131807000,6,2026,
2026-08-01,1597,Taiwan,136585000,7,2026,
