date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2023-01-01,5209,Taiwan,390675000,12,2022,
2023-02-01,5209,Taiwan,299923000,1,2023,
2023-03-01,5209,Taiwan,358170000,2,2023,
2023-04-01,5209,Taiwan,520105000,3,2023,
2023-05-01,5209,Taiwan,582729000,4,2023,
2023-06-01,5209,Taiwan,574695000,5,2023,
2023-07-01,5209,Taiwan,547745000,6,2023,
2023-08-01,5209,Taiwan,570095000,7,2023,
2023-09-01,5209,Taiwan,598297000,8,2023,
2023-10-01,5209,Taiwan,633018000,9,2023,
2023-11-01,5209,Taiwan,566016000,10,2023,
2023-12-01,5209,Taiwan,589591000,11,2023,
2024-01-01,5209,Taiwan,929810000,12,2023,
2024-02-01,5209,Taiwan,540210000,1,2024,
2024-03-01,5209,Taiwan,580447000,2,2024,
2024-04-01,5209,Taiwan,564720000,3,2024,
2024-05-01,5209,Taiwan,583085000,4,2024,
2024-06-01,5209,Taiwan,626054000,5,2024,
2024-07-01,5209,Taiwan,577161000,6,2024,
2024-08-01,5209,Taiwan,603737000,7,2024,
2024-09-01,5209,Taiwan,510591000,8,2024,
2024-10-01,5209,Taiwan,503283000,9,2024,
2024-11-01,5209,Taiwan,423161000,10,2024,
2024-12-01,5209,Taiwan,406398000,11,2024,
2025-01-01,5209,Taiwan,476174000,12,2024,
2025-02-01,5209,Taiwan,371869000,1,2025,
2025-03-01,5209,Taiwan,361827000,2,2025,
2025-04-01,5209,Taiwan,361061000,3,2025,
2025-05-01,5209,Taiwan,394543000,4,2025,
2025-06-01,5209,Taiwan,430818000,5,2025,
2025-07-01,5209,Taiwan,498160000,6,2025,
2025-08-01,5209,Taiwan,508275000,7,2025,
2025-09-01,5209,Taiwan,406553000,8,2025,
2025-10-01,5209,Taiwan,458603000,9,2025,
2025-11-01,5209,Taiwan,488985000,10,2025,
2025-12-01,5209,Taiwan,486487000,11,2025,
2026-01-01,5209,Taiwan,577241000,12,2025,
2026-02-01,5209,Taiwan,299287000,1,2026,
2026-03-01,5209,Taiwan,245054000,2,2026,2026-04-21
2026-04-01,5209,Taiwan,296742000,3,2026,2026-04-20
2026-05-01,5209,Taiwan,285106000,4,2026,2026-05-08
2026-06-01,5209,Taiwan,289500000,5,2026,
2026-07-01,5209,Taiwan,356053000,6,2026,
2026-08-01,5209,Taiwan,381127000,7,2026,
