date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2024-09-01,7768,Taiwan,188708000,8,2024,2026-05-19
2024-10-01,7768,Taiwan,174023000,9,2024,2026-05-19
2024-11-01,7768,Taiwan,129051000,10,2024,2026-05-19
2024-12-01,7768,Taiwan,175137000,11,2024,2026-05-19
2025-01-01,7768,Taiwan,166994000,12,2024,2026-05-19
2026-03-01,7768,Taiwan,167529000,2,2026,2026-05-07
2026-04-01,7768,Taiwan,190123000,3,2026,2026-05-07
2026-05-01,7768,Taiwan,174671000,4,2026,2026-05-11
2026-06-01,7768,Taiwan,202563000,5,2026,
2026-07-01,7768,Taiwan,193445000,6,2026,
2026-08-01,7768,Taiwan,181782000,7,2026,
