date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2023-01-01,2065,Taiwan,225319000,12,2022,
2023-02-01,2065,Taiwan,199358000,1,2023,
2023-03-01,2065,Taiwan,222392000,2,2023,
2023-04-01,2065,Taiwan,251503000,3,2023,
2023-05-01,2065,Taiwan,194707000,4,2023,
2023-06-01,2065,Taiwan,171239000,5,2023,
2023-07-01,2065,Taiwan,151215000,6,2023,
2023-08-01,2065,Taiwan,152947000,7,2023,
2023-09-01,2065,Taiwan,162804000,8,2023,
2023-10-01,2065,Taiwan,191818000,9,2023,
2023-11-01,2065,Taiwan,206582000,10,2023,
2023-12-01,2065,Taiwan,209363000,11,2023,
2024-01-01,2065,Taiwan,209677000,12,2023,
2024-02-01,2065,Taiwan,210172000,1,2024,
2024-03-01,2065,Taiwan,155034000,2,2024,
2024-04-01,2065,Taiwan,216234000,3,2024,
2024-05-01,2065,Taiwan,212607000,4,2024,
2024-06-01,2065,Taiwan,213208000,5,2024,
2024-07-01,2065,Taiwan,179252000,6,2024,
2024-08-01,2065,Taiwan,203072000,7,2024,
2024-09-01,2065,Taiwan,208899000,8,2024,
2024-10-01,2065,Taiwan,182559000,9,2024,
2024-11-01,2065,Taiwan,163353000,10,2024,
2024-12-01,2065,Taiwan,176264000,11,2024,
2025-01-01,2065,Taiwan,201821000,12,2024,
2025-02-01,2065,Taiwan,185435000,1,2025,
2025-03-01,2065,Taiwan,202049000,2,2025,
2025-04-01,2065,Taiwan,184978000,3,2025,
2025-05-01,2065,Taiwan,176985000,4,2025,
2025-06-01,2065,Taiwan,153182000,5,2025,
2025-07-01,2065,Taiwan,160182000,6,2025,
2025-08-01,2065,Taiwan,167592000,7,2025,
2025-09-01,2065,Taiwan,159291000,8,2025,
2025-10-01,2065,Taiwan,156053000,9,2025,
2025-11-01,2065,Taiwan,152342000,10,2025,
2025-12-01,2065,Taiwan,155655000,11,2025,
2026-01-01,2065,Taiwan,218752000,12,2025,
2026-02-01,2065,Taiwan,180374000,1,2026,
2026-03-01,2065,Taiwan,179048000,2,2026,2026-04-21
2026-04-01,2065,Taiwan,186138000,3,2026,2026-04-20
2026-05-01,2065,Taiwan,186175000,4,2026,2026-05-08
2026-06-01,2065,Taiwan,181618000,5,2026,
2026-07-01,2065,Taiwan,179113000,6,2026,
2026-08-01,2065,Taiwan,240139000,7,2026,
