date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2023-01-01,8342,Taiwan,103427000,12,2022,
2023-02-01,8342,Taiwan,84345000,1,2023,
2023-03-01,8342,Taiwan,93670000,2,2023,
2023-04-01,8342,Taiwan,134420000,3,2023,
2023-05-01,8342,Taiwan,96905000,4,2023,
2023-06-01,8342,Taiwan,108772000,5,2023,
2023-07-01,8342,Taiwan,129135000,6,2023,
2023-08-01,8342,Taiwan,103788000,7,2023,
2023-09-01,8342,Taiwan,127388000,8,2023,
2023-10-01,8342,Taiwan,113606000,9,2023,
2023-11-01,8342,Taiwan,133837000,10,2023,
2023-12-01,8342,Taiwan,149491000,11,2023,
2024-01-01,8342,Taiwan,156681000,12,2023,
2024-02-01,8342,Taiwan,131789000,1,2024,
2024-03-01,8342,Taiwan,121267000,2,2024,
2024-04-01,8342,Taiwan,129503000,3,2024,
2024-05-01,8342,Taiwan,128156000,4,2024,
2024-06-01,8342,Taiwan,151510000,5,2024,
2024-07-01,8342,Taiwan,137913000,6,2024,
2024-08-01,8342,Taiwan,116798000,7,2024,
2024-09-01,8342,Taiwan,157155000,8,2024,
2024-10-01,8342,Taiwan,134004000,9,2024,
2024-11-01,8342,Taiwan,162777000,10,2024,
2024-12-01,8342,Taiwan,180951000,11,2024,
2025-01-01,8342,Taiwan,192838000,12,2024,
2025-02-01,8342,Taiwan,118149000,1,2025,
2025-03-01,8342,Taiwan,122014000,2,2025,
2025-04-01,8342,Taiwan,130296000,3,2025,
2025-05-01,8342,Taiwan,140667000,4,2025,
2025-06-01,8342,Taiwan,117541000,5,2025,
2025-07-01,8342,Taiwan,148130000,6,2025,
2025-08-01,8342,Taiwan,148931000,7,2025,
2025-09-01,8342,Taiwan,136693000,8,2025,
2025-10-01,8342,Taiwan,112679000,9,2025,
2025-11-01,8342,Taiwan,131987000,10,2025,
2025-12-01,8342,Taiwan,162944000,11,2025,
2026-01-01,8342,Taiwan,171819000,12,2025,
2026-02-01,8342,Taiwan,142560000,1,2026,
2026-03-01,8342,Taiwan,96976000,2,2026,2026-04-21
2026-04-01,8342,Taiwan,136202000,3,2026,2026-04-20
2026-05-01,8342,Taiwan,148903000,4,2026,2026-05-08
2026-06-01,8342,Taiwan,139164000,5,2026,
2026-07-01,8342,Taiwan,155185000,6,2026,
2026-08-01,8342,Taiwan,141198000,7,2026,
