date,stock_id,country,revenue,revenue_month,revenue_year,create_time
2023-01-01,6613,Taiwan,822660000,12,2022,
2023-02-01,6613,Taiwan,459834000,1,2023,
2023-03-01,6613,Taiwan,466062000,2,2023,
2023-04-01,6613,Taiwan,640825000,3,2023,
2023-05-01,6613,Taiwan,769833000,4,2023,
2023-06-01,6613,Taiwan,783886000,5,2023,
2023-07-01,6613,Taiwan,921354000,6,2023,
2023-08-01,6613,Taiwan,829200000,7,2023,
2023-09-01,6613,Taiwan,813357000,8,2023,
2023-10-01,6613,Taiwan,770433000,9,2023,
2023-11-01,6613,Taiwan,794802000,10,2023,
2023-12-01,6613,Taiwan,953720000,11,2023,
2024-01-01,6613,Taiwan,936688000,12,2023,
2024-02-01,6613,Taiwan,857387000,1,2024,
2024-03-01,6613,Taiwan,508980000,2,2024,
2024-04-01,6613,Taiwan,880436000,3,2024,
2024-05-01,6613,Taiwan,960729000,4,2024,
2024-06-01,6613,Taiwan,787941000,5,2024,
2024-07-01,6613,Taiwan,617520000,6,2024,
2024-08-01,6613,Taiwan,746036000,7,2024,
2024-09-01,6613,Taiwan,912560000,8,2024,
2024-10-01,6613,Taiwan,1090842000,9,2024,
2024-11-01,6613,Taiwan,884899000,10,2024,
2024-12-01,6613,Taiwan,940485000,11,2024,
2025-01-01,6613,Taiwan,1194495000,12,2024,
2025-02-01,6613,Taiwan,911007000,1,2025,
2025-03-01,6613,Taiwan,590581000,2,2025,
2025-04-01,6613,Taiwan,647709000,3,2025,
2025-05-01,6613,Taiwan,543584000,4,2025,
2025-06-01,6613,Taiwan,595911000,5,2025,
2025-07-01,6613,Taiwan,903950000,6,2025,
2025-08-01,6613,Taiwan,786557000,7,2025,
2025-09-01,6613,Taiwan,589449000,8,2025,
2025-10-01,6613,Taiwan,667572000,9,2025,
2025-11-01,6613,Taiwan,705202000,10,2025,
2025-12-01,6613,Taiwan,890675000,11,2025,
2026-01-01,6613,Taiwan,1082845000,12,2025,
2026-02-01,6613,Taiwan,641195000,1,2026,
2026-03-01,6613,Taiwan,630695000,2,2026,2026-04-21
2026-04-01,6613,Taiwan,1069777000,3,2026,2026-04-20
2026-05-01,6613,Taiwan,711107000,4,2026,2026-05-08
2026-06-01,6613,Taiwan,1082893000,5,2026,
2026-07-01,6613,Taiwan,1992776000,6,2026,
2026-08-01,6613,Taiwan,1292507000,7,2026,
