date,stock_id,type,value,origin_name
2023-03-31,3570,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,0.0,綜合損益總額歸屬於非控制權益
2023-03-31,3570,CostOfGoodsSold,317114000.0,營業成本
2023-03-31,3570,EPS,2.78,基本每股盈餘
2023-03-31,3570,EquityAttributableToOwnersOfParent,47574000.0,淨利（淨損）歸屬於母公司業主
2023-03-31,3570,GrossProfit,134956000.0,營業毛利（毛損）
2023-03-31,3570,IncomeAfterTaxes,47574000.0,本期淨利（淨損）
2023-03-31,3570,IncomeFromContinuingOperations,47574000.0,繼續營業單位本期淨利（淨損）
2023-03-31,3570,NoncontrollingInterests,0.0,淨利（淨損）歸屬於非控制權益
2023-03-31,3570,OperatingExpenses,77211000.0,營業費用
2023-03-31,3570,OperatingIncome,57745000.0,營業利益（損失）
2023-03-31,3570,OtherComprehensiveIncome,612000.0,其他綜合損益（淨額）
2023-03-31,3570,PreTaxIncome,58489000.0,稅前淨利（淨損）
2023-03-31,3570,Revenue,452070000.0,營業收入
2023-03-31,3570,TAX,10915000.0,所得稅費用（利益）
2023-03-31,3570,TotalConsolidatedProfitForThePeriod,48186000.0,本期綜合損益總額
2023-03-31,3570,TotalNonoperatingIncomeAndExpense,744000.0,營業外收入及支出
2023-06-30,3570,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,0.0,綜合損益總額歸屬於非控制權益
2023-06-30,3570,CostOfGoodsSold,273304000.0,營業成本
2023-06-30,3570,EPS,3.02,基本每股盈餘
2023-06-30,3570,EquityAttributableToOwnersOfParent,51661000.0,淨利（淨損）歸屬於母公司業主
2023-06-30,3570,GrossProfit,140091000.0,營業毛利（毛損）
2023-06-30,3570,IncomeAfterTaxes,51661000.0,本期淨利（淨損）
2023-06-30,3570,IncomeFromContinuingOperations,51661000.0,繼續營業單位本期淨利（淨損）
2023-06-30,3570,NoncontrollingInterests,0.0,淨利（淨損）歸屬於非控制權益
2023-06-30,3570,OperatingExpenses,78473000.0,營業費用
2023-06-30,3570,OperatingIncome,61618000.0,營業利益（損失）
2023-06-30,3570,OtherComprehensiveIncome,-4377000.0,其他綜合損益（淨額）
2023-06-30,3570,PreTaxIncome,63738000.0,稅前淨利（淨損）
2023-06-30,3570,Revenue,413395000.0,營業收入
2023-06-30,3570,TAX,12077000.0,所得稅費用（利益）
2023-06-30,3570,TotalConsolidatedProfitForThePeriod,47284000.0,本期綜合損益總額
2023-06-30,3570,TotalNonoperatingIncomeAndExpense,2120000.0,營業外收入及支出
2023-09-30,3570,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,0.0,綜合損益總額歸屬於非控制權益
2023-09-30,3570,CostOfGoodsSold,275133000.0,營業成本
2023-09-30,3570,EPS,3.08,基本每股盈餘
2023-09-30,3570,EquityAttributableToOwnersOfParent,52588000.0,淨利（淨損）歸屬於母公司業主
2023-09-30,3570,GrossProfit,140703000.0,營業毛利（毛損）
2023-09-30,3570,IncomeAfterTaxes,52588000.0,本期淨利（淨損）
2023-09-30,3570,IncomeFromContinuingOperations,52588000.0,繼續營業單位本期淨利（淨損）
2023-09-30,3570,NoncontrollingInterests,0.0,淨利（淨損）歸屬於非控制權益
2023-09-30,3570,OperatingExpenses,76975000.0,營業費用
2023-09-30,3570,OperatingIncome,63728000.0,營業利益（損失）
2023-09-30,3570,OtherComprehensiveIncome,3884000.0,其他綜合損益（淨額）
2023-09-30,3570,PreTaxIncome,64605000.0,稅前淨利（淨損）
2023-09-30,3570,Revenue,415836000.0,營業收入
2023-09-30,3570,TAX,12017000.0,所得稅費用（利益）
2023-09-30,3570,TotalConsolidatedProfitForThePeriod,56472000.0,本期綜合損益總額
2023-09-30,3570,TotalNonoperatingIncomeAndExpense,877000.0,營業外收入及支出
2023-12-31,3570,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,0.0,綜合損益總額歸屬於非控制權益
2023-12-31,3570,CostOfGoodsSold,267300000.0,營業成本
2023-12-31,3570,EPS,2.74,基本每股盈餘
2023-12-31,3570,EquityAttributableToOwnersOfParent,46898000.0,淨利（淨損）歸屬於母公司業主
2023-12-31,3570,GrossProfit,142567000.0,營業毛利（毛損）
2023-12-31,3570,IncomeAfterTaxes,46898000.0,本期淨利（淨損）
2023-12-31,3570,IncomeFromContinuingOperations,46898000.0,繼續營業單位本期淨利（淨損）
2023-12-31,3570,NoncontrollingInterests,0.0,淨利（淨損）歸屬於非控制權益
2023-12-31,3570,OperatingExpenses,88491000.0,營業費用
2023-12-31,3570,OperatingIncome,54076000.0,營業利益（損失）
2023-12-31,3570,OtherComprehensiveIncome,-1480000.0,其他綜合損益（淨額）
2023-12-31,3570,PreTaxIncome,55815000.0,稅前淨利（淨損）
2023-12-31,3570,Revenue,409867000.0,營業收入
2023-12-31,3570,TAX,8917000.0,所得稅費用（利益）
