date,stock_id,type,value,origin_name
2023-03-31,6182,OtherComprehensiveIncome,49225000.0,其他綜合損益（淨額）
2023-03-31,6182,TAX,117615000.0,所得稅費用（利益）
2023-03-31,6182,IncomeAfterTaxes,373638000.0,本期淨利（淨損）
2023-03-31,6182,TotalConsolidatedProfitForThePeriod,422863000.0,本期綜合損益總額
2023-03-31,6182,EquityAttributableToOwnersOfParent,270241000.0,淨利（淨損）歸屬於母公司業主
2023-03-31,6182,NoncontrollingInterests,103397000.0,淨利（淨損）歸屬於非控制權益
2023-03-31,6182,OperatingIncome,521001000.0,營業利益（損失）
2023-03-31,6182,TotalNonoperatingIncomeAndExpense,-29748000.0,營業外收入及支出
2023-03-31,6182,CostOfGoodsSold,1715571000.0,營業成本
2023-03-31,6182,Revenue,2705087000.0,營業收入
2023-03-31,6182,GrossProfit,989516000.0,營業毛利（毛損）
2023-03-31,6182,OperatingExpenses,468515000.0,營業費用
2023-03-31,6182,PreTaxIncome,491253000.0,稅前淨利（淨損）
2023-03-31,6182,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,131473000.0,綜合損益總額歸屬於非控制權益
2023-03-31,6182,IncomeFromContinuingOperations,373638000.0,繼續營業單位本期淨利（淨損）
2023-03-31,6182,EPS,0.5,基本每股盈餘
2023-06-30,6182,OtherComprehensiveIncome,-316022000.0,其他綜合損益（淨額）
2023-06-30,6182,TAX,104126000.0,所得稅費用（利益）
2023-06-30,6182,UnrealizedGain,0.0,未實現銷貨（損）益
2023-06-30,6182,IncomeAfterTaxes,352921000.0,本期淨利（淨損）
2023-06-30,6182,TotalConsolidatedProfitForThePeriod,36899000.0,本期綜合損益總額
2023-06-30,6182,EquityAttributableToOwnersOfParent,168820000.0,淨利（淨損）歸屬於母公司業主
2023-06-30,6182,NoncontrollingInterests,184101000.0,淨利（淨損）歸屬於非控制權益
2023-06-30,6182,OperatingIncome,414864000.0,營業利益（損失）
2023-06-30,6182,TotalNonoperatingIncomeAndExpense,42183000.0,營業外收入及支出
2023-06-30,6182,CostOfGoodsSold,1626412000.0,營業成本
2023-06-30,6182,Revenue,2544029000.0,營業收入
2023-06-30,6182,GrossProfit,917617000.0,營業毛利（毛損）
2023-06-30,6182,OperatingExpenses,502753000.0,營業費用
2023-06-30,6182,PreTaxIncome,457047000.0,稅前淨利（淨損）
2023-06-30,6182,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,20594000.0,綜合損益總額歸屬於非控制權益
2023-06-30,6182,IncomeFromContinuingOperations,352921000.0,繼續營業單位本期淨利（淨損）
2023-06-30,6182,EPS,0.31,基本每股盈餘
2023-09-30,6182,OtherComprehensiveIncome,473701000.0,其他綜合損益（淨額）
2023-09-30,6182,TAX,83709000.0,所得稅費用（利益）
2023-09-30,6182,UnrealizedGain,0.0,未實現銷貨（損）益
2023-09-30,6182,IncomeAfterTaxes,314925000.0,本期淨利（淨損）
2023-09-30,6182,TotalConsolidatedProfitForThePeriod,788626000.0,本期綜合損益總額
2023-09-30,6182,EquityAttributableToOwnersOfParent,123589000.0,淨利（淨損）歸屬於母公司業主
2023-09-30,6182,NoncontrollingInterests,191336000.0,淨利（淨損）歸屬於非控制權益
2023-09-30,6182,OperatingIncome,261872000.0,營業利益（損失）
2023-09-30,6182,TotalNonoperatingIncomeAndExpense,136762000.0,營業外收入及支出
