date,stock_id,type,value,origin_name
2023-03-31,6721,CostOfGoodsSold,683782000.0,營業成本
2023-03-31,6721,EPS,0.73,基本每股盈餘
2023-03-31,6721,EquityAttributableToOwnersOfParent,16328000.0,淨利（淨損）歸屬於母公司業主
2023-03-31,6721,GrossProfit,23000000.0,營業毛利（毛損）
2023-03-31,6721,IncomeAfterTaxes,16328000.0,本期淨利（淨損）
2023-03-31,6721,IncomeFromContinuingOperations,16328000.0,繼續營業單位本期淨利（淨損）
2023-03-31,6721,OperatingExpenses,12149000.0,營業費用
2023-03-31,6721,OperatingIncome,10851000.0,營業利益（損失）
2023-03-31,6721,PreTaxIncome,20447000.0,稅前淨利（淨損）
2023-03-31,6721,Revenue,706782000.0,營業收入
2023-03-31,6721,TAX,4119000.0,所得稅費用（利益）
2023-03-31,6721,TotalConsolidatedProfitForThePeriod,16328000.0,本期綜合損益總額
2023-03-31,6721,TotalNonoperatingIncomeAndExpense,9596000.0,營業外收入及支出
2023-06-30,6721,CostOfGoodsSold,718293000.0,營業成本
2023-06-30,6721,EPS,0.98,基本每股盈餘
2023-06-30,6721,EquityAttributableToOwnersOfParent,22009000.0,淨利（淨損）歸屬於母公司業主
2023-06-30,6721,GrossProfit,34915000.0,營業毛利（毛損）
2023-06-30,6721,IncomeAfterTaxes,22009000.0,本期淨利（淨損）
2023-06-30,6721,IncomeFromContinuingOperations,22009000.0,繼續營業單位本期淨利（淨損）
2023-06-30,6721,OperatingExpenses,14627000.0,營業費用
2023-06-30,6721,OperatingIncome,20288000.0,營業利益（損失）
2023-06-30,6721,PreTaxIncome,27934000.0,稅前淨利（淨損）
2023-06-30,6721,Revenue,753208000.0,營業收入
2023-06-30,6721,TAX,5925000.0,所得稅費用（利益）
2023-06-30,6721,TotalConsolidatedProfitForThePeriod,22009000.0,本期綜合損益總額
2023-06-30,6721,TotalNonoperatingIncomeAndExpense,7646000.0,營業外收入及支出
2023-09-30,6721,CostOfGoodsSold,728441000.0,營業成本
2023-09-30,6721,EPS,0.72,基本每股盈餘
2023-09-30,6721,EquityAttributableToOwnersOfParent,16250000.0,淨利（淨損）歸屬於母公司業主
2023-09-30,6721,GrossProfit,31920000.0,營業毛利（毛損）
2023-09-30,6721,IncomeAfterTaxes,16250000.0,本期淨利（淨損）
2023-09-30,6721,IncomeFromContinuingOperations,16250000.0,繼續營業單位本期淨利（淨損）
2023-09-30,6721,OperatingExpenses,12016000.0,營業費用
2023-09-30,6721,OperatingIncome,19904000.0,營業利益（損失）
2023-09-30,6721,PreTaxIncome,20362000.0,稅前淨利（淨損）
2023-09-30,6721,Revenue,760361000.0,營業收入
2023-09-30,6721,TAX,4112000.0,所得稅費用（利益）
2023-09-30,6721,TotalConsolidatedProfitForThePeriod,16250000.0,本期綜合損益總額
2023-09-30,6721,TotalNonoperatingIncomeAndExpense,458000.0,營業外收入及支出
2023-12-31,6721,CostOfGoodsSold,727216000.0,營業成本
2023-12-31,6721,EPS,0.9,基本每股盈餘
2023-12-31,6721,EquityAttributableToOwnersOfParent,20395000.0,淨利（淨損）歸屬於母公司業主
2023-12-31,6721,GrossProfit,35435000.0,營業毛利（毛損）
2023-12-31,6721,IncomeAfterTaxes,20395000.0,本期淨利（淨損）
2023-12-31,6721,IncomeFromContinuingOperations,20395000.0,繼續營業單位本期淨利（淨損）
2023-12-31,6721,OperatingExpenses,15004000.0,營業費用
2023-12-31,6721,OperatingIncome,20431000.0,營業利益（損失）
2023-12-31,6721,PreTaxIncome,25560000.0,稅前淨利（淨損）
2023-12-31,6721,Revenue,762651000.0,營業收入
2023-12-31,6721,TAX,5165000.0,所得稅費用（利益）
2023-12-31,6721,TotalConsolidatedProfitForThePeriod,20395000.0,本期綜合損益總額
2023-12-31,6721,TotalNonoperatingIncomeAndExpense,5129000.0,營業外收入及支出
2024-03-31,6721,CostOfGoodsSold,759378000.0,營業成本
2024-03-31,6721,EPS,0.79,基本每股盈餘
2024-03-31,6721,EquityAttributableToOwnersOfParent,17673000.0,淨利（淨損）歸屬於母公司業主
2024-03-31,6721,GrossProfit,34423000.0,營業毛利（毛損）
2024-03-31,6721,IncomeAfterTaxes,17673000.0,本期淨利（淨損）
2024-03-31,6721,IncomeFromContinuingOperations,17673000.0,繼續營業單位本期淨利（淨損）
2024-03-31,6721,OperatingExpenses,12650000.0,營業費用
2024-03-31,6721,OperatingIncome,21773000.0,營業利益（損失）
2024-03-31,6721,PreTaxIncome,22177000.0,稅前淨利（淨損）
2024-03-31,6721,Revenue,793801000.0,營業收入
2024-03-31,6721,TAX,4504000.0,所得稅費用（利益）
2024-03-31,6721,TotalConsolidatedProfitForThePeriod,17673000.0,本期綜合損益總額
2024-03-31,6721,TotalNonoperatingIncomeAndExpense,404000.0,營業外收入及支出
2024-06-30,6721,CostOfGoodsSold,791908000.0,營業成本
2024-06-30,6721,EPS,1.27,基本每股盈餘
2024-06-30,6721,EquityAttributableToOwnersOfParent,28637000.0,淨利（淨損）歸屬於母公司業主
2024-06-30,6721,GrossProfit,42164000.0,營業毛利（毛損）
2024-06-30,6721,IncomeAfterTaxes,28637000.0,本期淨利（淨損）
2024-06-30,6721,IncomeFromContinuingOperations,28637000.0,繼續營業單位本期淨利（淨損）
2024-06-30,6721,OperatingExpenses,13993000.0,營業費用
2024-06-30,6721,OperatingIncome,28171000.0,營業利益（損失）
2024-06-30,6721,PreTaxIncome,36453000.0,稅前淨利（淨損）
2024-06-30,6721,Revenue,834072000.0,營業收入
2024-06-30,6721,TAX,7816000.0,所得稅費用（利益）
2024-06-30,6721,TotalConsolidatedProfitForThePeriod,28637000.0,本期綜合損益總額
2024-06-30,6721,TotalNonoperatingIncomeAndExpense,8282000.0,營業外收入及支出
2024-09-30,6721,CostOfGoodsSold,783533000.0,營業成本
2024-09-30,6721,EPS,1.43,基本每股盈餘
2024-09-30,6721,EquityAttributableToOwnersOfParent,32189000.0,淨利（淨損）歸屬於母公司業主
2024-09-30,6721,GrossProfit,42127000.0,營業毛利（毛損）
2024-09-30,6721,IncomeAfterTaxes,32189000.0,本期淨利（淨損）
2024-09-30,6721,IncomeFromContinuingOperations,32189000.0,繼續營業單位本期淨利（淨損）
2024-09-30,6721,OperatingExpenses,14227000.0,營業費用
