date,stock_id,type,value,origin_name
2023-03-31,1103,OtherComprehensiveIncome,979314000.0,其他綜合損益（淨額）
2023-03-31,1103,TAX,-412000.0,所得稅費用（利益）
2023-03-31,1103,IncomeAfterTaxes,25883000.0,本期淨利（淨損）
2023-03-31,1103,TotalConsolidatedProfitForThePeriod,1005197000.0,本期綜合損益總額
2023-03-31,1103,EquityAttributableToOwnersOfParent,19993000.0,淨利（淨損）歸屬於母公司業主
2023-03-31,1103,NoncontrollingInterests,5890000.0,淨利（淨損）歸屬於非控制權益
2023-03-31,1103,OperatingIncome,-56242000.0,營業利益（損失）
2023-03-31,1103,TotalNonoperatingIncomeAndExpense,81713000.0,營業外收入及支出
2023-03-31,1103,CostOfGoodsSold,588712000.0,營業成本
2023-03-31,1103,Revenue,651402000.0,營業收入
2023-03-31,1103,GrossProfit,62690000.0,營業毛利（毛損）
2023-03-31,1103,OperatingExpenses,118932000.0,營業費用
2023-03-31,1103,PreTaxIncome,25471000.0,稅前淨利（淨損）
2023-03-31,1103,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,41946000.0,綜合損益總額歸屬於非控制權益
2023-03-31,1103,IncomeFromContinuingOperations,25883000.0,繼續營業單位本期淨利（淨損）
2023-03-31,1103,EPS,0.03,基本每股盈餘
2023-06-30,1103,OtherComprehensiveIncome,649349000.0,其他綜合損益（淨額）
2023-06-30,1103,TAX,-7843000.0,所得稅費用（利益）
2023-06-30,1103,IncomeAfterTaxes,80000.0,本期淨利（淨損）
2023-06-30,1103,TotalConsolidatedProfitForThePeriod,649429000.0,本期綜合損益總額
2023-06-30,1103,EquityAttributableToOwnersOfParent,-1999000.0,淨利（淨損）歸屬於母公司業主
2023-06-30,1103,NoncontrollingInterests,2079000.0,淨利（淨損）歸屬於非控制權益
2023-06-30,1103,OperatingIncome,-43607000.0,營業利益（損失）
2023-06-30,1103,TotalNonoperatingIncomeAndExpense,35844000.0,營業外收入及支出
2023-06-30,1103,CostOfGoodsSold,646876000.0,營業成本
2023-06-30,1103,Revenue,725302000.0,營業收入
2023-06-30,1103,GrossProfit,78426000.0,營業毛利（毛損）
2023-06-30,1103,OperatingExpenses,122033000.0,營業費用
2023-06-30,1103,PreTaxIncome,-7763000.0,稅前淨利（淨損）
2023-06-30,1103,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,25050000.0,綜合損益總額歸屬於非控制權益
2023-06-30,1103,IncomeFromContinuingOperations,80000.0,繼續營業單位本期淨利（淨損）
2023-06-30,1103,EPS,0.0,基本每股盈餘
2023-09-30,1103,OtherComprehensiveIncome,-1578964000.0,其他綜合損益（淨額）
2023-09-30,1103,TAX,10608000.0,所得稅費用（利益）
2023-09-30,1103,IncomeAfterTaxes,121578000.0,本期淨利（淨損）
2023-09-30,1103,TotalConsolidatedProfitForThePeriod,-1457386000.0,本期綜合損益總額
2023-09-30,1103,EquityAttributableToOwnersOfParent,117448000.0,淨利（淨損）歸屬於母公司業主
2023-09-30,1103,NoncontrollingInterests,4130000.0,淨利（淨損）歸屬於非控制權益
2023-09-30,1103,OperatingIncome,-26705000.0,營業利益（損失）
2023-09-30,1103,TotalNonoperatingIncomeAndExpense,158891000.0,營業外收入及支出
2023-09-30,1103,CostOfGoodsSold,630635000.0,營業成本
2023-09-30,1103,Revenue,738527000.0,營業收入
2023-09-30,1103,GrossProfit,107892000.0,營業毛利（毛損）
2023-09-30,1103,OperatingExpenses,134597000.0,營業費用
2023-09-30,1103,PreTaxIncome,132186000.0,稅前淨利（淨損）
2023-09-30,1103,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,-53348000.0,綜合損益總額歸屬於非控制權益
2023-09-30,1103,IncomeFromContinuingOperations,121578000.0,繼續營業單位本期淨利（淨損）
2023-09-30,1103,EPS,0.18,基本每股盈餘
2023-12-31,1103,OtherComprehensiveIncome,431951000.0,其他綜合損益（淨額）
2023-12-31,1103,TAX,-15624000.0,所得稅費用（利益）
2023-12-31,1103,IncomeAfterTaxes,-51503000.0,本期淨利（淨損）
2023-12-31,1103,TotalConsolidatedProfitForThePeriod,380448000.0,本期綜合損益總額
2023-12-31,1103,EquityAttributableToOwnersOfParent,-54360000.0,淨利（淨損）歸屬於母公司業主
2023-12-31,1103,NoncontrollingInterests,2857000.0,淨利（淨損）歸屬於非控制權益
2023-12-31,1103,OperatingIncome,-20970000.0,營業利益（損失）
2023-12-31,1103,TotalNonoperatingIncomeAndExpense,-46157000.0,營業外收入及支出
2023-12-31,1103,CostOfGoodsSold,678929000.0,營業成本
2023-12-31,1103,Revenue,796352000.0,營業收入
2023-12-31,1103,GrossProfit,117423000.0,營業毛利（毛損）
2023-12-31,1103,OperatingExpenses,138393000.0,營業費用
2023-12-31,1103,PreTaxIncome,-67127000.0,稅前淨利（淨損）
2023-12-31,1103,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,16335000.0,綜合損益總額歸屬於非控制權益
2023-12-31,1103,IncomeFromContinuingOperations,-51503000.0,繼續營業單位本期淨利（淨損）
2023-12-31,1103,EPS,-0.09,基本每股盈餘
2024-03-31,1103,OtherComprehensiveIncome,-810331000.0,其他綜合損益（淨額）
2024-03-31,1103,TAX,13717000.0,所得稅費用（利益）
2024-03-31,1103,IncomeAfterTaxes,-43560000.0,本期淨利（淨損）
2024-03-31,1103,TotalConsolidatedProfitForThePeriod,-853891000.0,本期綜合損益總額
2024-03-31,1103,EquityAttributableToOwnersOfParent,-38698000.0,淨利（淨損）歸屬於母公司業主
2024-03-31,1103,NoncontrollingInterests,-4862000.0,淨利（淨損）歸屬於非控制權益
2024-03-31,1103,OperatingIncome,-19603000.0,營業利益（損失）
2024-03-31,1103,TotalNonoperatingIncomeAndExpense,-10240000.0,營業外收入及支出
2024-03-31,1103,CostOfGoodsSold,594879000.0,營業成本
2024-03-31,1103,Revenue,699142000.0,營業收入
2024-03-31,1103,GrossProfit,104263000.0,營業毛利（毛損）
2024-03-31,1103,OperatingExpenses,123866000.0,營業費用
2024-03-31,1103,PreTaxIncome,-29843000.0,稅前淨利（淨損）
2024-03-31,1103,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,-33518000.0,綜合損益總額歸屬於非控制權益
2024-03-31,1103,IncomeFromContinuingOperations,-43560000.0,繼續營業單位本期淨利（淨損）
2024-03-31,1103,EPS,-0.06,基本每股盈餘
2024-06-30,1103,OtherComprehensiveIncome,832975000.0,其他綜合損益（淨額）
2024-06-30,1103,TAX,16164000.0,所得稅費用（利益）
2024-06-30,1103,IncomeAfterTaxes,75752000.0,本期淨利（淨損）
2024-06-30,1103,TotalConsolidatedProfitForThePeriod,908727000.0,本期綜合損益總額
2024-06-30,1103,EquityAttributableToOwnersOfParent,71996000.0,淨利（淨損）歸屬於母公司業主
2024-06-30,1103,NoncontrollingInterests,3756000.0,淨利（淨損）歸屬於非控制權益
2024-06-30,1103,OperatingIncome,-6917000.0,營業利益（損失）
2024-06-30,1103,TotalNonoperatingIncomeAndExpense,98833000.0,營業外收入及支出
2024-06-30,1103,CostOfGoodsSold,619112000.0,營業成本
2024-06-30,1103,Revenue,738302000.0,營業收入
2024-06-30,1103,GrossProfit,119190000.0,營業毛利（毛損）
2024-06-30,1103,OperatingExpenses,126107000.0,營業費用
2024-06-30,1103,PreTaxIncome,91916000.0,稅前淨利（淨損）
2024-06-30,1103,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,34307000.0,綜合損益總額歸屬於非控制權益
2024-06-30,1103,IncomeFromContinuingOperations,75752000.0,繼續營業單位本期淨利（淨損）
2024-06-30,1103,EPS,0.11,基本每股盈餘
2024-09-30,1103,OtherComprehensiveIncome,-201907000.0,其他綜合損益（淨額）
2024-09-30,1103,TAX,26863000.0,所得稅費用（利益）
2024-09-30,1103,IncomeAfterTaxes,510509000.0,本期淨利（淨損）
2024-09-30,1103,TotalConsolidatedProfitForThePeriod,308602000.0,本期綜合損益總額
2024-09-30,1103,EquityAttributableToOwnersOfParent,484597000.0,淨利（淨損）歸屬於母公司業主
2024-09-30,1103,NoncontrollingInterests,25912000.0,淨利（淨損）歸屬於非控制權益
2024-09-30,1103,OperatingIncome,-54495000.0,營業利益（損失）
2024-09-30,1103,TotalNonoperatingIncomeAndExpense,591867000.0,營業外收入及支出
2024-09-30,1103,CostOfGoodsSold,648372000.0,營業成本
2024-09-30,1103,Revenue,775735000.0,營業收入
2024-09-30,1103,GrossProfit,127363000.0,營業毛利（毛損）
