date,stock_id,type,value,origin_name
2023-03-31,8249,CostOfGoodsSold,734484000.0,營業成本
2023-03-31,8249,EPS,0.42,基本每股盈餘
2023-03-31,8249,EquityAttributableToOwnersOfParent,47604000.0,淨利（淨損）歸屬於母公司業主
2023-03-31,8249,GrossProfit,166377000.0,營業毛利（毛損）
2023-03-31,8249,IncomeAfterTaxes,47604000.0,本期淨利（淨損）
2023-03-31,8249,IncomeFromContinuingOperations,47604000.0,繼續營業單位本期淨利（淨損）
2023-03-31,8249,OperatingExpenses,74603000.0,營業費用
2023-03-31,8249,OperatingIncome,91774000.0,營業利益（損失）
2023-03-31,8249,OtherComprehensiveIncome,1043903000.0,其他綜合損益（淨額）
2023-03-31,8249,PreTaxIncome,67663000.0,稅前淨利（淨損）
2023-03-31,8249,Revenue,900861000.0,營業收入
2023-03-31,8249,TAX,20059000.0,所得稅費用（利益）
2023-03-31,8249,TotalConsolidatedProfitForThePeriod,1091507000.0,本期綜合損益總額
2023-03-31,8249,TotalNonoperatingIncomeAndExpense,-24111000.0,營業外收入及支出
2023-06-30,8249,CostOfGoodsSold,726741000.0,營業成本
2023-06-30,8249,EPS,0.48,基本每股盈餘
2023-06-30,8249,EquityAttributableToOwnersOfParent,53890000.0,淨利（淨損）歸屬於母公司業主
2023-06-30,8249,GrossProfit,178822000.0,營業毛利（毛損）
2023-06-30,8249,IncomeAfterTaxes,53890000.0,本期淨利（淨損）
2023-06-30,8249,IncomeFromContinuingOperations,53890000.0,繼續營業單位本期淨利（淨損）
2023-06-30,8249,OperatingExpenses,96181000.0,營業費用
2023-06-30,8249,OperatingIncome,82641000.0,營業利益（損失）
2023-06-30,8249,OtherComprehensiveIncome,580516000.0,其他綜合損益（淨額）
2023-06-30,8249,PreTaxIncome,92377000.0,稅前淨利（淨損）
2023-06-30,8249,Revenue,905563000.0,營業收入
2023-06-30,8249,TAX,38487000.0,所得稅費用（利益）
2023-06-30,8249,TotalConsolidatedProfitForThePeriod,634406000.0,本期綜合損益總額
2023-06-30,8249,TotalNonoperatingIncomeAndExpense,9736000.0,營業外收入及支出
2023-09-30,8249,CostOfGoodsSold,597750000.0,營業成本
2023-09-30,8249,EPS,1.26,基本每股盈餘
2023-09-30,8249,EquityAttributableToOwnersOfParent,144278000.0,淨利（淨損）歸屬於母公司業主
2023-09-30,8249,GrossProfit,135844000.0,營業毛利（毛損）
2023-09-30,8249,IncomeAfterTaxes,144278000.0,本期淨利（淨損）
2023-09-30,8249,IncomeFromContinuingOperations,144278000.0,繼續營業單位本期淨利（淨損）
2023-09-30,8249,OperatingExpenses,91112000.0,營業費用
2023-09-30,8249,OperatingIncome,44732000.0,營業利益（損失）
2023-09-30,8249,OtherComprehensiveIncome,-67317000.0,其他綜合損益（淨額）
2023-09-30,8249,PreTaxIncome,166491000.0,稅前淨利（淨損）
2023-09-30,8249,Revenue,733594000.0,營業收入
2023-09-30,8249,TAX,22213000.0,所得稅費用（利益）
2023-09-30,8249,TotalConsolidatedProfitForThePeriod,76961000.0,本期綜合損益總額
2023-09-30,8249,TotalNonoperatingIncomeAndExpense,121759000.0,營業外收入及支出
2023-12-31,8249,CostOfGoodsSold,423418000.0,營業成本
2023-12-31,8249,EPS,0.01,基本每股盈餘
2023-12-31,8249,EquityAttributableToOwnersOfParent,1018000.0,淨利（淨損）歸屬於母公司業主
2023-12-31,8249,GrossProfit,92788000.0,營業毛利（毛損）
2023-12-31,8249,IncomeAfterTaxes,1018000.0,本期淨利（淨損）
2023-12-31,8249,IncomeFromContinuingOperations,1018000.0,繼續營業單位本期淨利（淨損）
2023-12-31,8249,OperatingExpenses,74744000.0,營業費用
2023-12-31,8249,OperatingIncome,18044000.0,營業利益（損失）
2023-12-31,8249,OtherComprehensiveIncome,-284210000.0,其他綜合損益（淨額）
2023-12-31,8249,PreTaxIncome,2720000.0,稅前淨利（淨損）
2023-12-31,8249,Revenue,516206000.0,營業收入
2023-12-31,8249,TAX,1702000.0,所得稅費用（利益）
2023-12-31,8249,TotalConsolidatedProfitForThePeriod,-283192000.0,本期綜合損益總額
2023-12-31,8249,TotalNonoperatingIncomeAndExpense,-15324000.0,營業外收入及支出
2024-03-31,8249,CostOfGoodsSold,561519000.0,營業成本
2024-03-31,8249,EPS,0.21,基本每股盈餘
2024-03-31,8249,EquityAttributableToOwnersOfParent,23863000.0,淨利（淨損）歸屬於母公司業主
2024-03-31,8249,GrossProfit,116910000.0,營業毛利（毛損）
2024-03-31,8249,IncomeAfterTaxes,23863000.0,本期淨利（淨損）
2024-03-31,8249,IncomeFromContinuingOperations,23863000.0,繼續營業單位本期淨利（淨損）
2024-03-31,8249,OperatingExpenses,63927000.0,營業費用
2024-03-31,8249,OperatingIncome,52983000.0,營業利益（損失）
2024-03-31,8249,OtherComprehensiveIncome,611167000.0,其他綜合損益（淨額）
2024-03-31,8249,PreTaxIncome,32432000.0,稅前淨利（淨損）
2024-03-31,8249,Revenue,678429000.0,營業收入
2024-03-31,8249,TAX,8569000.0,所得稅費用（利益）
2024-03-31,8249,TotalConsolidatedProfitForThePeriod,635030000.0,本期綜合損益總額
2024-03-31,8249,TotalNonoperatingIncomeAndExpense,-20551000.0,營業外收入及支出
2024-06-30,8249,CostOfGoodsSold,806002000.0,營業成本
2024-06-30,8249,EPS,0.5,基本每股盈餘
2024-06-30,8249,EquityAttributableToOwnersOfParent,56821000.0,淨利（淨損）歸屬於母公司業主
2024-06-30,8249,GrossProfit,219370000.0,營業毛利（毛損）
2024-06-30,8249,IncomeAfterTaxes,56821000.0,本期淨利（淨損）
2024-06-30,8249,IncomeFromContinuingOperations,56821000.0,繼續營業單位本期淨利（淨損）
2024-06-30,8249,OperatingExpenses,90605000.0,營業費用
2024-06-30,8249,OperatingIncome,128765000.0,營業利益（損失）
2024-06-30,8249,OtherComprehensiveIncome,-219849000.0,其他綜合損益（淨額）
2024-06-30,8249,PreTaxIncome,119096000.0,稅前淨利（淨損）
2024-06-30,8249,Revenue,1025372000.0,營業收入
2024-06-30,8249,TAX,62275000.0,所得稅費用（利益）
2024-06-30,8249,TotalConsolidatedProfitForThePeriod,-163028000.0,本期綜合損益總額
2024-06-30,8249,TotalNonoperatingIncomeAndExpense,-9669000.0,營業外收入及支出
2024-09-30,8249,CostOfGoodsSold,1028336000.0,營業成本
2024-09-30,8249,EPS,2.01,基本每股盈餘
2024-09-30,8249,EquityAttributableToOwnersOfParent,219170000.0,淨利（淨損）歸屬於母公司業主
2024-09-30,8249,GrossProfit,271792000.0,營業毛利（毛損）
2024-09-30,8249,IncomeAfterTaxes,219170000.0,本期淨利（淨損）
2024-09-30,8249,IncomeFromContinuingOperations,219170000.0,繼續營業單位本期淨利（淨損）
2024-09-30,8249,OperatingExpenses,119375000.0,營業費用
2024-09-30,8249,OperatingIncome,152417000.0,營業利益（損失）
2024-09-30,8249,OtherComprehensiveIncome,127350000.0,其他綜合損益（淨額）
2024-09-30,8249,PreTaxIncome,291897000.0,稅前淨利（淨損）
2024-09-30,8249,Revenue,1300128000.0,營業收入
2024-09-30,8249,TAX,72727000.0,所得稅費用（利益）
2024-09-30,8249,TotalConsolidatedProfitForThePeriod,346520000.0,本期綜合損益總額
2024-09-30,8249,TotalNonoperatingIncomeAndExpense,139480000.0,營業外收入及支出
2024-12-31,8249,CostOfGoodsSold,945949000.0,營業成本
2024-12-31,8249,EPS,0.61,基本每股盈餘
2024-12-31,8249,EquityAttributableToOwnersOfParent,61417000.0,淨利（淨損）歸屬於母公司業主
2024-12-31,8249,GrossProfit,250314000.0,營業毛利（毛損）
2024-12-31,8249,IncomeAfterTaxes,61417000.0,本期淨利（淨損）
