date,stock_id,type,value,origin_name
2023-06-30,5547,CostOfGoodsSold,860894000.0,營業成本
2023-06-30,5547,EPS,0.03,基本每股盈餘
2023-06-30,5547,GrossProfit,54156000.0,營業毛利（毛損）
2023-06-30,5547,IncomeAfterTaxes,1023000.0,本期淨利（淨損）
2023-06-30,5547,IncomeFromContinuingOperations,1023000.0,繼續營業單位本期淨利（淨損）
2023-06-30,5547,OperatingExpenses,51948000.0,營業費用
2023-06-30,5547,OperatingIncome,2208000.0,營業利益（損失）
2023-06-30,5547,PreTaxIncome,2003000.0,稅前淨利（淨損）
2023-06-30,5547,Revenue,915050000.0,營業收入
2023-06-30,5547,TAX,980000.0,所得稅費用（利益）
2023-06-30,5547,TotalConsolidatedProfitForThePeriod,1023000.0,本期綜合損益總額
2023-06-30,5547,TotalNonoperatingIncomeAndExpense,-205000.0,營業外收入及支出
2023-12-31,5547,CostOfGoodsSold,1126528000.0,營業成本
2023-12-31,5547,EPS,1.57,基本每股盈餘
2023-12-31,5547,GrossProfit,117332000.0,營業毛利（毛損）
2023-12-31,5547,IncomeAfterTaxes,46016000.0,本期淨利（淨損）
2023-12-31,5547,IncomeFromContinuingOperations,46016000.0,繼續營業單位本期淨利（淨損）
2023-12-31,5547,OperatingExpenses,60050000.0,營業費用
2023-12-31,5547,OperatingIncome,57282000.0,營業利益（損失）
2023-12-31,5547,PreTaxIncome,57165000.0,稅前淨利（淨損）
2023-12-31,5547,Revenue,1243860000.0,營業收入
2023-12-31,5547,TAX,11149000.0,所得稅費用（利益）
2023-12-31,5547,TotalConsolidatedProfitForThePeriod,46016000.0,本期綜合損益總額
2023-12-31,5547,TotalNonoperatingIncomeAndExpense,-117000.0,營業外收入及支出
2024-06-30,5547,CostOfGoodsSold,995685000.0,營業成本
2024-06-30,5547,EPS,1.28,基本每股盈餘
2024-06-30,5547,GrossProfit,102101000.0,營業毛利（毛損）
2024-06-30,5547,IncomeAfterTaxes,38538000.0,本期淨利（淨損）
2024-06-30,5547,IncomeFromContinuingOperations,38538000.0,繼續營業單位本期淨利（淨損）
2024-06-30,5547,OperatingExpenses,52616000.0,營業費用
2024-06-30,5547,OperatingIncome,49485000.0,營業利益（損失）
2024-06-30,5547,PreTaxIncome,48665000.0,稅前淨利（淨損）
2024-06-30,5547,Revenue,1097786000.0,營業收入
2024-06-30,5547,TAX,10127000.0,所得稅費用（利益）
2024-06-30,5547,TotalConsolidatedProfitForThePeriod,38538000.0,本期綜合損益總額
2024-06-30,5547,TotalNonoperatingIncomeAndExpense,-820000.0,營業外收入及支出
2024-12-31,5547,CostOfGoodsSold,1092366000.0,營業成本
2024-12-31,5547,EPS,2.53,基本每股盈餘
2024-12-31,5547,GrossProfit,117906000.0,營業毛利（毛損）
2024-12-31,5547,IncomeAfterTaxes,38653000.0,本期淨利（淨損）
2024-12-31,5547,IncomeFromContinuingOperations,38653000.0,繼續營業單位本期淨利（淨損）
2024-12-31,5547,OperatingExpenses,68620000.0,營業費用
2024-12-31,5547,OperatingIncome,49286000.0,營業利益（損失）
