date,stock_id,type,value,origin_name
2023-03-31,3252,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,2573000.0,綜合損益總額歸屬於非控制權益
2023-03-31,3252,CostOfGoodsSold,87482000.0,營業成本
2023-03-31,3252,EPS,0.03,基本每股盈餘
2023-03-31,3252,EquityAttributableToOwnersOfParent,1551000.0,淨利（淨損）歸屬於母公司業主
2023-03-31,3252,GrossProfit,48282000.0,營業毛利（毛損）
2023-03-31,3252,IncomeAfterTaxes,4124000.0,本期淨利（淨損）
2023-03-31,3252,IncomeFromContinuingOperations,4124000.0,繼續營業單位本期淨利（淨損）
2023-03-31,3252,NoncontrollingInterests,2573000.0,淨利（淨損）歸屬於非控制權益
2023-03-31,3252,OperatingExpenses,36125000.0,營業費用
2023-03-31,3252,OperatingIncome,12157000.0,營業利益（損失）
2023-03-31,3252,OtherComprehensiveIncome,0.0,其他綜合損益（淨額）
2023-03-31,3252,PreTaxIncome,4124000.0,稅前淨利（淨損）
2023-03-31,3252,Revenue,135764000.0,營業收入
2023-03-31,3252,TAX,0.0,所得稅費用（利益）
2023-03-31,3252,TotalConsolidatedProfitForThePeriod,4124000.0,本期綜合損益總額
2023-03-31,3252,TotalNonoperatingIncomeAndExpense,-8033000.0,營業外收入及支出
2023-06-30,3252,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,3477000.0,綜合損益總額歸屬於非控制權益
2023-06-30,3252,CostOfGoodsSold,89152000.0,營業成本
2023-06-30,3252,EPS,0.05,基本每股盈餘
2023-06-30,3252,EquityAttributableToOwnersOfParent,2269000.0,淨利（淨損）歸屬於母公司業主
2023-06-30,3252,GrossProfit,46895000.0,營業毛利（毛損）
2023-06-30,3252,IncomeAfterTaxes,5746000.0,本期淨利（淨損）
2023-06-30,3252,IncomeFromContinuingOperations,5746000.0,繼續營業單位本期淨利（淨損）
2023-06-30,3252,NoncontrollingInterests,3477000.0,淨利（淨損）歸屬於非控制權益
2023-06-30,3252,OperatingExpenses,33258000.0,營業費用
2023-06-30,3252,OperatingIncome,13637000.0,營業利益（損失）
2023-06-30,3252,OtherComprehensiveIncome,0.0,其他綜合損益（淨額）
2023-06-30,3252,PreTaxIncome,5764000.0,稅前淨利（淨損）
2023-06-30,3252,Revenue,136047000.0,營業收入
2023-06-30,3252,TAX,18000.0,所得稅費用（利益）
2023-06-30,3252,TotalConsolidatedProfitForThePeriod,5746000.0,本期綜合損益總額
2023-06-30,3252,TotalNonoperatingIncomeAndExpense,-7873000.0,營業外收入及支出
2023-09-30,3252,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,2578000.0,綜合損益總額歸屬於非控制權益
2023-09-30,3252,CostOfGoodsSold,88874000.0,營業成本
2023-09-30,3252,EPS,0.05,基本每股盈餘
2023-09-30,3252,EquityAttributableToOwnersOfParent,2411000.0,淨利（淨損）歸屬於母公司業主
2023-09-30,3252,GrossProfit,45781000.0,營業毛利（毛損）
2023-09-30,3252,IncomeAfterTaxes,4989000.0,本期淨利（淨損）
2023-09-30,3252,IncomeFromContinuingOperations,4989000.0,繼續營業單位本期淨利（淨損）
