date,stock_id,type,value,origin_name
2023-03-31,4999,CostOfGoodsSold,359111000.0,營業成本
2023-03-31,4999,EPS,-0.79,基本每股盈餘
2023-03-31,4999,EquityAttributableToOwnersOfParent,-58482000.0,淨利（淨損）歸屬於母公司業主
2023-03-31,4999,GrossProfit,52939000.0,營業毛利（毛損）
2023-03-31,4999,IncomeAfterTaxes,-58482000.0,本期淨利（淨損）
2023-03-31,4999,IncomeFromContinuingOperations,-58482000.0,繼續營業單位本期淨利（淨損）
2023-03-31,4999,OperatingExpenses,84935000.0,營業費用
2023-03-31,4999,OperatingIncome,-31996000.0,營業利益（損失）
2023-03-31,4999,OtherComprehensiveIncome,4458000.0,其他綜合損益（淨額）
2023-03-31,4999,PreTaxIncome,-45601000.0,稅前淨利（淨損）
2023-03-31,4999,Revenue,412050000.0,營業收入
2023-03-31,4999,TAX,12881000.0,所得稅費用（利益）
2023-03-31,4999,TotalConsolidatedProfitForThePeriod,-54024000.0,本期綜合損益總額
2023-03-31,4999,TotalNonoperatingIncomeAndExpense,-13605000.0,營業外收入及支出
2023-06-30,4999,CostOfGoodsSold,459751000.0,營業成本
2023-06-30,4999,EPS,1.08,基本每股盈餘
2023-06-30,4999,EquityAttributableToOwnersOfParent,79865000.0,淨利（淨損）歸屬於母公司業主
2023-06-30,4999,GrossProfit,107372000.0,營業毛利（毛損）
2023-06-30,4999,IncomeAfterTaxes,79865000.0,本期淨利（淨損）
2023-06-30,4999,IncomeFromContinuingOperations,79865000.0,繼續營業單位本期淨利（淨損）
2023-06-30,4999,OperatingExpenses,88163000.0,營業費用
2023-06-30,4999,OperatingIncome,19209000.0,營業利益（損失）
2023-06-30,4999,OtherComprehensiveIncome,-28128000.0,其他綜合損益（淨額）
2023-06-30,4999,PreTaxIncome,83937000.0,稅前淨利（淨損）
2023-06-30,4999,Revenue,567123000.0,營業收入
2023-06-30,4999,TAX,4072000.0,所得稅費用（利益）
2023-06-30,4999,TotalConsolidatedProfitForThePeriod,51737000.0,本期綜合損益總額
2023-06-30,4999,TotalNonoperatingIncomeAndExpense,64728000.0,營業外收入及支出
2023-09-30,4999,CostOfGoodsSold,397347000.0,營業成本
2023-09-30,4999,EPS,0.15,基本每股盈餘
2023-09-30,4999,EquityAttributableToOwnersOfParent,11256000.0,淨利（淨損）歸屬於母公司業主
2023-09-30,4999,GrossProfit,62442000.0,營業毛利（毛損）
2023-09-30,4999,IncomeAfterTaxes,11256000.0,本期淨利（淨損）
2023-09-30,4999,IncomeFromContinuingOperations,11256000.0,繼續營業單位本期淨利（淨損）
2023-09-30,4999,OperatingExpenses,77765000.0,營業費用
2023-09-30,4999,OperatingIncome,-15323000.0,營業利益（損失）
2023-09-30,4999,OtherComprehensiveIncome,25988000.0,其他綜合損益（淨額）
2023-09-30,4999,PreTaxIncome,24610000.0,稅前淨利（淨損）
2023-09-30,4999,Revenue,459789000.0,營業收入
2023-09-30,4999,TAX,13354000.0,所得稅費用（利益）
2023-09-30,4999,TotalConsolidatedProfitForThePeriod,37244000.0,本期綜合損益總額
2023-09-30,4999,TotalNonoperatingIncomeAndExpense,39933000.0,營業外收入及支出
2023-12-31,4999,CostOfGoodsSold,379226000.0,營業成本
2023-12-31,4999,EPS,-0.39,基本每股盈餘
2023-12-31,4999,EquityAttributableToOwnersOfParent,-28826000.0,淨利（淨損）歸屬於母公司業主
2023-12-31,4999,GrossProfit,90347000.0,營業毛利（毛損）
2023-12-31,4999,IncomeAfterTaxes,-28826000.0,本期淨利（淨損）
2023-12-31,4999,IncomeFromContinuingOperations,-28826000.0,繼續營業單位本期淨利（淨損）
2023-12-31,4999,OperatingExpenses,84869000.0,營業費用
2023-12-31,4999,OperatingIncome,5478000.0,營業利益（損失）
2023-12-31,4999,OtherComprehensiveIncome,-21225000.0,其他綜合損益（淨額）
2023-12-31,4999,PreTaxIncome,-31295000.0,稅前淨利（淨損）
2023-12-31,4999,Revenue,469573000.0,營業收入
2023-12-31,4999,TAX,-2469000.0,所得稅費用（利益）
2023-12-31,4999,TotalConsolidatedProfitForThePeriod,-50051000.0,本期綜合損益總額
2023-12-31,4999,TotalNonoperatingIncomeAndExpense,-36773000.0,營業外收入及支出
2024-03-31,4999,CostOfGoodsSold,354000000.0,營業成本
2024-03-31,4999,EPS,0.25,基本每股盈餘
2024-03-31,4999,EquityAttributableToOwnersOfParent,18589000.0,淨利（淨損）歸屬於母公司業主
2024-03-31,4999,GrossProfit,61863000.0,營業毛利（毛損）
2024-03-31,4999,IncomeAfterTaxes,18589000.0,本期淨利（淨損）
2024-03-31,4999,IncomeFromContinuingOperations,18589000.0,繼續營業單位本期淨利（淨損）
2024-03-31,4999,OperatingExpenses,76387000.0,營業費用
2024-03-31,4999,OperatingIncome,-14524000.0,營業利益（損失）
2024-03-31,4999,OtherComprehensiveIncome,17945000.0,其他綜合損益（淨額）
2024-03-31,4999,PreTaxIncome,23332000.0,稅前淨利（淨損）
2024-03-31,4999,Revenue,415863000.0,營業收入
2024-03-31,4999,TAX,4743000.0,所得稅費用（利益）
2024-03-31,4999,TotalConsolidatedProfitForThePeriod,36534000.0,本期綜合損益總額
2024-03-31,4999,TotalNonoperatingIncomeAndExpense,37856000.0,營業外收入及支出
2024-06-30,4999,CostOfGoodsSold,426230000.0,營業成本
2024-06-30,4999,EPS,0.45,基本每股盈餘
2024-06-30,4999,EquityAttributableToOwnersOfParent,33091000.0,淨利（淨損）歸屬於母公司業主
2024-06-30,4999,GrossProfit,105210000.0,營業毛利（毛損）
2024-06-30,4999,IncomeAfterTaxes,33091000.0,本期淨利（淨損）
2024-06-30,4999,IncomeFromContinuingOperations,33091000.0,繼續營業單位本期淨利（淨損）
2024-06-30,4999,OperatingExpenses,89995000.0,營業費用
2024-06-30,4999,OperatingIncome,15215000.0,營業利益（損失）
2024-06-30,4999,OtherComprehensiveIncome,4744000.0,其他綜合損益（淨額）
2024-06-30,4999,PreTaxIncome,40386000.0,稅前淨利（淨損）
2024-06-30,4999,Revenue,531440000.0,營業收入
2024-06-30,4999,TAX,7295000.0,所得稅費用（利益）
2024-06-30,4999,TotalConsolidatedProfitForThePeriod,37835000.0,本期綜合損益總額
2024-06-30,4999,TotalNonoperatingIncomeAndExpense,25171000.0,營業外收入及支出
2024-09-30,4999,CostOfGoodsSold,409237000.0,營業成本
2024-09-30,4999,EPS,-0.15,基本每股盈餘
2024-09-30,4999,EquityAttributableToOwnersOfParent,-11308000.0,淨利（淨損）歸屬於母公司業主
2024-09-30,4999,GrossProfit,95422000.0,營業毛利（毛損）
2024-09-30,4999,IncomeAfterTaxes,-11308000.0,本期淨利（淨損）
2024-09-30,4999,IncomeFromContinuingOperations,-11308000.0,繼續營業單位本期淨利（淨損）
2024-09-30,4999,OperatingExpenses,88279000.0,營業費用
2024-09-30,4999,OperatingIncome,7143000.0,營業利益（損失）
2024-09-30,4999,OtherComprehensiveIncome,15712000.0,其他綜合損益（淨額）
2024-09-30,4999,PreTaxIncome,-14135000.0,稅前淨利（淨損）
2024-09-30,4999,Revenue,504659000.0,營業收入
2024-09-30,4999,TAX,-2827000.0,所得稅費用（利益）
2024-09-30,4999,TotalConsolidatedProfitForThePeriod,4404000.0,本期綜合損益總額
2024-09-30,4999,TotalNonoperatingIncomeAndExpense,-21278000.0,營業外收入及支出
2024-12-31,4999,CostOfGoodsSold,428492000.0,營業成本
2024-12-31,4999,EPS,0.42,基本每股盈餘
2024-12-31,4999,EquityAttributableToOwnersOfParent,30995000.0,淨利（淨損）歸屬於母公司業主
2024-12-31,4999,GrossProfit,76571000.0,營業毛利（毛損）
