date,stock_id,type,value,origin_name
2023-03-31,2897,BadDebts,73547000.0,呆帳費用、承諾及保證責任準備提存
2023-03-31,2897,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,786222000.0,綜合損益總額歸屬於非控制權益
2023-03-31,2897,EPS,0.27,基本每股盈餘（元）
2023-03-31,2897,EquityAttributableToOwnersOfParent,738461000.0,淨利（損）歸屬於母公司業主
2023-03-31,2897,IncomeAfterTax,1109666000.0,本期稅後淨利（淨損）
2023-03-31,2897,IncomeBeforeTaxFromContinuingOperations,1364141000.0,繼續營業單位稅前淨利（淨損）
2023-03-31,2897,IncomeFromContinuingOperations,1109666000.0,繼續營業單位本期稅後淨利（淨損）
2023-03-31,2897,IncomeLossFromDiscontinuedOperation,0.0,停業單位損益
2023-03-31,2897,NetInterestIncome,515122000.0,利息淨收益
2023-03-31,2897,NetNonInterestIncome,2068411000.0,利息以外淨損益
2023-03-31,2897,NoncontrollingInterests,371205000.0,淨利（損）歸屬於非控制權益
2023-03-31,2897,OperatingExpenses,1145845000.0,營業費用
2023-03-31,2897,OtherComprehensiveIncome,939177000.0,其他綜合損益（稅後）
2023-03-31,2897,OtherComprehensiveIncomeAfterTaxThePeriod,2048843000.0,本期綜合損益總額（稅後）
2023-03-31,2897,TAX,254475000.0,所得稅費用（利益）
2023-06-30,2897,BadDebts,142096000.0,呆帳費用、承諾及保證責任準備提存
2023-06-30,2897,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,243791000.0,綜合損益總額歸屬於非控制權益
2023-06-30,2897,EPS,0.23,基本每股盈餘（元）
2023-06-30,2897,EquityAttributableToOwnersOfParent,759419000.0,淨利（損）歸屬於母公司業主
2023-06-30,2897,IncomeAfterTax,961124000.0,本期稅後淨利（淨損）
2023-06-30,2897,IncomeBeforeTaxFromContinuingOperations,1187946000.0,繼續營業單位稅前淨利（淨損）
2023-06-30,2897,IncomeFromContinuingOperations,961124000.0,繼續營業單位本期稅後淨利（淨損）
2023-06-30,2897,IncomeLossFromDiscontinuedOperation,0.0,停業單位損益
2023-06-30,2897,NetInterestIncome,517409000.0,利息淨收益
2023-06-30,2897,NetNonInterestIncome,1985112000.0,利息以外淨損益
2023-06-30,2897,NoncontrollingInterests,201705000.0,淨利（損）歸屬於非控制權益
2023-06-30,2897,OperatingExpenses,1172479000.0,營業費用
2023-06-30,2897,OtherComprehensiveIncome,134157000.0,其他綜合損益（稅後）
2023-06-30,2897,OtherComprehensiveIncomeAfterTaxThePeriod,1095281000.0,本期綜合損益總額（稅後）
2023-06-30,2897,TAX,226822000.0,所得稅費用（利益）
