date,stock_id,type,value,origin_name
2023-03-31,2355,OtherComprehensiveIncome,33601000.0,其他綜合損益（淨額）
2023-03-31,2355,TAX,37418000.0,所得稅費用（利益）
2023-03-31,2355,IncomeAfterTaxes,41920000.0,本期淨利（淨損）
2023-03-31,2355,TotalConsolidatedProfitForThePeriod,75521000.0,本期綜合損益總額
2023-03-31,2355,EquityAttributableToOwnersOfParent,42035000.0,淨利（淨損）歸屬於母公司業主
2023-03-31,2355,NoncontrollingInterests,-115000.0,淨利（淨損）歸屬於非控制權益
2023-03-31,2355,OperatingIncome,45650000.0,營業利益（損失）
2023-03-31,2355,TotalNonoperatingIncomeAndExpense,33688000.0,營業外收入及支出
2023-03-31,2355,CostOfGoodsSold,3620416000.0,營業成本
2023-03-31,2355,Revenue,3970344000.0,營業收入
2023-03-31,2355,GrossProfit,349928000.0,營業毛利（毛損）
2023-03-31,2355,OperatingExpenses,304278000.0,營業費用
2023-03-31,2355,PreTaxIncome,79338000.0,稅前淨利（淨損）
2023-03-31,2355,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,-104000.0,綜合損益總額歸屬於非控制權益
2023-03-31,2355,IncomeFromContinuingOperations,41920000.0,繼續營業單位本期淨利（淨損）
2023-03-31,2355,EPS,0.11,基本每股盈餘
2023-06-30,2355,OtherComprehensiveIncome,-241784000.0,其他綜合損益（淨額）
2023-06-30,2355,TAX,78203000.0,所得稅費用（利益）
2023-06-30,2355,IncomeAfterTaxes,162689000.0,本期淨利（淨損）
2023-06-30,2355,TotalConsolidatedProfitForThePeriod,-79095000.0,本期綜合損益總額
2023-06-30,2355,EquityAttributableToOwnersOfParent,162757000.0,淨利（淨損）歸屬於母公司業主
2023-06-30,2355,NoncontrollingInterests,-68000.0,淨利（淨損）歸屬於非控制權益
2023-06-30,2355,OperatingIncome,136325000.0,營業利益（損失）
2023-06-30,2355,TotalNonoperatingIncomeAndExpense,104567000.0,營業外收入及支出
2023-06-30,2355,CostOfGoodsSold,3580588000.0,營業成本
2023-06-30,2355,Revenue,4014165000.0,營業收入
2023-06-30,2355,GrossProfit,433577000.0,營業毛利（毛損）
2023-06-30,2355,OperatingExpenses,297252000.0,營業費用
2023-06-30,2355,PreTaxIncome,240892000.0,稅前淨利（淨損）
2023-06-30,2355,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,-71000.0,綜合損益總額歸屬於非控制權益
2023-06-30,2355,IncomeFromContinuingOperations,162689000.0,繼續營業單位本期淨利（淨損）
2023-06-30,2355,EPS,0.41,基本每股盈餘
2023-09-30,2355,OtherComprehensiveIncome,233471000.0,其他綜合損益（淨額）
2023-09-30,2355,TAX,136308000.0,所得稅費用（利益）
2023-09-30,2355,IncomeAfterTaxes,359959000.0,本期淨利（淨損）
2023-09-30,2355,TotalConsolidatedProfitForThePeriod,593430000.0,本期綜合損益總額
2023-09-30,2355,EquityAttributableToOwnersOfParent,360004000.0,淨利（淨損）歸屬於母公司業主
2023-09-30,2355,NoncontrollingInterests,-45000.0,淨利（淨損）歸屬於非控制權益
2023-09-30,2355,OperatingIncome,295583000.0,營業利益（損失）
2023-09-30,2355,TotalNonoperatingIncomeAndExpense,200684000.0,營業外收入及支出
2023-09-30,2355,CostOfGoodsSold,3697112000.0,營業成本
2023-09-30,2355,Revenue,4421455000.0,營業收入
2023-09-30,2355,GrossProfit,724343000.0,營業毛利（毛損）
2023-09-30,2355,OperatingExpenses,428760000.0,營業費用
2023-09-30,2355,PreTaxIncome,496267000.0,稅前淨利（淨損）
2023-09-30,2355,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,-33000.0,綜合損益總額歸屬於非控制權益
2023-09-30,2355,IncomeFromContinuingOperations,359959000.0,繼續營業單位本期淨利（淨損）
2023-09-30,2355,EPS,0.91,基本每股盈餘
2023-12-31,2355,OtherComprehensiveIncome,-201801000.0,其他綜合損益（淨額）
2023-12-31,2355,TAX,136911000.0,所得稅費用（利益）
2023-12-31,2355,IncomeAfterTaxes,198185000.0,本期淨利（淨損）
2023-12-31,2355,TotalConsolidatedProfitForThePeriod,-3616000.0,本期綜合損益總額
2023-12-31,2355,EquityAttributableToOwnersOfParent,198237000.0,淨利（淨損）歸屬於母公司業主
2023-12-31,2355,NoncontrollingInterests,-52000.0,淨利（淨損）歸屬於非控制權益
2023-12-31,2355,OperatingIncome,345188000.0,營業利益（損失）
