date,stock_id,type,value,origin_name
2023-03-31,1598,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,36106000.0,綜合損益總額歸屬於非控制權益
2023-03-31,1598,CostOfGoodsSold,1520847000.0,營業成本
2023-03-31,1598,EPS,-0.9,基本每股盈餘
2023-03-31,1598,EquityAttributableToOwnersOfParent,-112560000.0,淨利（淨損）歸屬於母公司業主
2023-03-31,1598,GrossProfit,724714000.0,營業毛利（毛損）
2023-03-31,1598,IncomeAfterTaxes,-80001000.0,本期淨利（淨損）
2023-03-31,1598,IncomeFromContinuingOperations,-80001000.0,繼續營業單位本期淨利（淨損）
2023-03-31,1598,NoncontrollingInterests,32559000.0,淨利（淨損）歸屬於非控制權益
2023-03-31,1598,OTHNOE,-6000.0,其他收益及費損淨額
2023-03-31,1598,OperatingExpenses,763604000.0,營業費用
2023-03-31,1598,OperatingIncome,-38896000.0,營業利益（損失）
2023-03-31,1598,OtherComprehensiveIncome,-2220000.0,其他綜合損益（淨額）
2023-03-31,1598,PreTaxIncome,-78105000.0,稅前淨利（淨損）
2023-03-31,1598,Revenue,2245561000.0,營業收入
2023-03-31,1598,TAX,1896000.0,所得稅費用（利益）
2023-03-31,1598,TotalConsolidatedProfitForThePeriod,-82221000.0,本期綜合損益總額
2023-03-31,1598,TotalNonoperatingIncomeAndExpense,-39209000.0,營業外收入及支出
2023-06-30,1598,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,-30867000.0,綜合損益總額歸屬於非控制權益
2023-06-30,1598,CostOfGoodsSold,987809000.0,營業成本
2023-06-30,1598,EPS,-0.29,基本每股盈餘
2023-06-30,1598,EquityAttributableToOwnersOfParent,-37098000.0,淨利（淨損）歸屬於母公司業主
2023-06-30,1598,GrossProfit,511928000.0,營業毛利（毛損）
2023-06-30,1598,IncomeAfterTaxes,-51492000.0,本期淨利（淨損）
2023-06-30,1598,IncomeFromContinuingOperations,-51492000.0,繼續營業單位本期淨利（淨損）
2023-06-30,1598,NoncontrollingInterests,-14394000.0,淨利（淨損）歸屬於非控制權益
2023-06-30,1598,OTHNOE,-180000.0,其他收益及費損淨額
2023-06-30,1598,OperatingExpenses,694307000.0,營業費用
2023-06-30,1598,OperatingIncome,-182559000.0,營業利益（損失）
2023-06-30,1598,OtherComprehensiveIncome,9208000.0,其他綜合損益（淨額）
2023-06-30,1598,PreTaxIncome,-89445000.0,稅前淨利（淨損）
2023-06-30,1598,Revenue,1499737000.0,營業收入
2023-06-30,1598,TAX,-37953000.0,所得稅費用（利益）
2023-06-30,1598,TotalConsolidatedProfitForThePeriod,-42284000.0,本期綜合損益總額
2023-06-30,1598,TotalNonoperatingIncomeAndExpense,93114000.0,營業外收入及支出
2023-09-30,1598,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,-17892000.0,綜合損益總額歸屬於非控制權益
2023-09-30,1598,CostOfGoodsSold,1070159000.0,營業成本
2023-09-30,1598,EPS,0.17,基本每股盈餘
2023-09-30,1598,EquityAttributableToOwnersOfParent,24936000.0,淨利（淨損）歸屬於母公司業主
2023-09-30,1598,GrossProfit,595304000.0,營業毛利（毛損）
2023-09-30,1598,IncomeAfterTaxes,-4434000.0,本期淨利（淨損）
2023-09-30,1598,IncomeFromContinuingOperations,-4434000.0,繼續營業單位本期淨利（淨損）
2023-09-30,1598,NoncontrollingInterests,-29370000.0,淨利（淨損）歸屬於非控制權益
2023-09-30,1598,OTHNOE,-51000.0,其他收益及費損淨額
2023-09-30,1598,OperatingExpenses,696958000.0,營業費用
2023-09-30,1598,OperatingIncome,-101705000.0,營業利益（損失）
2023-09-30,1598,OtherComprehensiveIncome,87583000.0,其他綜合損益（淨額）
2023-09-30,1598,PreTaxIncome,-28581000.0,稅前淨利（淨損）
2023-09-30,1598,Revenue,1665463000.0,營業收入
2023-09-30,1598,TAX,-24147000.0,所得稅費用（利益）
2023-09-30,1598,TotalConsolidatedProfitForThePeriod,83149000.0,本期綜合損益總額
2023-09-30,1598,TotalNonoperatingIncomeAndExpense,73124000.0,營業外收入及支出
2023-12-31,1598,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,17529000.0,綜合損益總額歸屬於非控制權益
2023-12-31,1598,CostOfGoodsSold,1540571000.0,營業成本
2023-12-31,1598,EPS,0.04,基本每股盈餘
2023-12-31,1598,EquityAttributableToOwnersOfParent,1952000.0,淨利（淨損）歸屬於母公司業主
2023-12-31,1598,GrossProfit,835139000.0,營業毛利（毛損）
2023-12-31,1598,IncomeAfterTaxes,25555000.0,本期淨利（淨損）
2023-12-31,1598,IncomeFromContinuingOperations,25555000.0,繼續營業單位本期淨利（淨損）
2023-12-31,1598,NoncontrollingInterests,23603000.0,淨利（淨損）歸屬於非控制權益
2023-12-31,1598,OTHNOE,-945000.0,其他收益及費損淨額
2023-12-31,1598,OperatingExpenses,610639000.0,營業費用
2023-12-31,1598,OperatingIncome,223555000.0,營業利益（損失）
2023-12-31,1598,OtherComprehensiveIncome,-97876000.0,其他綜合損益（淨額）
2023-12-31,1598,PreTaxIncome,26700000.0,稅前淨利（淨損）
2023-12-31,1598,Revenue,2375710000.0,營業收入
2023-12-31,1598,TAX,1145000.0,所得稅費用（利益）
2023-12-31,1598,TotalConsolidatedProfitForThePeriod,-72321000.0,本期綜合損益總額
2023-12-31,1598,TotalNonoperatingIncomeAndExpense,-196855000.0,營業外收入及支出
2024-03-31,1598,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,-2212000.0,綜合損益總額歸屬於非控制權益
2024-03-31,1598,CostOfGoodsSold,1179145000.0,營業成本
2024-03-31,1598,EPS,0.22,基本每股盈餘
2024-03-31,1598,EquityAttributableToOwnersOfParent,32716000.0,淨利（淨損）歸屬於母公司業主
2024-03-31,1598,GrossProfit,584891000.0,營業毛利（毛損）
2024-03-31,1598,IncomeAfterTaxes,27848000.0,本期淨利（淨損）
