date,stock_id,type,value,origin_name
2023-03-31,2705,OtherComprehensiveIncome,1055000.0,其他綜合損益（淨額）
2023-03-31,2705,TAX,0.0,所得稅費用（利益）
2023-03-31,2705,IncomeAfterTaxes,-49770000.0,本期淨利（淨損）
2023-03-31,2705,TotalConsolidatedProfitForThePeriod,-48715000.0,本期綜合損益總額
2023-03-31,2705,EquityAttributableToOwnersOfParent,-49770000.0,淨利（淨損）歸屬於母公司業主
2023-03-31,2705,OperatingIncome,-3859000.0,營業利益（損失）
2023-03-31,2705,TotalNonoperatingIncomeAndExpense,-45911000.0,營業外收入及支出
2023-03-31,2705,CostOfGoodsSold,321138000.0,營業成本
2023-03-31,2705,Revenue,480206000.0,營業收入
2023-03-31,2705,GrossProfit,159068000.0,營業毛利（毛損）
2023-03-31,2705,OperatingExpenses,162927000.0,營業費用
2023-03-31,2705,PreTaxIncome,-49770000.0,稅前淨利（淨損）
2023-03-31,2705,IncomeFromContinuingOperations,-49770000.0,繼續營業單位本期淨利（淨損）
2023-03-31,2705,EPS,-0.26,基本每股盈餘
2023-06-30,2705,OtherComprehensiveIncome,-6487000.0,其他綜合損益（淨額）
2023-06-30,2705,TAX,0.0,所得稅費用（利益）
2023-06-30,2705,IncomeAfterTaxes,-92955000.0,本期淨利（淨損）
2023-06-30,2705,TotalConsolidatedProfitForThePeriod,-99442000.0,本期綜合損益總額
2023-06-30,2705,EquityAttributableToOwnersOfParent,-92955000.0,淨利（淨損）歸屬於母公司業主
2023-06-30,2705,OperatingIncome,-38692000.0,營業利益（損失）
2023-06-30,2705,TotalNonoperatingIncomeAndExpense,-54263000.0,營業外收入及支出
2023-06-30,2705,CostOfGoodsSold,341721000.0,營業成本
2023-06-30,2705,Revenue,460890000.0,營業收入
2023-06-30,2705,GrossProfit,119169000.0,營業毛利（毛損）
2023-06-30,2705,OperatingExpenses,157861000.0,營業費用
2023-06-30,2705,PreTaxIncome,-92955000.0,稅前淨利（淨損）
2023-06-30,2705,IncomeFromContinuingOperations,-92955000.0,繼續營業單位本期淨利（淨損）
2023-06-30,2705,EPS,-0.49,基本每股盈餘
2023-09-30,2705,OtherComprehensiveIncome,10444000.0,其他綜合損益（淨額）
2023-09-30,2705,TAX,0.0,所得稅費用（利益）
2023-09-30,2705,IncomeAfterTaxes,-17434000.0,本期淨利（淨損）
2023-09-30,2705,TotalConsolidatedProfitForThePeriod,-6990000.0,本期綜合損益總額
2023-09-30,2705,EquityAttributableToOwnersOfParent,-17434000.0,淨利（淨損）歸屬於母公司業主
2023-09-30,2705,OperatingIncome,26639000.0,營業利益（損失）
2023-09-30,2705,TotalNonoperatingIncomeAndExpense,-44073000.0,營業外收入及支出
2023-09-30,2705,CostOfGoodsSold,388947000.0,營業成本
2023-09-30,2705,Revenue,610836000.0,營業收入
2023-09-30,2705,GrossProfit,221889000.0,營業毛利（毛損）
2023-09-30,2705,OperatingExpenses,195250000.0,營業費用
2023-09-30,2705,PreTaxIncome,-17434000.0,稅前淨利（淨損）
2023-09-30,2705,IncomeFromContinuingOperations,-17434000.0,繼續營業單位本期淨利（淨損）
2023-09-30,2705,EPS,-0.09,基本每股盈餘
2023-12-31,2705,OtherComprehensiveIncome,3918000.0,其他綜合損益（淨額）
2023-12-31,2705,TAX,0.0,所得稅費用（利益）
2023-12-31,2705,IncomeAfterTaxes,62415000.0,本期淨利（淨損）
2023-12-31,2705,TotalConsolidatedProfitForThePeriod,66333000.0,本期綜合損益總額
2023-12-31,2705,EquityAttributableToOwnersOfParent,62415000.0,淨利（淨損）歸屬於母公司業主
2023-12-31,2705,OperatingIncome,91854000.0,營業利益（損失）
2023-12-31,2705,TotalNonoperatingIncomeAndExpense,-29439000.0,營業外收入及支出
2023-12-31,2705,CostOfGoodsSold,406488000.0,營業成本
2023-12-31,2705,Revenue,659163000.0,營業收入
2023-12-31,2705,GrossProfit,252675000.0,營業毛利（毛損）
2023-12-31,2705,OperatingExpenses,160821000.0,營業費用
2023-12-31,2705,PreTaxIncome,62415000.0,稅前淨利（淨損）
2023-12-31,2705,IncomeFromContinuingOperations,62415000.0,繼續營業單位本期淨利（淨損）
2023-12-31,2705,EPS,0.33,基本每股盈餘
2024-03-31,2705,OtherComprehensiveIncome,-2004000.0,其他綜合損益（淨額）
2024-03-31,2705,TAX,0.0,所得稅費用（利益）
2024-03-31,2705,IncomeAfterTaxes,110000.0,本期淨利（淨損）
2024-03-31,2705,TotalConsolidatedProfitForThePeriod,-1894000.0,本期綜合損益總額
2024-03-31,2705,EquityAttributableToOwnersOfParent,110000.0,淨利（淨損）歸屬於母公司業主
2024-03-31,2705,OperatingIncome,-16219000.0,營業利益（損失）
2024-03-31,2705,TotalNonoperatingIncomeAndExpense,16329000.0,營業外收入及支出
2024-03-31,2705,CostOfGoodsSold,361695000.0,營業成本
2024-03-31,2705,Revenue,505938000.0,營業收入
2024-03-31,2705,GrossProfit,144243000.0,營業毛利（毛損）
2024-03-31,2705,OperatingExpenses,160462000.0,營業費用
2024-03-31,2705,PreTaxIncome,110000.0,稅前淨利（淨損）
2024-03-31,2705,IncomeFromContinuingOperations,110000.0,繼續營業單位本期淨利（淨損）
2024-03-31,2705,EPS,0.0,基本每股盈餘
2024-06-30,2705,OtherComprehensiveIncome,989000.0,其他綜合損益（淨額）
2024-06-30,2705,TAX,0.0,所得稅費用（利益）
2024-06-30,2705,IncomeAfterTaxes,-48904000.0,本期淨利（淨損）
2024-06-30,2705,TotalConsolidatedProfitForThePeriod,-47915000.0,本期綜合損益總額
2024-06-30,2705,EquityAttributableToOwnersOfParent,-48904000.0,淨利（淨損）歸屬於母公司業主
2024-06-30,2705,OperatingIncome,-3867000.0,營業利益（損失）
2024-06-30,2705,TotalNonoperatingIncomeAndExpense,-45037000.0,營業外收入及支出
2024-06-30,2705,CostOfGoodsSold,355769000.0,營業成本
2024-06-30,2705,Revenue,496576000.0,營業收入
2024-06-30,2705,GrossProfit,140807000.0,營業毛利（毛損）
2024-06-30,2705,OperatingExpenses,144674000.0,營業費用
2024-06-30,2705,PreTaxIncome,-48904000.0,稅前淨利（淨損）
2024-06-30,2705,IncomeFromContinuingOperations,-48904000.0,繼續營業單位本期淨利（淨損）
2024-06-30,2705,EPS,-0.26,基本每股盈餘
2024-09-30,2705,OtherComprehensiveIncome,-49954000.0,其他綜合損益（淨額）
2024-09-30,2705,TAX,0.0,所得稅費用（利益）
2024-09-30,2705,IncomeAfterTaxes,28312000.0,本期淨利（淨損）
2024-09-30,2705,TotalConsolidatedProfitForThePeriod,-21642000.0,本期綜合損益總額
2024-09-30,2705,EquityAttributableToOwnersOfParent,28312000.0,淨利（淨損）歸屬於母公司業主
2024-09-30,2705,OperatingIncome,75551000.0,營業利益（損失）
2024-09-30,2705,TotalNonoperatingIncomeAndExpense,-47239000.0,營業外收入及支出
2024-09-30,2705,CostOfGoodsSold,400488000.0,營業成本
2024-09-30,2705,Revenue,628771000.0,營業收入
2024-09-30,2705,GrossProfit,228283000.0,營業毛利（毛損）
2024-09-30,2705,OperatingExpenses,152732000.0,營業費用
2024-09-30,2705,PreTaxIncome,28312000.0,稅前淨利（淨損）
2024-09-30,2705,IncomeFromContinuingOperations,28312000.0,繼續營業單位本期淨利（淨損）
2024-09-30,2705,EPS,0.15,基本每股盈餘
2024-12-31,2705,OtherComprehensiveIncome,-3622000.0,其他綜合損益（淨額）
2024-12-31,2705,TAX,0.0,所得稅費用（利益）
